bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,4,36,2022-09-25 10:20:54+00:00,33,0
01,01002,7,2,2,3,33,104,2022-09-25 10:20:54+00:00,87,26
01,01003,3,2,0,2,1,107,2022-09-25 10:20:54+00:00,87,0
01,01004,1,0,0,1,6,17,2022-09-25 10:20:54+00:00,17,6
01,01051,1,0,0,1,0,35,2022-09-25 10:20:54+00:00,35,0
01,01053,2,0,0,2,4,12,2022-09-25 10:20:54+00:00,12,4
01,01054,3,0,0,3,2,22,2022-09-25 10:20:54+00:00,22,2
01,01055,3,4,1,3,5,37,2022-09-25 10:20:54+00:00,37,5
01,01056,2,3,2,2,8,26,2022-09-25 10:20:54+00:00,26,8
01,01057,1,0,0,1,5,7,2022-09-25 10:20:54+00:00,7,5
01,01058,5,3,1,3,10,29,2022-09-25 10:20:54+00:00,26,7
01,01059,1,0,0,1,0,24,2022-09-25 10:20:54+00:00,24,0
01,01060,3,1,1,3,26,53,2022-09-25 10:20:54+00:00,53,26
01,01061,3,0,0,1,16,27,2022-09-25 10:20:54+00:00,16,14
01,01062,3,2,0,3,14,18,2022-09-25 10:20:54+00:00,18,14
02,02000,34,18,7,24,83,450,2022-09-25 10:20:54+00:00,388,36
03,03101,7,2,0,5,30,100,2022-09-25 10:20:54+00:00,87,26
03,03102,2,0,0,2,1,27,2022-09-25 10:20:54+00:00,27,1
03,03103,3,0,0,1,11,19,2022-09-25 10:20:54+00:00,14,6
03,03151,1,1,0,1,0,14,2022-09-25 10:20:54+00:00,14,0
03,03153,3,0,0,3,4,20,2022-09-25 10:20:54+00:00,20,4
03,03154,1,0,0,1,0,10,2022-09-25 10:20:54+00:00,10,0
03,03155,2,0,0,2,10,10,2022-09-25 10:20:54+00:00,10,10
03,03157,1,0,0,1,1,13,2022-09-25 10:20:54+00:00,13,1
03,03158,1,0,0,1,4,12,2022-09-25 10:20:54+00:00,12,4
03,03159,8,0,0,7,35,109,2022-09-25 10:20:54+00:00,96,30
03,03241,19,12,7,16,53,335,2022-09-25 10:20:54+00:00,287,44
03,03251,3,0,0,3,7,11,2022-09-25 10:20:54+00:00,11,7
03,03252,6,1,0,4,11,57,2022-09-25 10:20:54+00:00,57,5
03,03254,7,1,0,4,22,54,2022-09-25 10:20:54+00:00,49,15
03,03255,1,0,0,1,2,8,2022-09-25 10:20:54+00:00,8,2
03,03256,1,0,0,1,2,14,2022-09-25 10:20:54+00:00,14,2
03,03351,2,1,1,1,13,25,2022-09-25 10:20:54+00:00,20,8
03,03352,2,2,1,2,4,11,2022-09-25 10:20:54+00:00,11,4
03,03353,3,2,0,3,3,26,2022-09-25 10:20:54+00:00,26,3
03,03354,1,1,0,1,0,6,2022-09-25 10:20:54+00:00,6,0
03,03355,3,1,0,1,6,30,2022-09-25 10:20:54+00:00,17,3
03,03356,3,0,0,2,4,6,2022-09-25 10:20:54+00:00,6,4
03,03357,3,1,0,2,8,22,2022-09-25 10:20:54+00:00,21,5
03,03358,2,2,1,2,3,17,2022-09-25 10:20:54+00:00,17,3
03,03359,3,1,0,2,1,24,2022-09-25 10:20:54+00:00,22,0
03,03360,2,1,1,2,3,73,2022-09-25 10:20:54+00:00,73,3
03,03361,2,1,0,2,1,14,2022-09-25 10:20:54+00:00,14,1
03,03401,1,1,1,1,1,17,2022-09-25 10:20:54+00:00,17,1
03,03402,1,1,0,1,4,9,2022-09-25 10:20:54+00:00,9,4
03,03403,5,2,1,3,9,107,2022-09-25 10:20:54+00:00,88,8
03,03404,5,0,0,4,6,102,2022-09-25 10:20:54+00:00,86,6
03,03405,2,0,0,1,11,16,2022-09-25 10:20:54+00:00,15,4
03,03451,3,2,1,2,1,28,2022-09-25 10:20:54+00:00,28,1
03,03452,4,4,2,3,10,23,2022-09-25 10:20:54+00:00,21,4
03,03453,3,0,0,3,5,19,2022-09-25 10:20:54+00:00,19,5
03,03454,9,0,0,6,29,39,2022-09-25 10:20:54+00:00,27,17
03,03455,2,0,0,2,4,27,2022-09-25 10:20:54+00:00,27,4
03,03456,1,0,0,1,5,22,2022-09-25 10:20:54+00:00,22,5
03,03457,6,1,0,4,9,21,2022-09-25 10:20:54+00:00,21,4
03,03458,1,0,0,1,7,3,2022-09-25 10:20:54+00:00,3,7
03,03459,7,1,1,6,12,76,2022-09-25 10:20:54+00:00,76,12
03,03460,5,1,0,3,12,24,2022-09-25 10:20:54+00:00,20,8
03,03461,2,0,0,2,3,8,2022-09-25 10:20:54+00:00,8,3
03,03462,1,1,0,1,0,8,2022-09-25 10:20:54+00:00,8,0
04,04011,9,8,2,8,7,128,2022-09-25 10:20:54+00:00,114,5
04,04012,4,4,2,3,3,42,2022-09-25 10:20:54+00:00,35,2
05,05111,15,8,1,11,30,255,2022-09-25 10:20:54+00:00,227,13
05,05112,14,2,0,9,21,130,2022-09-25 10:20:54+00:00,109,17
05,05113,15,16,9,12,33,327,2022-09-25 10:20:54+00:00,308,26
05,05114,7,4,2,4,17,67,2022-09-25 10:20:54+00:00,59,15
05,05116,6,5,1,4,5,81,2022-09-25 10:20:54+00:00,74,5
05,05117,2,3,1,2,1,28,2022-09-25 10:20:54+00:00,28,1
05,05119,6,1,1,4,21,48,2022-09-25 10:20:54+00:00,38,12
05,05120,1,3,1,1,8,20,2022-09-25 10:20:54+00:00,20,8
05,05122,4,6,4,3,17,55,2022-09-25 10:20:54+00:00,52,16
05,05124,7,2,1,5,19,113,2022-09-25 10:20:54+00:00,104,14
05,05154,8,1,0,5,24,41,2022-09-25 10:20:54+00:00,40,18
05,05158,5,0,0,5,14,34,2022-09-25 10:20:54+00:00,34,14
05,05162,7,4,1,5,6,90,2022-09-25 10:20:54+00:00,79,3
05,05166,4,0,0,4,4,30,2022-09-25 10:20:54+00:00,30,4
05,05170,11,2,1,8,32,97,2022-09-25 10:20:54+00:00,94,24
05,05314,18,6,2,11,12,261,2022-09-25 10:20:54+00:00,206,8
05,05315,24,8,2,17,28,295,2022-09-25 10:20:54+00:00,256,27
05,05316,5,0,0,2,16,46,2022-09-25 10:20:54+00:00,33,11
05,05334,13,2,1,7,20,245,2022-09-25 10:20:54+00:00,231,16
05,05358,6,4,0,4,8,48,2022-09-25 10:20:54+00:00,44,4
05,05362,6,0,0,6,11,50,2022-09-25 10:20:54+00:00,50,11
05,05366,3,1,0,3,12,18,2022-09-25 10:20:54+00:00,18,12
05,05370,3,2,0,3,4,32,2022-09-25 10:20:54+00:00,32,4
05,05374,4,0,0,4,7,22,2022-09-25 10:20:54+00:00,22,7
05,05378,4,2,0,4,5,34,2022-09-25 10:20:54+00:00,34,5
05,05382,7,0,0,6,11,66,2022-09-25 10:20:54+00:00,57,9
05,05512,2,0,0,2,21,22,2022-09-25 10:20:54+00:00,22,21
05,05513,7,4,4,4,16,68,2022-09-25 10:20:54+00:00,60,5
05,05515,10,1,1,7,16,190,2022-09-25 10:20:54+00:00,172,15
05,05554,6,4,2,5,32,39,2022-09-25 10:20:54+00:00,39,30
05,05558,5,2,0,3,3,32,2022-09-25 10:20:54+00:00,22,3
05,05562,14,5,1,13,39,174,2022-09-25 10:20:54+00:00,145,36
05,05566,7,3,1,5,21,66,2022-09-25 10:20:54+00:00,56,17
05,05570,6,4,1,5,5,42,2022-09-25 10:20:54+00:00,41,2
05,05711,9,3,2,5,22,105,2022-09-25 10:20:54+00:00,86,15
05,05754,3,1,0,3,1,22,2022-09-25 10:20:54+00:00,22,1
05,05758,4,0,0,2,15,35,2022-09-25 10:20:54+00:00,31,9
05,05762,6,0,0,5,12,22,2022-09-25 10:20:54+00:00,18,12
05,05766,2,1,1,2,2,48,2022-09-25 10:20:54+00:00,48,2
