bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,1,2,6,36,2022-11-04 11:20:52+00:00,33,2
01,01002,7,1,0,3,19,115,2022-11-04 11:20:52+00:00,97,13
01,01003,3,11,3,2,2,119,2022-11-04 11:20:52+00:00,95,2
01,01004,1,0,0,1,2,21,2022-11-04 11:20:52+00:00,21,2
01,01051,1,1,0,1,2,36,2022-11-04 11:20:52+00:00,36,2
01,01053,2,2,0,2,1,15,2022-11-04 11:20:52+00:00,15,1
01,01054,3,1,1,3,5,19,2022-11-04 11:20:52+00:00,19,5
01,01055,3,3,0,3,3,34,2022-11-04 11:20:52+00:00,34,3
01,01056,2,2,0,2,7,28,2022-11-04 11:20:52+00:00,28,7
01,01057,1,0,0,1,8,4,2022-11-04 11:20:52+00:00,4,8
01,01058,5,3,1,3,13,29,2022-11-04 11:20:52+00:00,27,10
01,01059,1,2,0,1,0,24,2022-11-04 11:20:52+00:00,24,0
01,01060,3,2,2,3,15,68,2022-11-04 11:20:52+00:00,68,15
01,01061,3,2,0,1,8,35,2022-11-04 11:20:52+00:00,23,7
01,01062,3,0,0,3,6,24,2022-11-04 11:20:52+00:00,24,6
02,02000,33,20,12,23,102,393,2022-11-04 11:20:52+00:00,333,59
03,03101,7,4,2,5,37,95,2022-11-04 11:20:52+00:00,86,29
03,03102,2,2,1,2,1,27,2022-11-04 11:20:52+00:00,27,1
03,03103,3,2,0,1,2,24,2022-11-04 11:20:52+00:00,16,0
03,03151,1,1,1,1,1,13,2022-11-04 11:20:52+00:00,13,1
03,03153,3,3,0,3,2,20,2022-11-04 11:20:52+00:00,20,2
03,03154,1,2,0,1,0,12,2022-11-04 11:20:52+00:00,12,0
03,03155,2,4,2,2,3,18,2022-11-04 11:20:52+00:00,18,3
