bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,1,2,8,34,2022-09-08 10:20:38+00:00,30,5
01,01002,7,1,1,3,32,104,2022-09-08 10:20:38+00:00,87,24
01,01003,3,1,0,2,8,116,2022-09-08 10:20:38+00:00,93,7
01,01004,1,1,0,1,2,21,2022-09-08 10:20:38+00:00,21,2
01,01051,1,1,0,1,5,33,2022-09-08 10:20:38+00:00,33,5
01,01053,2,0,0,2,3,13,2022-09-08 10:20:38+00:00,13,3
01,01054,3,1,0,3,6,16,2022-09-08 10:20:38+00:00,16,6
01,01055,3,3,1,3,7,38,2022-09-08 10:20:38+00:00,38,7
01,01056,2,1,0,2,7,28,2022-09-08 10:20:38+00:00,28,7
01,01057,1,0,0,1,5,7,2022-09-08 10:20:38+00:00,7,5
01,01058,5,3,0,3,9,34,2022-09-08 10:20:38+00:00,32,5
01,01059,1,1,0,1,1,23,2022-09-08 10:20:38+00:00,23,1
01,01060,3,1,1,3,23,61,2022-09-08 10:20:38+00:00,61,23
01,01061,3,1,0,1,7,36,2022-09-08 10:20:38+00:00,25,5
01,01062,3,0,0,3,5,27,2022-09-08 10:20:38+00:00,27,5
02,02000,33,17,7,23,115,411,2022-09-08 10:20:38+00:00,346,72
03,03101,7,2,1,5,30,102,2022-09-08 10:20:38+00:00,92,23
03,03102,2,1,0,2,3,25,2022-09-08 10:20:38+00:00,25,3
03,03103,3,1,0,1,5,25,2022-09-08 10:20:38+00:00,20,0
03,03151,1,2,1,1,0,14,2022-09-08 10:20:38+00:00,14,0
03,03153,3,0,0,3,2,20,2022-09-08 10:20:38+00:00,20,2
03,03154,1,2,1,1,0,11,2022-09-08 10:20:38+00:00,11,0
03,03155,2,0,0,2,6,15,2022-09-08 10:20:38+00:00,15,6
03,03157,1,0,0,1,6,8,2022-09-08 10:20:38+00:00,8,6
03,03158,1,0,0,1,2,14,2022-09-08 10:20:38+00:00,14,2
03,03159,8,6,0,7,30,115,2022-09-08 10:20:38+00:00,102,25
03,03241,19,9,6,16,62,334,2022-09-08 10:20:38+00:00,289,49
03,03251,3,0,0,3,5,13,2022-09-08 10:20:38+00:00,13,5
03,03252,6,1,0,4,14,55,2022-09-08 10:20:38+00:00,53,10
03,03254,7,3,2,4,20,52,2022-09-08 10:20:38+00:00,46,16
03,03255,1,0,0,1,0,10,2022-09-08 10:20:38+00:00,10,0
03,03256,1,1,1,1,2,14,2022-09-08 10:20:38+00:00,14,2
03,03257,1,0,0,1,4,20,2022-09-08 10:20:38+00:00,20,4
03,03351,2,2,2,1,8,25,2022-09-08 10:20:38+00:00,17,6
03,03352,2,1,1,2,6,9,2022-09-08 10:20:38+00:00,9,6
03,03353,3,0,0,3,9,25,2022-09-08 10:20:38+00:00,25,9
03,03354,1,0,0,1,1,5,2022-09-08 10:20:38+00:00,5,1
03,03355,3,0,0,1,6,31,2022-09-08 10:20:38+00:00,19,1
03,03356,3,1,0,2,1,9,2022-09-08 10:20:38+00:00,9,1
03,03357,3,0,0,2,6,24,2022-09-08 10:20:38+00:00,22,4
03,03358,2,2,0,2,4,14,2022-09-08 10:20:38+00:00,14,4
03,03359,3,2,1,2,10,20,2022-09-08 10:20:38+00:00,20,7
03,03360,2,1,1,2,3,73,2022-09-08 10:20:38+00:00,73,3
03,03361,2,0,0,2,2,13,2022-09-08 10:20:38+00:00,13,2
03,03401,1,0,0,1,8,14,2022-09-08 10:20:38+00:00,14,8
03,03402,1,0,0,1,3,10,2022-09-08 10:20:38+00:00,10,3
03,03403,5,1,1,3,16,100,2022-09-08 10:20:38+00:00,83,13
03,03404,5,2,0,4,11,102,2022-09-08 10:20:38+00:00,88,9
03,03405,2,0,0,1,5,22,2022-09-08 10:20:38+00:00,18,1
03,03451,3,0,0,2,2,27,2022-09-08 10:20:38+00:00,27,2
03,03452,4,1,1,3,5,31,2022-09-08 10:20:38+00:00,25,3
03,03453,3,2,0,3,7,17,2022-09-08 10:20:38+00:00,17,7
03,03454,10,1,0,6,27,55,2022-09-08 10:20:38+00:00,47,11
03,03455,2,1,0,2,3,26,2022-09-08 10:20:38+00:00,26,3
03,03456,1,2,1,1,3,24,2022-09-08 10:20:38+00:00,24,3
03,03457,6,1,1,4,5,22,2022-09-08 10:20:38+00:00,18,4
03,03458,1,0,0,1,1,6,2022-09-08 10:20:38+00:00,6,1
03,03459,7,2,0,6,16,76,2022-09-08 10:20:38+00:00,76,16
03,03460,5,0,0,3,8,28,2022-09-08 10:20:38+00:00,25,3
03,03461,2,0,0,2,6,5,2022-09-08 10:20:38+00:00,5,6
03,03462,1,0,0,1,0,8,2022-09-08 10:20:38+00:00,8,0
04,04011,9,6,1,8,2,149,2022-09-08 10:20:38+00:00,134,1
04,04012,4,2,0,3,14,34,2022-09-08 10:20:38+00:00,26,12
05,05111,15,11,3,11,24,277,2022-09-08 10:20:38+00:00,247,9
05,05112,15,2,2,9,28,140,2022-09-08 10:20:38+00:00,124,19
05,05113,15,25,15,12,49,307,2022-09-08 10:20:38+00:00,288,42
05,05114,7,3,2,4,17,67,2022-09-08 10:20:38+00:00,60,14
05,05116,5,3,2,3,8,70,2022-09-08 10:20:38+00:00,64,7
05,05117,2,5,3,2,2,31,2022-09-08 10:20:38+00:00,31,2
05,05119,6,3,1,4,6,63,2022-09-08 10:20:38+00:00,48,2
05,05120,1,3,0,1,2,26,2022-09-08 10:20:38+00:00,26,2
05,05122,4,5,3,3,7,65,2022-09-08 10:20:38+00:00,62,6
05,05124,7,4,1,5,28,107,2022-09-08 10:20:38+00:00,97,24
05,05154,8,3,0,5,15,55,2022-09-08 10:20:38+00:00,53,10
05,05158,6,0,0,6,21,42,2022-09-08 10:20:38+00:00,42,21
05,05162,7,0,0,5,8,90,2022-09-08 10:20:38+00:00,79,5
05,05166,4,2,0,4,11,23,2022-09-08 10:20:38+00:00,23,11
05,05170,11,7,3,8,40,85,2022-09-08 10:20:38+00:00,84,30
05,05314,18,15,7,11,12,271,2022-09-08 10:20:38+00:00,213,8
05,05315,23,14,4,16,23,303,2022-09-08 10:20:38+00:00,264,22
05,05316,5,4,0,2,19,46,2022-09-08 10:20:38+00:00,38,9
05,05334,13,9,9,7,16,249,2022-09-08 10:20:38+00:00,235,12
05,05358,6,1,0,4,7,57,2022-09-08 10:20:38+00:00,53,3
05,05362,6,3,0,6,11,50,2022-09-08 10:20:38+00:00,50,11
05,05366,3,2,1,3,12,18,2022-09-08 10:20:38+00:00,18,12
05,05370,3,1,0,3,2,34,2022-09-08 10:20:38+00:00,34,2
05,05374,4,1,1,4,18,30,2022-09-08 10:20:38+00:00,30,18
05,05378,3,1,0,3,5,26,2022-09-08 10:20:38+00:00,26,5
05,05382,7,1,0,6,14,71,2022-09-08 10:20:38+00:00,61,12
05,05512,2,3,0,2,16,27,2022-09-08 10:20:38+00:00,27,16
05,05513,7,2,0,4,13,79,2022-09-08 10:20:38+00:00,65,8
05,05515,10,1,1,7,11,198,2022-09-08 10:20:38+00:00,181,10
05,05554,6,0,0,5,21,50,2022-09-08 10:20:38+00:00,50,19
05,05558,5,1,1,3,2,31,2022-09-08 10:20:38+00:00,21,2
05,05562,15,7,2,14,61,169,2022-09-08 10:20:38+00:00,140,58
05,05566,7,2,1,5,24,63,2022-09-08 10:20:38+00:00,52,20
05,05570,6,1,0,5,6,40,2022-09-08 10:20:38+00:00,38,4
05,05711,7,1,0,5,8,87,2022-09-08 10:20:38+00:00,87,8
