bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,0,0,2,10,32,2022-09-28 10:21:01+00:00,30,5
01,01002,7,2,2,3,14,118,2022-09-28 10:21:01+00:00,99,9
01,01003,3,3,1,2,12,107,2022-09-28 10:21:01+00:00,83,12
01,01004,1,0,0,1,5,18,2022-09-28 10:21:01+00:00,18,5
01,01051,1,0,0,1,3,34,2022-09-28 10:21:01+00:00,34,3
01,01053,2,0,0,2,1,15,2022-09-28 10:21:01+00:00,15,1
01,01054,3,0,0,3,2,22,2022-09-28 10:21:01+00:00,22,2
01,01055,3,4,2,3,3,40,2022-09-28 10:21:01+00:00,40,3
01,01056,2,3,2,2,2,33,2022-09-28 10:21:01+00:00,33,2
01,01057,1,2,0,1,6,6,2022-09-28 10:21:01+00:00,6,6
01,01058,5,3,2,3,15,28,2022-09-28 10:21:01+00:00,24,13
01,01059,1,0,0,1,0,24,2022-09-28 10:21:01+00:00,24,0
01,01060,3,2,2,3,22,62,2022-09-28 10:21:01+00:00,62,22
01,01061,3,0,0,1,16,27,2022-09-28 10:21:01+00:00,17,13
01,01062,3,1,0,3,6,26,2022-09-28 10:21:01+00:00,26,6
02,02000,34,23,14,24,99,457,2022-09-28 10:21:01+00:00,393,54
03,03101,7,1,0,5,34,98,2022-09-28 10:21:01+00:00,89,26
03,03102,2,0,0,2,2,26,2022-09-28 10:21:01+00:00,26,2
03,03103,3,0,0,1,10,20,2022-09-28 10:21:01+00:00,16,4
03,03151,1,1,0,1,0,14,2022-09-28 10:21:01+00:00,14,0
03,03153,3,0,0,3,0,20,2022-09-28 10:21:01+00:00,20,0
03,03154,1,0,0,1,0,11,2022-09-28 10:21:01+00:00,11,0
03,03155,2,1,0,2,6,14,2022-09-28 10:21:01+00:00,14,6
03,03157,1,1,0,1,6,10,2022-09-28 10:21:01+00:00,10,6
03,03158,1,0,0,1,5,11,2022-09-28 10:21:01+00:00,11,5
03,03159,8,5,1,7,22,120,2022-09-28 10:21:01+00:00,107,18
03,03241,19,10,7,16,54,343,2022-09-28 10:21:01+00:00,298,39
03,03251,3,0,0,3,7,10,2022-09-28 10:21:01+00:00,10,7
03,03252,6,0,0,4,15,53,2022-09-28 10:21:01+00:00,52,10
03,03254,7,1,0,4,21,55,2022-09-28 10:21:01+00:00,48,16
03,03255,1,0,0,1,0,10,2022-09-28 10:21:01+00:00,10,0
03,03256,1,0,0,1,1,15,2022-09-28 10:21:01+00:00,15,1
03,03351,2,0,0,1,7,26,2022-09-28 10:21:01+00:00,19,4
03,03352,2,2,0,2,3,12,2022-09-28 10:21:01+00:00,12,3
03,03353,3,1,1,3,4,27,2022-09-28 10:21:01+00:00,27,4
03,03354,1,1,1,1,0,6,2022-09-28 10:21:01+00:00,6,0
03,03355,3,0,0,1,8,29,2022-09-28 10:21:01+00:00,17,3
03,03356,3,0,0,2,3,7,2022-09-28 10:21:01+00:00,7,3
03,03357,3,4,0,2,7,23,2022-09-28 10:21:01+00:00,22,4
03,03358,2,2,1,2,7,15,2022-09-28 10:21:01+00:00,15,7
03,03359,3,0,0,2,7,21,2022-09-28 10:21:01+00:00,20,5
03,03360,2,1,1,2,3,73,2022-09-28 10:21:01+00:00,73,3
03,03361,2,1,0,2,5,9,2022-09-28 10:21:01+00:00,9,5
03,03401,1,1,1,1,7,15,2022-09-28 10:21:01+00:00,15,7
03,03402,1,1,0,1,1,12,2022-09-28 10:21:01+00:00,12,1
03,03403,5,2,1,3,3,112,2022-09-28 10:21:01+00:00,93,2
03,03404,5,0,0,4,6,108,2022-09-28 10:21:01+00:00,93,5
03,03405,3,0,0,1,13,22,2022-09-28 10:21:01+00:00,19,0
03,03451,3,2,1,2,1,28,2022-09-28 10:21:01+00:00,28,1
