bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,1,2,6,34,2022-03-13 11:19:14+00:00,31,2
01,01002,7,8,3,3,32,109,2022-03-13 11:19:14+00:00,92,26
01,01003,3,6,3,2,15,109,2022-03-13 11:19:14+00:00,94,6
01,01004,1,4,2,1,5,20,2022-03-13 11:19:14+00:00,20,5
01,01051,1,3,0,1,7,33,2022-03-13 11:19:14+00:00,33,7
01,01053,2,0,0,2,4,14,2022-03-13 11:19:14+00:00,14,4
01,01054,3,2,1,3,8,16,2022-03-13 11:19:14+00:00,16,8
01,01055,3,0,0,3,14,37,2022-03-13 11:19:14+00:00,37,14
01,01056,2,2,1,2,4,31,2022-03-13 11:19:14+00:00,31,4
01,01057,1,0,0,1,5,7,2022-03-13 11:19:14+00:00,7,5
01,01058,5,2,1,3,11,34,2022-03-13 11:19:14+00:00,30,9
01,01059,1,3,0,1,0,24,2022-03-13 11:19:14+00:00,24,0
01,01060,3,4,1,3,31,50,2022-03-13 11:19:14+00:00,50,31
01,01061,3,3,1,1,14,29,2022-03-13 11:19:14+00:00,19,11
01,01062,3,5,1,3,8,20,2022-03-13 11:19:14+00:00,20,8
02,02000,34,39,23,24,119,450,2022-03-13 11:19:14+00:00,388,76
03,03101,7,7,2,5,32,100,2022-03-13 11:19:14+00:00,87,28
03,03102,2,4,2,2,3,26,2022-03-13 11:19:14+00:00,26,3
03,03103,3,7,2,1,6,25,2022-03-13 11:19:14+00:00,18,4
03,03151,1,3,1,1,0,12,2022-03-13 11:19:14+00:00,12,0
03,03153,3,2,0,3,5,22,2022-03-13 11:19:14+00:00,22,5
03,03154,1,4,3,1,1,15,2022-03-13 11:19:14+00:00,15,1
03,03155,2,1,0,2,6,15,2022-03-13 11:19:14+00:00,15,6
03,03157,1,3,1,1,3,13,2022-03-13 11:19:14+00:00,13,3
03,03158,1,2,1,1,4,12,2022-03-13 11:19:14+00:00,12,4
03,03159,8,13,6,7,17,118,2022-03-13 11:19:14+00:00,105,17
03,03241,19,36,21,16,52,314,2022-03-13 11:19:14+00:00,272,43
03,03251,3,0,0,3,8,10,2022-03-13 11:19:14+00:00,10,8
03,03252,6,3,1,4,14,60,2022-03-13 11:19:14+00:00,57,11
03,03254,7,7,2,4,27,48,2022-03-13 11:19:14+00:00,42,22
03,03255,1,2,0,1,1,8,2022-03-13 11:19:14+00:00,8,1
03,03256,1,0,0,1,4,12,2022-03-13 11:19:14+00:00,12,4
03,03257,1,1,0,1,0,24,2022-03-13 11:19:14+00:00,24,0
03,03351,2,2,1,1,12,26,2022-03-13 11:19:14+00:00,21,7
03,03352,2,4,4,2,1,8,2022-03-13 11:19:14+00:00,8,1
03,03353,3,1,0,3,11,21,2022-03-13 11:19:14+00:00,21,11
03,03354,1,0,0,1,1,5,2022-03-13 11:19:14+00:00,5,1
03,03355,3,3,1,1,4,38,2022-03-13 11:19:14+00:00,23,3
03,03356,3,0,0,2,5,7,2022-03-13 11:19:14+00:00,7,5
03,03357,3,1,0,2,12,20,2022-03-13 11:19:14+00:00,19,9
03,03358,2,2,0,2,3,17,2022-03-13 11:19:14+00:00,17,3
03,03359,3,0,0,2,5,22,2022-03-13 11:19:14+00:00,22,2
03,03360,2,0,0,2,12,64,2022-03-13 11:19:14+00:00,64,12
03,03361,2,1,0,2,2,13,2022-03-13 11:19:14+00:00,13,2
03,03401,1,1,0,1,7,12,2022-03-13 11:19:14+00:00,12,7
03,03402,1,0,0,1,0,13,2022-03-13 11:19:14+00:00,13,0
03,03403,6,4,3,3,20,94,2022-03-13 11:19:14+00:00,79,16
03,03404,5,9,4,4,18,90,2022-03-13 11:19:14+00:00,74,18
03,03405,2,1,0,1,4,27,2022-03-13 11:19:14+00:00,19,4
03,03451,3,0,0,2,6,27,2022-03-13 11:19:14+00:00,27,6
03,03452,4,5,1,3,7,29,2022-03-13 11:19:14+00:00,24,4
03,03453,3,0,0,3,11,13,2022-03-13 11:19:14+00:00,13,11
03,03454,10,2,0,6,27,60,2022-03-13 11:19:14+00:00,45,18
03,03455,2,3,1,2,12,19,2022-03-13 11:19:14+00:00,19,12
03,03456,1,2,0,1,7,20,2022-03-13 11:19:14+00:00,20,7
03,03457,6,4,1,4,7,19,2022-03-13 11:19:14+00:00,18,3
03,03458,1,0,0,1,3,7,2022-03-13 11:19:14+00:00,7,3
03,03459,7,3,0,6,14,72,2022-03-13 11:19:14+00:00,72,14
03,03460,5,3,2,3,17,17,2022-03-13 11:19:14+00:00,17,9
03,03461,2,2,0,2,4,8,2022-03-13 11:19:14+00:00,8,4
03,03462,1,0,0,1,2,6,2022-03-13 11:19:14+00:00,6,2
04,04011,9,10,5,8,9,133,2022-03-13 11:19:14+00:00,118,8
04,04012,4,4,2,3,16,35,2022-03-13 11:19:14+00:00,30,7
05,05111,15,14,5,11,30,261,2022-03-13 11:19:14+00:00,233,15
05,05112,16,16,8,9,40,144,2022-03-13 11:19:14+00:00,126,30
05,05113,15,24,10,12,51,310,2022-03-13 11:19:14+00:00,291,39
05,05114,7,4,2,4,16,69,2022-03-13 11:19:14+00:00,58,14
05,05116,6,10,4,4,11,78,2022-03-13 11:19:14+00:00,73,9
05,05117,2,5,4,2,0,33,2022-03-13 11:19:14+00:00,33,0
05,05119,6,5,3,4,16,51,2022-03-13 11:19:14+00:00,43,5
05,05120,1,3,2,1,8,20,2022-03-13 11:19:14+00:00,20,8
