bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,1,2,9,33,2022-09-04 10:20:29+00:00,29,6
01,01002,7,2,1,3,26,109,2022-09-04 10:20:29+00:00,91,20
01,01003,3,2,0,2,9,105,2022-09-04 10:20:29+00:00,86,7
01,01004,1,2,0,1,3,20,2022-09-04 10:20:29+00:00,20,3
01,01051,1,0,0,1,4,34,2022-09-04 10:20:29+00:00,34,4
01,01053,2,0,0,2,0,16,2022-09-04 10:20:29+00:00,16,0
01,01054,3,1,1,3,3,19,2022-09-04 10:20:29+00:00,19,3
01,01055,3,4,1,3,7,32,2022-09-04 10:20:29+00:00,32,7
01,01056,2,0,0,2,5,29,2022-09-04 10:20:29+00:00,29,5
01,01057,1,0,0,1,2,10,2022-09-04 10:20:29+00:00,10,2
01,01058,5,2,1,3,14,29,2022-09-04 10:20:29+00:00,26,11
01,01059,1,1,0,1,1,23,2022-09-04 10:20:29+00:00,23,1
01,01060,3,3,1,3,21,58,2022-09-04 10:20:29+00:00,58,21
01,01061,3,0,0,1,12,31,2022-09-04 10:20:29+00:00,20,10
01,01062,3,2,0,3,6,26,2022-09-04 10:20:29+00:00,26,6
02,02000,33,27,10,23,106,415,2022-09-04 10:20:29+00:00,357,58
03,03101,7,3,3,5,32,100,2022-09-04 10:20:29+00:00,89,26
03,03102,2,0,0,2,5,23,2022-09-04 10:20:29+00:00,23,5
03,03103,3,1,0,1,7,23,2022-09-04 10:20:29+00:00,18,2
03,03151,1,0,0,1,4,8,2022-09-04 10:20:29+00:00,8,4
03,03153,3,0,0,3,2,20,2022-09-04 10:20:29+00:00,20,2
03,03154,1,1,0,1,0,6,2022-09-04 10:20:29+00:00,6,0
03,03155,2,0,0,2,8,13,2022-09-04 10:20:29+00:00,13,8
03,03157,1,0,0,1,2,8,2022-09-04 10:20:29+00:00,8,2
