bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,0,0,2,8,34,2022-08-20 10:20:40+00:00,32,3
01,01002,7,1,1,3,22,111,2022-08-20 10:20:40+00:00,92,17
01,01003,3,7,1,2,5,116,2022-08-20 10:20:40+00:00,95,5
01,01004,1,0,0,1,7,18,2022-08-20 10:20:40+00:00,18,7
01,01051,1,0,0,1,3,32,2022-08-20 10:20:40+00:00,32,3
01,01053,2,0,0,2,2,14,2022-08-20 10:20:40+00:00,14,2
01,01054,3,1,1,3,7,17,2022-08-20 10:20:40+00:00,17,7
01,01055,3,5,1,3,8,36,2022-08-20 10:20:40+00:00,36,8
01,01056,2,2,1,2,5,31,2022-08-20 10:20:40+00:00,31,5
01,01057,1,0,0,1,5,7,2022-08-20 10:20:40+00:00,7,5
01,01058,5,3,2,3,11,32,2022-08-20 10:20:40+00:00,28,9
01,01059,1,2,0,1,0,24,2022-08-20 10:20:40+00:00,24,0
01,01060,3,2,2,3,22,57,2022-08-20 10:20:40+00:00,57,22
01,01061,3,0,0,1,14,29,2022-08-20 10:20:40+00:00,19,11
01,01062,3,1,1,3,8,22,2022-08-20 10:20:40+00:00,22,8
02,02000,34,33,14,24,106,437,2022-08-20 10:20:40+00:00,376,65
03,03101,7,4,3,5,39,93,2022-08-20 10:20:40+00:00,84,31
03,03102,2,1,1,2,0,28,2022-08-20 10:20:40+00:00,28,0
03,03103,3,3,1,1,6,24,2022-08-20 10:20:40+00:00,19,1
03,03151,1,0,0,1,0,12,2022-08-20 10:20:40+00:00,12,0
03,03153,3,2,2,3,0,22,2022-08-20 10:20:40+00:00,22,0
03,03154,1,1,0,1,2,9,2022-08-20 10:20:40+00:00,9,2
03,03155,2,1,0,2,9,11,2022-08-20 10:20:40+00:00,11,9
03,03157,1,0,0,1,0,14,2022-08-20 10:20:40+00:00,14,0
03,03158,1,1,0,1,10,6,2022-08-20 10:20:40+00:00,6,10
03,03159,8,5,1,7,34,104,2022-08-20 10:20:40+00:00,93,31
03,03241,19,14,8,16,46,327,2022-08-20 10:20:40+00:00,281,31
03,03251,3,0,0,3,3,10,2022-08-20 10:20:40+00:00,10,3
03,03252,6,2,1,4,13,53,2022-08-20 10:20:40+00:00,53,7
03,03254,7,5,2,4,22,52,2022-08-20 10:20:40+00:00,45,17
03,03255,1,0,0,1,0,10,2022-08-20 10:20:40+00:00,10,0
03,03256,1,0,0,1,4,12,2022-08-20 10:20:40+00:00,12,4
03,03257,1,1,0,1,4,20,2022-08-20 10:20:40+00:00,20,4
03,03351,2,2,0,1,9,27,2022-08-20 10:20:40+00:00,21,5
03,03352,2,1,1,2,6,9,2022-08-20 10:20:40+00:00,9,6
03,03353,3,1,0,3,3,28,2022-08-20 10:20:40+00:00,28,3
03,03354,1,1,1,1,0,6,2022-08-20 10:20:40+00:00,6,0
03,03355,3,1,0,1,7,30,2022-08-20 10:20:40+00:00,19,1
03,03356,3,0,0,2,2,7,2022-08-20 10:20:40+00:00,7,2
03,03357,3,3,2,2,4,26,2022-08-20 10:20:40+00:00,24,2
03,03358,2,1,1,2,4,18,2022-08-20 10:20:40+00:00,18,4
03,03359,3,1,1,2,4,22,2022-08-20 10:20:40+00:00,21,2
03,03360,2,0,0,2,5,71,2022-08-20 10:20:40+00:00,71,5
03,03361,2,1,0,2,3,12,2022-08-20 10:20:40+00:00,12,3
03,03401,1,1,0,1,0,11,2022-08-20 10:20:40+00:00,11,0
03,03402,1,0,0,1,1,12,2022-08-20 10:20:40+00:00,12,1
03,03403,5,0,0,3,7,107,2022-08-20 10:20:40+00:00,91,4
03,03404,5,2,0,4,12,98,2022-08-20 10:20:40+00:00,84,10
03,03405,1,1,0,1,1,18,2022-08-20 10:20:40+00:00,18,1
03,03451,3,1,0,2,0,29,2022-08-20 10:20:40+00:00,29,0
03,03452,4,1,1,3,14,22,2022-08-20 10:20:40+00:00,18,10
03,03453,3,1,1,3,6,17,2022-08-20 10:20:40+00:00,17,6
03,03454,10,3,0,6,24,55,2022-08-20 10:20:40+00:00,38,17
03,03455,2,1,0,2,7,24,2022-08-20 10:20:40+00:00,24,7
03,03456,1,1,0,1,4,23,2022-08-20 10:20:40+00:00,23,4
03,03457,6,2,0,4,8,19,2022-08-20 10:20:40+00:00,19,3
03,03458,1,0,0,1,2,5,2022-08-20 10:20:40+00:00,5,2
03,03459,7,1,0,6,13,71,2022-08-20 10:20:40+00:00,71,13
03,03460,5,0,0,3,14,22,2022-08-20 10:20:40+00:00,21,7
03,03461,2,0,0,2,5,8,2022-08-20 10:20:40+00:00,8,5
03,03462,1,0,0,1,0,8,2022-08-20 10:20:40+00:00,8,0
04,04011,9,4,0,8,9,124,2022-08-20 10:20:40+00:00,112,5
04,04012,4,1,1,3,13,35,2022-08-20 10:20:40+00:00,29,7
05,05111,14,16,7,11,31,248,2022-08-20 10:20:40+00:00,229,14
