bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,0,0,2,3,39,2022-09-13 10:20:56+00:00,35,0
01,01002,7,2,2,3,26,114,2022-09-13 10:20:56+00:00,96,19
01,01003,3,1,0,2,13,111,2022-09-13 10:20:56+00:00,94,6
01,01004,1,1,0,1,3,20,2022-09-13 10:20:56+00:00,20,3
01,01051,1,1,0,1,2,31,2022-09-13 10:20:56+00:00,31,2
01,01053,2,1,0,2,2,14,2022-09-13 10:20:56+00:00,14,2
01,01054,3,2,0,3,5,17,2022-09-13 10:20:56+00:00,17,5
01,01055,3,5,2,3,9,37,2022-09-13 10:20:56+00:00,37,9
01,01056,2,2,0,2,6,29,2022-09-13 10:20:56+00:00,29,6
01,01057,1,0,0,1,2,10,2022-09-13 10:20:56+00:00,10,2
01,01058,5,4,1,3,12,31,2022-09-13 10:20:56+00:00,28,9
01,01059,1,1,0,1,1,23,2022-09-13 10:20:56+00:00,23,1
01,01060,3,2,1,3,22,62,2022-09-13 10:20:56+00:00,62,22
01,01061,3,0,0,1,6,37,2022-09-13 10:20:56+00:00,25,5
01,01062,3,1,0,3,13,19,2022-09-13 10:20:56+00:00,19,13
02,02000,34,19,8,24,84,474,2022-09-13 10:20:56+00:00,403,47
03,03101,7,1,1,5,34,98,2022-09-13 10:20:56+00:00,85,30
03,03102,2,1,0,2,2,26,2022-09-13 10:20:56+00:00,26,2
03,03103,3,0,0,1,6,24,2022-09-13 10:20:56+00:00,19,1
03,03151,1,1,1,1,0,13,2022-09-13 10:20:56+00:00,13,0
03,03153,3,0,0,3,2,20,2022-09-13 10:20:56+00:00,20,2
03,03154,1,1,0,1,1,11,2022-09-13 10:20:56+00:00,11,1
03,03155,2,0,0,2,6,15,2022-09-13 10:20:56+00:00,15,6
03,03157,1,0,0,1,3,9,2022-09-13 10:20:56+00:00,9,3
03,03158,1,1,0,1,8,8,2022-09-13 10:20:56+00:00,8,8
03,03159,8,6,0,7,29,116,2022-09-13 10:20:56+00:00,100,27
03,03241,19,12,8,16,63,335,2022-09-13 10:20:56+00:00,288,53
03,03251,3,0,0,3,2,15,2022-09-13 10:20:56+00:00,15,2
03,03252,6,1,0,4,16,54,2022-09-13 10:20:56+00:00,53,11
03,03254,7,4,1,4,23,49,2022-09-13 10:20:56+00:00,44,18
