bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,8,34,2022-08-28 10:20:30+00:00,32,3
01,01002,7,1,1,3,26,108,2022-08-28 10:20:30+00:00,90,19
01,01003,3,2,0,2,13,105,2022-08-28 10:20:30+00:00,87,10
01,01004,1,0,0,1,5,20,2022-08-28 10:20:30+00:00,20,5
01,01051,1,0,0,1,4,36,2022-08-28 10:20:30+00:00,36,4
01,01053,2,1,0,2,6,10,2022-08-28 10:20:30+00:00,10,6
01,01054,3,1,1,3,8,14,2022-08-28 10:20:30+00:00,14,8
01,01055,3,5,1,3,6,36,2022-08-28 10:20:30+00:00,36,6
01,01056,2,3,2,2,2,32,2022-08-28 10:20:30+00:00,32,2
01,01057,1,0,0,1,6,6,2022-08-28 10:20:30+00:00,6,6
01,01058,5,2,2,3,12,31,2022-08-28 10:20:30+00:00,28,9
01,01059,1,2,0,1,0,24,2022-08-28 10:20:30+00:00,24,0
01,01060,3,3,2,3,27,52,2022-08-28 10:20:30+00:00,52,27
01,01061,3,0,0,1,18,25,2022-08-28 10:20:30+00:00,15,15
01,01062,3,2,0,3,11,19,2022-08-28 10:20:30+00:00,19,11
02,02000,33,24,11,23,105,398,2022-08-28 10:20:30+00:00,340,56
03,03101,7,4,2,5,34,98,2022-08-28 10:20:30+00:00,86,29
03,03102,2,0,0,2,1,27,2022-08-28 10:20:30+00:00,27,1
03,03103,3,3,2,1,8,22,2022-08-28 10:20:30+00:00,15,5
03,03151,1,0,0,1,1,13,2022-08-28 10:20:30+00:00,13,1
03,03153,3,0,0,3,5,17,2022-08-28 10:20:30+00:00,17,5
03,03154,1,0,0,1,0,10,2022-08-28 10:20:30+00:00,10,0
03,03155,2,1,0,2,3,15,2022-08-28 10:20:30+00:00,15,3
03,03157,1,0,0,1,5,9,2022-08-28 10:20:30+00:00,9,5
03,03158,1,1,0,1,3,13,2022-08-28 10:20:30+00:00,13,3
03,03159,8,10,2,7,23,113,2022-08-28 10:20:30+00:00,102,22
03,03241,18,10,5,15,47,293,2022-08-28 10:20:30+00:00,247,32
03,03251,3,0,0,3,6,12,2022-08-28 10:20:30+00:00,12,6
03,03252,6,3,0,4,16,51,2022-08-28 10:20:30+00:00,51,11
03,03254,7,3,1,4,31,46,2022-08-28 10:20:30+00:00,40,25
03,03255,1,0,0,1,1,9,2022-08-28 10:20:30+00:00,9,1
03,03256,1,0,0,1,4,12,2022-08-28 10:20:30+00:00,12,4
03,03257,1,1,0,1,3,21,2022-08-28 10:20:30+00:00,21,3
03,03351,2,1,0,1,6,28,2022-08-28 10:20:30+00:00,21,3
03,03352,2,1,1,2,5,10,2022-08-28 10:20:30+00:00,10,5
03,03353,3,2,1,3,3,26,2022-08-28 10:20:30+00:00,26,3
03,03354,1,1,1,1,1,5,2022-08-28 10:20:30+00:00,5,1
03,03355,3,0,0,1,11,26,2022-08-28 10:20:30+00:00,18,2
03,03356,3,0,0,2,1,9,2022-08-28 10:20:30+00:00,9,1
03,03357,3,1,1,2,8,22,2022-08-28 10:20:30+00:00,21,5
03,03358,2,1,1,2,10,12,2022-08-28 10:20:30+00:00,12,10
03,03359,3,3,0,2,6,22,2022-08-28 10:20:30+00:00,21,4
03,03360,2,0,0,2,8,68,2022-08-28 10:20:30+00:00,68,8
03,03361,2,1,0,2,2,12,2022-08-28 10:20:30+00:00,12,2
03,03401,1,1,0,1,2,10,2022-08-28 10:20:30+00:00,10,2
03,03402,1,0,0,1,0,13,2022-08-28 10:20:30+00:00,13,0
03,03403,5,4,3,3,3,112,2022-08-28 10:20:30+00:00,94,2
03,03404,5,4,0,4,4,104,2022-08-28 10:20:30+00:00,88,4
03,03405,2,0,0,1,12,12,2022-08-28 10:20:30+00:00,10,6
03,03451,3,0,0,2,5,25,2022-08-28 10:20:30+00:00,25,5
03,03452,4,2,1,3,7,26,2022-08-28 10:20:30+00:00,22,3
03,03453,3,2,0,3,8,16,2022-08-28 10:20:30+00:00,16,8
03,03454,10,3,0,6,25,54,2022-08-28 10:20:30+00:00,42,13
03,03455,2,0,0,2,5,26,2022-08-28 10:20:30+00:00,26,5
03,03456,1,1,1,1,2,25,2022-08-28 10:20:30+00:00,25,2
03,03457,6,1,1,4,9,18,2022-08-28 10:20:30+00:00,16,6
03,03458,1,0,0,1,0,6,2022-08-28 10:20:30+00:00,6,0
03,03459,7,0,0,6,10,72,2022-08-28 10:20:30+00:00,72,10
03,03460,5,0,0,3,11,24,2022-08-28 10:20:30+00:00,19,8
03,03461,2,1,0,2,4,7,2022-08-28 10:20:30+00:00,7,4
03,03462,1,0,0,1,1,7,2022-08-28 10:20:30+00:00,7,1
04,04011,9,7,2,8,5,127,2022-08-28 10:20:30+00:00,113,3
04,04012,4,1,1,3,13,34,2022-08-28 10:20:30+00:00,29,6
05,05111,14,10,6,11,28,236,2022-08-28 10:20:30+00:00,215,17
05,05112,14,5,3,9,35,127,2022-08-28 10:20:30+00:00,110,27
05,05113,15,25,10,12,47,303,2022-08-28 10:20:30+00:00,286,38
05,05114,7,3,2,4,18,64,2022-08-28 10:20:30+00:00,56,16
05,05116,6,5,2,4,7,77,2022-08-28 10:20:30+00:00,71,6
05,05117,2,6,4,2,0,32,2022-08-28 10:20:30+00:00,32,0
05,05119,6,5,2,4,19,50,2022-08-28 10:20:30+00:00,37,13
05,05120,1,1,0,1,2,22,2022-08-28 10:20:30+00:00,22,2
05,05122,4,6,1,3,9,61,2022-08-28 10:20:30+00:00,59,7
05,05124,7,3,0,5,14,120,2022-08-28 10:20:30+00:00,109,11
05,05154,8,2,1,5,16,47,2022-08-28 10:20:30+00:00,46,9
05,05158,6,3,2,6,15,42,2022-08-28 10:20:30+00:00,42,15
05,05162,7,2,1,5,11,88,2022-08-28 10:20:30+00:00,77,8
05,05166,4,0,0,4,18,18,2022-08-28 10:20:30+00:00,18,18
05,05170,11,2,2,8,49,76,2022-08-28 10:20:30+00:00,75,39
05,05314,18,9,6,11,16,254,2022-08-28 10:20:30+00:00,199,11
05,05315,23,20,7,16,20,288,2022-08-28 10:20:30+00:00,254,14
05,05316,5,4,0,2,15,50,2022-08-28 10:20:30+00:00,38,9
05,05334,13,8,5,7,25,238,2022-08-28 10:20:30+00:00,224,21
05,05358,6,4,0,4,9,46,2022-08-28 10:20:30+00:00,43,4
05,05362,6,2,2,6,15,41,2022-08-28 10:20:30+00:00,41,15
05,05366,3,2,1,3,7,23,2022-08-28 10:20:30+00:00,23,7
05,05370,3,1,0,3,5,31,2022-08-28 10:20:30+00:00,31,5
05,05374,4,3,2,4,18,30,2022-08-28 10:20:30+00:00,30,18
05,05378,3,2,1,3,3,28,2022-08-28 10:20:30+00:00,28,3
05,05382,7,1,0,6,3,76,2022-08-28 10:20:30+00:00,66,3
05,05512,2,0,0,2,20,23,2022-08-28 10:20:30+00:00,23,20
05,05513,7,1,0,4,13,70,2022-08-28 10:20:30+00:00,60,4
05,05515,10,0,0,7,13,195,2022-08-28 10:20:30+00:00,181,10
05,05554,6,3,1,5,17,54,2022-08-28 10:20:30+00:00,54,15
05,05558,5,0,0,3,1,31,2022-08-28 10:20:30+00:00,21,1
05,05562,15,8,2,14,45,181,2022-08-28 10:20:30+00:00,155,39
05,05566,7,4,1,5,13,77,2022-08-28 10:20:30+00:00,67,8
05,05570,6,1,1,5,9,38,2022-08-28 10:20:30+00:00,36,7
05,05711,9,5,1,5,16,105,2022-08-28 10:20:30+00:00,81,14
05,05754,3,2,1,3,3,24,2022-08-28 10:20:30+00:00,24,3
05,05758,4,0,0,2,9,41,2022-08-28 10:20:30+00:00,36,4
05,05762,6,1,0,5,6,26,2022-08-28 10:20:30+00:00,23,5
05,05766,2,2,2,2,2,48,2022-08-28 10:20:30+00:00,48,2
05,05770,9,2,0,6,19,177,2022-08-28 10:20:30+00:00,154,15
05,05774,7,1,0,5,24,48,2022-08-28 10:20:30+00:00,42,15
05,05911,8,2,0,6,27,153,2022-08-28 10:20:30+00:00,137,22
05,05913,8,12,2,8,25,248,2022-08-28 10:20:30+00:00,248,25
05,05914,7,2,1,5,15,65,2022-08-28 10:20:30+00:00,63,7
05,05915,7,0,0,5,33,60,2022-08-28 10:20:30+00:00,49,22
05,05916,4,4,2,4,7,56,2022-08-28 10:20:30+00:00,56,7
05,05954,8,2,0,6,17,109,2022-08-28 10:20:30+00:00,70,13
05,05958,9,1,0,8,12,59,2022-08-28 10:20:30+00:00,56,9
05,05962,10,2,1,8,20,84,2022-08-28 10:20:30+00:00,79,17
05,05966,3,0,0,3,13,13,2022-08-28 10:20:30+00:00,13,13
05,05970,7,2,2,6,17,99,2022-08-28 10:20:30+00:00,93,7
05,05974,9,3,1,7,17,70,2022-08-28 10:20:30+00:00,65,8
