bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,1,2,4,38,2022-11-09 11:21:08+00:00,33,2
01,01002,7,1,0,3,20,114,2022-11-09 11:21:08+00:00,95,15
01,01003,3,7,2,2,7,111,2022-11-09 11:21:08+00:00,88,6
01,01004,1,0,0,1,2,23,2022-11-09 11:21:08+00:00,23,2
01,01051,1,3,2,1,0,35,2022-11-09 11:21:08+00:00,35,0
01,01053,2,0,0,2,1,15,2022-11-09 11:21:08+00:00,15,1
01,01054,3,1,0,3,4,18,2022-11-09 11:21:08+00:00,18,4
01,01055,3,3,1,3,4,34,2022-11-09 11:21:08+00:00,34,4
01,01056,2,2,0,2,3,29,2022-11-09 11:21:08+00:00,29,3
01,01057,1,0,0,1,4,8,2022-11-09 11:21:08+00:00,8,4
01,01058,5,2,1,3,5,38,2022-11-09 11:21:08+00:00,33,4
01,01059,1,2,0,1,1,23,2022-11-09 11:21:08+00:00,23,1
01,01060,3,2,0,3,22,61,2022-11-09 11:21:08+00:00,61,22
01,01061,3,3,2,1,11,32,2022-11-09 11:21:08+00:00,20,10
01,01062,3,2,1,3,6,24,2022-11-09 11:21:08+00:00,24,6
02,02000,33,17,9,23,81,432,2022-11-09 11:21:08+00:00,364,46
03,03101,7,7,3,5,37,95,2022-11-09 11:21:08+00:00,85,30
03,03102,2,1,1,2,2,26,2022-11-09 11:21:08+00:00,26,2
03,03103,3,3,1,1,3,24,2022-11-09 11:21:08+00:00,17,0
03,03151,1,2,2,1,1,13,2022-11-09 11:21:08+00:00,13,1
03,03153,3,0,0,3,2,20,2022-11-09 11:21:08+00:00,20,2
03,03154,1,2,1,1,0,11,2022-11-09 11:21:08+00:00,11,0
03,03155,2,2,1,2,7,14,2022-11-09 11:21:08+00:00,14,7
03,03157,1,0,0,1,2,12,2022-11-09 11:21:08+00:00,12,2
03,03158,1,0,0,1,6,10,2022-11-09 11:21:08+00:00,10,6
03,03159,7,6,5,6,31,106,2022-11-09 11:21:08+00:00,100,23
03,03241,19,10,4,16,47,342,2022-11-09 11:21:08+00:00,296,34
03,03251,3,3,1,3,6,11,2022-11-09 11:21:08+00:00,11,6
03,03252,6,3,1,4,18,52,2022-11-09 11:21:08+00:00,51,13
03,03254,7,4,0,4,13,63,2022-11-09 11:21:08+00:00,54,10
03,03255,1,0,0,1,0,9,2022-11-09 11:21:08+00:00,9,0
03,03256,1,0,0,1,3,13,2022-11-09 11:21:08+00:00,13,3
03,03257,1,0,0,1,7,17,2022-11-09 11:21:08+00:00,17,7
03,03351,2,2,2,1,9,21,2022-11-09 11:21:08+00:00,19,1
03,03352,2,0,0,2,5,10,2022-11-09 11:21:08+00:00,10,5
03,03353,3,1,0,3,4,30,2022-11-09 11:21:08+00:00,30,4
03,03354,1,0,0,1,0,6,2022-11-09 11:21:08+00:00,6,0
03,03355,3,1,1,1,5,32,2022-11-09 11:21:08+00:00,20,0
03,03356,3,0,0,2,4,6,2022-11-09 11:21:08+00:00,6,4
