bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,1,2,12,30,2022-09-09 10:20:54+00:00,26,9
01,01002,7,1,1,3,29,108,2022-09-09 10:20:54+00:00,90,22
01,01003,3,1,0,2,5,116,2022-09-09 10:20:54+00:00,94,3
01,01004,1,1,0,1,3,20,2022-09-09 10:20:54+00:00,20,3
01,01051,1,1,0,1,6,29,2022-09-09 10:20:54+00:00,29,6
01,01053,2,0,0,2,2,14,2022-09-09 10:20:54+00:00,14,2
01,01054,3,1,0,3,3,19,2022-09-09 10:20:54+00:00,19,3
01,01055,3,3,1,3,9,34,2022-09-09 10:20:54+00:00,34,9
01,01056,2,3,0,2,3,32,2022-09-09 10:20:54+00:00,32,3
01,01057,1,0,0,1,5,7,2022-09-09 10:20:54+00:00,7,5
01,01058,5,4,1,3,7,36,2022-09-09 10:20:54+00:00,32,5
01,01059,1,1,0,1,1,23,2022-09-09 10:20:54+00:00,23,1
01,01060,3,1,1,3,20,59,2022-09-09 10:20:54+00:00,59,20
01,01061,3,0,0,1,13,30,2022-09-09 10:20:54+00:00,19,11
01,01062,3,0,0,3,5,27,2022-09-09 10:20:54+00:00,27,5
02,02000,33,16,5,23,97,427,2022-09-09 10:20:54+00:00,360,56
03,03101,7,1,1,5,32,100,2022-09-09 10:20:54+00:00,90,25
03,03102,2,1,0,2,4,24,2022-09-09 10:20:54+00:00,24,4
03,03103,3,1,0,1,8,22,2022-09-09 10:20:54+00:00,17,3
03,03151,1,2,1,1,0,14,2022-09-09 10:20:54+00:00,14,0
03,03153,3,0,0,3,2,20,2022-09-09 10:20:54+00:00,20,2
03,03154,1,2,1,1,0,12,2022-09-09 10:20:54+00:00,12,0
03,03155,2,0,0,2,6,14,2022-09-09 10:20:54+00:00,14,6
03,03157,1,0,0,1,5,9,2022-09-09 10:20:54+00:00,9,5
03,03158,1,0,0,1,6,10,2022-09-09 10:20:54+00:00,10,6
03,03159,8,7,1,7,31,107,2022-09-09 10:20:54+00:00,96,28
03,03241,19,12,6,16,62,331,2022-09-09 10:20:54+00:00,286,49
03,03251,3,0,0,3,8,10,2022-09-09 10:20:54+00:00,10,8
03,03252,6,1,0,4,13,58,2022-09-09 10:20:54+00:00,57,8
03,03254,7,3,1,4,22,51,2022-09-09 10:20:54+00:00,46,17
03,03255,1,0,0,1,3,7,2022-09-09 10:20:54+00:00,7,3
03,03256,1,0,0,1,6,10,2022-09-09 10:20:54+00:00,10,6
03,03257,1,0,0,1,1,23,2022-09-09 10:20:54+00:00,23,1
03,03351,2,2,2,1,11,22,2022-09-09 10:20:54+00:00,17,6
03,03352,2,1,1,2,6,9,2022-09-09 10:20:54+00:00,9,6
03,03353,3,1,0,3,5,29,2022-09-09 10:20:54+00:00,29,5
03,03354,1,1,0,1,2,4,2022-09-09 10:20:54+00:00,4,2
03,03355,3,0,0,1,9,28,2022-09-09 10:20:54+00:00,18,2
03,03356,3,1,0,2,1,9,2022-09-09 10:20:54+00:00,9,1
03,03357,3,0,0,2,5,25,2022-09-09 10:20:54+00:00,23,3
03,03358,2,2,0,2,3,15,2022-09-09 10:20:54+00:00,15,3
03,03359,3,1,1,2,6,24,2022-09-09 10:20:54+00:00,24,3
03,03360,2,1,1,2,2,74,2022-09-09 10:20:54+00:00,74,2
03,03361,2,1,0,2,2,13,2022-09-09 10:20:54+00:00,13,2
03,03401,1,0,0,1,3,12,2022-09-09 10:20:54+00:00,12,3
03,03402,1,0,0,1,4,9,2022-09-09 10:20:54+00:00,9,4
03,03403,5,1,1,3,16,100,2022-09-09 10:20:54+00:00,84,12
03,03404,5,2,0,4,6,103,2022-09-09 10:20:54+00:00,88,5
03,03405,2,0,0,1,9,18,2022-09-09 10:20:54+00:00,14,5
03,03451,3,0,0,2,0,29,2022-09-09 10:20:54+00:00,29,0
03,03452,4,1,1,3,5,31,2022-09-09 10:20:54+00:00,26,2
03,03453,3,1,0,3,9,15,2022-09-09 10:20:54+00:00,15,9
03,03454,10,0,0,6,35,47,2022-09-09 10:20:54+00:00,39,19
03,03455,2,1,0,2,2,27,2022-09-09 10:20:54+00:00,27,2
03,03456,1,0,0,1,6,21,2022-09-09 10:20:54+00:00,21,6
03,03457,6,0,0,4,6,21,2022-09-09 10:20:54+00:00,18,4
03,03458,1,0,0,1,1,6,2022-09-09 10:20:54+00:00,6,1
