bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,3,2,5,34,2022-10-24 10:21:08+00:00,31,1
01,01002,7,2,1,3,28,109,2022-10-24 10:21:08+00:00,91,22
01,01003,3,12,7,2,13,108,2022-10-24 10:21:08+00:00,87,10
01,01004,1,2,0,1,1,22,2022-10-24 10:21:08+00:00,22,1
01,01051,1,1,1,1,3,32,2022-10-24 10:21:08+00:00,32,3
01,01053,2,4,0,2,3,13,2022-10-24 10:21:08+00:00,13,3
01,01054,3,1,1,3,6,16,2022-10-24 10:21:08+00:00,16,6
01,01055,3,6,2,3,2,40,2022-10-24 10:21:08+00:00,40,2
01,01056,2,1,0,2,7,28,2022-10-24 10:21:08+00:00,28,7
01,01057,1,0,0,1,5,7,2022-10-24 10:21:08+00:00,7,5
01,01058,5,4,3,3,9,33,2022-10-24 10:21:08+00:00,32,5
01,01059,1,2,0,1,1,23,2022-10-24 10:21:08+00:00,23,1
01,01060,3,7,5,3,20,64,2022-10-24 10:21:08+00:00,64,20
01,01061,3,4,1,1,9,34,2022-10-24 10:21:08+00:00,24,6
01,01062,3,2,0,3,5,23,2022-10-24 10:21:08+00:00,23,5
02,02000,32,30,15,22,80,386,2022-10-24 10:21:08+00:00,321,42
03,03101,7,3,1,5,33,99,2022-10-24 10:21:08+00:00,91,24
03,03102,2,0,0,2,2,26,2022-10-24 10:21:08+00:00,26,2
03,03103,3,2,0,1,4,24,2022-10-24 10:21:08+00:00,16,2
03,03151,1,1,0,1,1,13,2022-10-24 10:21:08+00:00,13,1
03,03153,3,2,0,3,2,20,2022-10-24 10:21:08+00:00,20,2
03,03154,1,0,0,1,0,9,2022-10-24 10:21:08+00:00,9,0
03,03155,2,2,0,2,8,12,2022-10-24 10:21:08+00:00,12,8
03,03157,1,0,0,1,1,13,2022-10-24 10:21:08+00:00,13,1
03,03158,1,0,0,1,9,7,2022-10-24 10:21:08+00:00,7,9
03,03159,7,13,5,6,17,109,2022-10-24 10:21:08+00:00,99,15
03,03241,19,10,3,16,41,331,2022-10-24 10:21:08+00:00,285,31
03,03251,3,1,1,3,7,11,2022-10-24 10:21:08+00:00,11,7
03,03252,6,1,1,4,20,48,2022-10-24 10:21:08+00:00,46,16
03,03254,7,6,0,4,24,49,2022-10-24 10:21:08+00:00,41,20
03,03255,1,0,0,1,0,9,2022-10-24 10:21:08+00:00,9,0
03,03256,1,0,0,1,0,12,2022-10-24 10:21:08+00:00,12,0
03,03257,1,1,0,1,1,23,2022-10-24 10:21:08+00:00,23,1
03,03351,2,5,0,1,14,24,2022-10-24 10:21:08+00:00,17,11
03,03352,2,3,0,2,4,11,2022-10-24 10:21:08+00:00,11,4
03,03353,3,4,0,3,5,29,2022-10-24 10:21:08+00:00,29,5
03,03354,1,2,0,1,1,5,2022-10-24 10:21:08+00:00,5,1
