bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,1,2,7,31,2022-10-02 10:20:49+00:00,29,2
01,01002,7,3,1,3,26,104,2022-10-02 10:20:49+00:00,86,20
01,01003,3,6,2,2,6,106,2022-10-02 10:20:49+00:00,83,5
01,01004,1,0,0,1,3,20,2022-10-02 10:20:49+00:00,20,3
01,01051,1,3,2,1,2,38,2022-10-02 10:20:49+00:00,38,2
01,01053,2,0,0,2,4,12,2022-10-02 10:20:49+00:00,12,4
01,01054,3,0,0,3,3,20,2022-10-02 10:20:49+00:00,20,3
01,01055,3,5,2,3,8,33,2022-10-02 10:20:49+00:00,33,8
01,01056,2,3,3,2,11,26,2022-10-02 10:20:49+00:00,26,11
01,01057,1,1,0,1,7,5,2022-10-02 10:20:49+00:00,5,7
01,01058,5,2,2,3,10,33,2022-10-02 10:20:49+00:00,27,10
01,01059,1,1,0,1,2,22,2022-10-02 10:20:49+00:00,22,2
01,01060,3,5,5,3,15,64,2022-10-02 10:20:49+00:00,64,15
01,01061,3,1,0,1,10,33,2022-10-02 10:20:49+00:00,23,7
01,01062,3,3,1,3,2,24,2022-10-02 10:20:49+00:00,24,2
02,02000,34,18,12,24,86,438,2022-10-02 10:20:49+00:00,380,43
03,03101,7,3,0,5,37,95,2022-10-02 10:20:49+00:00,86,29
03,03102,2,1,0,2,2,26,2022-10-02 10:20:49+00:00,26,2
03,03103,3,2,0,1,7,21,2022-10-02 10:20:49+00:00,14,4
03,03151,1,0,0,1,0,14,2022-10-02 10:20:49+00:00,14,0
03,03153,3,0,0,3,0,20,2022-10-02 10:20:49+00:00,20,0
03,03154,1,0,0,1,0,10,2022-10-02 10:20:49+00:00,10,0
03,03155,2,1,0,2,3,17,2022-10-02 10:20:49+00:00,17,3
03,03157,1,1,0,1,2,12,2022-10-02 10:20:49+00:00,12,2
03,03158,1,1,0,1,8,8,2022-10-02 10:20:49+00:00,8,8
03,03159,8,4,2,7,20,125,2022-10-02 10:20:49+00:00,108,18
03,03241,19,10,4,16,51,344,2022-10-02 10:20:49+00:00,294,41
