bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,1,2,4,35,2022-10-04 10:20:41+00:00,31,1
01,01002,7,3,0,3,19,111,2022-10-04 10:20:41+00:00,93,13
01,01003,3,10,1,2,2,109,2022-10-04 10:20:41+00:00,88,2
01,01004,1,1,0,1,4,19,2022-10-04 10:20:41+00:00,19,4
01,01051,1,4,3,1,4,36,2022-10-04 10:20:41+00:00,36,4
01,01053,2,0,0,2,8,9,2022-10-04 10:20:41+00:00,9,8
01,01054,3,0,0,3,3,21,2022-10-04 10:20:41+00:00,21,3
01,01055,3,8,1,3,1,44,2022-10-04 10:20:41+00:00,44,1
01,01056,2,5,3,2,4,33,2022-10-04 10:20:41+00:00,33,4
01,01057,1,1,0,1,2,10,2022-10-04 10:20:41+00:00,10,2
01,01058,5,3,2,3,6,37,2022-10-04 10:20:41+00:00,33,4
01,01059,1,0,0,1,2,22,2022-10-04 10:20:41+00:00,22,2
01,01060,3,11,9,3,11,73,2022-10-04 10:20:41+00:00,73,11
01,01061,3,1,0,1,7,36,2022-10-04 10:20:41+00:00,23,7
01,01062,3,4,1,3,10,22,2022-10-04 10:20:41+00:00,22,10
02,02000,33,17,10,23,85,421,2022-10-04 10:20:41+00:00,358,47
03,03101,7,6,0,5,31,101,2022-10-04 10:20:41+00:00,91,24
03,03102,2,1,0,2,1,27,2022-10-04 10:20:41+00:00,27,1
03,03103,3,1,0,1,6,22,2022-10-04 10:20:41+00:00,15,3
03,03151,1,0,0,1,0,15,2022-10-04 10:20:41+00:00,15,0
03,03153,3,1,0,3,0,20,2022-10-04 10:20:41+00:00,20,0
03,03154,1,1,0,1,0,10,2022-10-04 10:20:41+00:00,10,0
03,03155,2,1,0,2,6,14,2022-10-04 10:20:41+00:00,14,6
03,03157,1,1,0,1,3,11,2022-10-04 10:20:41+00:00,11,3
03,03158,1,0,0,1,6,10,2022-10-04 10:20:41+00:00,10,6
03,03159,8,10,3,7,32,108,2022-10-04 10:20:41+00:00,96,30
03,03241,19,10,4,16,40,350,2022-10-04 10:20:41+00:00,301,30
