bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,1,2,5,35,2022-10-07 10:20:57+00:00,30,3
01,01002,7,1,1,3,20,108,2022-10-07 10:20:57+00:00,92,12
01,01003,3,10,0,2,5,110,2022-10-07 10:20:57+00:00,89,0
01,01004,1,0,0,1,3,20,2022-10-07 10:20:57+00:00,20,3
01,01051,1,2,2,1,0,40,2022-10-07 10:20:57+00:00,40,0
01,01053,2,2,1,2,1,15,2022-10-07 10:20:57+00:00,15,1
01,01054,3,5,0,3,1,20,2022-10-07 10:20:57+00:00,20,1
01,01055,3,7,0,3,1,42,2022-10-07 10:20:57+00:00,42,1
01,01056,2,4,2,2,6,31,2022-10-07 10:20:57+00:00,31,6
01,01057,1,2,0,1,1,11,2022-10-07 10:20:57+00:00,11,1
01,01058,5,0,0,3,10,33,2022-10-07 10:20:57+00:00,29,8
01,01059,1,0,0,1,0,24,2022-10-07 10:20:57+00:00,24,0
01,01060,3,10,7,3,11,68,2022-10-07 10:20:57+00:00,68,11
01,01061,3,2,0,1,4,39,2022-10-07 10:20:57+00:00,27,3
01,01062,3,0,0,3,8,21,2022-10-07 10:20:57+00:00,21,8
02,02000,34,18,8,24,83,448,2022-10-07 10:20:57+00:00,389,41
03,03101,7,4,0,5,30,102,2022-10-07 10:20:57+00:00,91,24
03,03102,2,2,1,2,1,27,2022-10-07 10:20:57+00:00,27,1
03,03103,3,2,1,1,8,18,2022-10-07 10:20:57+00:00,13,3
03,03151,1,2,0,1,0,14,2022-10-07 10:20:57+00:00,14,0
03,03153,3,1,0,3,1,19,2022-10-07 10:20:57+00:00,19,1
03,03154,1,1,0,1,1,10,2022-10-07 10:20:57+00:00,10,1
03,03155,2,2,1,2,5,13,2022-10-07 10:20:57+00:00,13,5
03,03157,1,0,0,1,2,12,2022-10-07 10:20:57+00:00,12,2
03,03158,1,1,0,1,9,7,2022-10-07 10:20:57+00:00,7,9
03,03159,8,11,3,7,20,126,2022-10-07 10:20:57+00:00,112,18
03,03241,19,9,5,16,33,359,2022-10-07 10:20:57+00:00,308,25
03,03251,3,0,0,3,5,13,2022-10-07 10:20:57+00:00,13,5
03,03252,6,0,0,4,9,57,2022-10-07 10:20:57+00:00,56,4
03,03254,7,1,1,4,17,54,2022-10-07 10:20:57+00:00,45,14
03,03255,1,2,0,1,0,9,2022-10-07 10:20:57+00:00,9,0
03,03256,1,2,1,1,0,16,2022-10-07 10:20:57+00:00,16,0
