bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,1,2,8,32,2022-10-01 10:20:48+00:00,30,3
01,01002,7,2,0,3,22,113,2022-10-01 10:20:48+00:00,93,17
01,01003,3,6,2,2,5,107,2022-10-01 10:20:48+00:00,84,4
01,01004,1,0,0,1,4,19,2022-10-01 10:20:48+00:00,19,4
01,01051,1,3,2,1,2,38,2022-10-01 10:20:48+00:00,38,2
01,01053,2,0,0,2,3,13,2022-10-01 10:20:48+00:00,13,3
01,01054,3,0,0,3,5,17,2022-10-01 10:20:48+00:00,17,5
01,01055,3,4,2,3,3,38,2022-10-01 10:20:48+00:00,38,3
01,01056,2,3,3,2,2,33,2022-10-01 10:20:48+00:00,33,2
01,01057,1,0,0,1,9,3,2022-10-01 10:20:48+00:00,3,9
01,01058,5,2,0,3,8,35,2022-10-01 10:20:48+00:00,29,8
01,01059,1,1,0,1,0,24,2022-10-01 10:20:48+00:00,24,0
01,01060,3,2,2,3,16,63,2022-10-01 10:20:48+00:00,63,16
01,01061,3,1,0,1,10,33,2022-10-01 10:20:48+00:00,21,9
01,01062,3,3,1,3,5,25,2022-10-01 10:20:48+00:00,25,5
02,02000,34,17,11,24,83,449,2022-10-01 10:20:48+00:00,392,40
03,03101,7,2,0,5,33,99,2022-10-01 10:20:48+00:00,91,24
03,03102,2,1,0,2,2,26,2022-10-01 10:20:48+00:00,26,2
03,03103,3,1,0,1,5,23,2022-10-01 10:20:48+00:00,16,2
03,03151,1,0,0,1,0,14,2022-10-01 10:20:48+00:00,14,0
03,03153,3,0,0,3,0,20,2022-10-01 10:20:48+00:00,20,0
03,03154,1,0,0,1,0,10,2022-10-01 10:20:48+00:00,10,0
03,03155,2,1,0,2,4,16,2022-10-01 10:20:48+00:00,16,4
03,03157,1,2,0,1,0,14,2022-10-01 10:20:48+00:00,14,0
03,03158,1,0,0,1,7,9,2022-10-01 10:20:48+00:00,9,7
03,03159,8,5,2,7,17,128,2022-10-01 10:20:48+00:00,111,15
03,03241,19,8,4,16,41,354,2022-10-01 10:20:48+00:00,305,29
03,03251,2,0,0,2,2,10,2022-10-01 10:20:48+00:00,10,2
03,03252,6,1,1,4,9,58,2022-10-01 10:20:48+00:00,56,5
03,03254,7,4,1,4,21,56,2022-10-01 10:20:48+00:00,51,14
03,03255,1,0,0,1,0,10,2022-10-01 10:20:48+00:00,10,0
03,03256,1,0,0,1,1,12,2022-10-01 10:20:48+00:00,12,1
