bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,10,32,2022-08-04 10:20:29+00:00,29,6
01,01002,7,8,5,3,16,111,2022-08-04 10:20:29+00:00,92,11
01,01003,3,6,1,2,15,104,2022-08-04 10:20:29+00:00,85,10
01,01004,1,1,0,1,2,21,2022-08-04 10:20:29+00:00,21,2
01,01051,1,0,0,1,5,30,2022-08-04 10:20:29+00:00,30,5
01,01053,2,0,0,2,4,12,2022-08-04 10:20:29+00:00,12,4
01,01054,3,0,0,3,6,16,2022-08-04 10:20:29+00:00,16,6
01,01055,3,3,0,3,12,33,2022-08-04 10:20:29+00:00,33,12
01,01056,2,2,1,2,3,33,2022-08-04 10:20:29+00:00,33,3
01,01057,1,0,0,1,4,8,2022-08-04 10:20:29+00:00,8,4
01,01058,5,10,4,3,11,32,2022-08-04 10:20:29+00:00,31,6
01,01059,1,1,0,1,0,24,2022-08-04 10:20:29+00:00,24,0
01,01060,3,1,1,3,16,68,2022-08-04 10:20:29+00:00,68,16
01,01061,3,1,0,1,9,35,2022-08-04 10:20:29+00:00,23,7
01,01062,3,0,0,3,6,24,2022-08-04 10:20:29+00:00,24,6
02,02000,34,34,8,24,122,440,2022-08-04 10:20:29+00:00,383,74
03,03101,7,10,5,5,35,95,2022-08-04 10:20:29+00:00,88,25
03,03102,2,0,0,2,2,26,2022-08-04 10:20:29+00:00,26,2
03,03103,3,3,2,1,5,25,2022-08-04 10:20:29+00:00,17,3
03,03151,1,2,2,1,0,12,2022-08-04 10:20:29+00:00,12,0
03,03153,3,2,1,3,1,24,2022-08-04 10:20:29+00:00,24,1
03,03154,1,2,1,1,0,16,2022-08-04 10:20:29+00:00,16,0
03,03155,2,1,0,2,6,15,2022-08-04 10:20:29+00:00,15,6
03,03157,1,0,0,1,3,11,2022-08-04 10:20:29+00:00,11,3
03,03158,1,0,0,1,7,9,2022-08-04 10:20:29+00:00,9,7
03,03159,8,8,2,7,29,117,2022-08-04 10:20:29+00:00,105,27
03,03241,19,16,10,16,45,341,2022-08-04 10:20:29+00:00,295,32
03,03251,3,0,0,3,6,12,2022-08-04 10:20:29+00:00,12,6
03,03252,6,0,0,4,14,57,2022-08-04 10:20:29+00:00,55,10
03,03254,7,6,2,4,22,51,2022-08-04 10:20:29+00:00,44,18
03,03255,1,1,0,1,5,5,2022-08-04 10:20:29+00:00,5,5
03,03256,1,1,0,1,1,15,2022-08-04 10:20:29+00:00,15,1
03,03257,1,1,0,1,11,13,2022-08-04 10:20:29+00:00,13,11
03,03351,2,2,1,1,12,25,2022-08-04 10:20:29+00:00,20,7
03,03352,2,2,1,2,4,11,2022-08-04 10:20:29+00:00,11,4
03,03353,3,1,0,3,6,25,2022-08-04 10:20:29+00:00,25,6
03,03354,1,0,0,1,0,6,2022-08-04 10:20:29+00:00,6,0
03,03355,3,1,0,1,7,30,2022-08-04 10:20:29+00:00,16,4
03,03356,3,1,0,2,0,9,2022-08-04 10:20:29+00:00,9,0
03,03357,3,2,0,2,9,21,2022-08-04 10:20:29+00:00,21,5
03,03358,2,2,1,2,6,16,2022-08-04 10:20:29+00:00,16,6
03,03359,3,0,0,2,8,18,2022-08-04 10:20:29+00:00,18,5
03,03360,2,4,1,2,3,73,2022-08-04 10:20:29+00:00,73,3
03,03361,2,0,0,2,3,12,2022-08-04 10:20:29+00:00,12,3
03,03401,1,1,0,1,0,12,2022-08-04 10:20:29+00:00,12,0
03,03402,1,1,0,1,0,13,2022-08-04 10:20:29+00:00,13,0
03,03403,5,6,5,3,6,108,2022-08-04 10:20:29+00:00,93,3
03,03404,5,3,0,4,11,99,2022-08-04 10:20:29+00:00,85,9
03,03405,2,1,0,1,14,14,2022-08-04 10:20:29+00:00,12,8
03,03451,3,1,1,2,0,30,2022-08-04 10:20:29+00:00,30,0
03,03452,4,3,1,3,3,33,2022-08-04 10:20:29+00:00,25,3
03,03453,3,1,0,3,8,16,2022-08-04 10:20:29+00:00,16,8
03,03454,10,2,0,6,26,55,2022-08-04 10:20:29+00:00,38,19
03,03455,2,1,0,2,5,26,2022-08-04 10:20:29+00:00,26,5
03,03456,1,0,0,1,4,23,2022-08-04 10:20:29+00:00,23,4
03,03457,6,1,0,4,10,17,2022-08-04 10:20:29+00:00,17,5
03,03458,1,0,0,1,0,5,2022-08-04 10:20:29+00:00,5,0
03,03459,7,9,2,6,13,73,2022-08-04 10:20:29+00:00,73,13
03,03460,5,1,1,3,15,23,2022-08-04 10:20:29+00:00,22,8
03,03461,2,0,0,2,2,9,2022-08-04 10:20:29+00:00,9,2
03,03462,1,1,1,1,3,5,2022-08-04 10:20:29+00:00,5,3
04,04011,9,11,3,8,10,128,2022-08-04 10:20:29+00:00,117,5
04,04012,4,4,3,3,2,36,2022-08-04 10:20:29+00:00,26,2
05,05111,15,13,8,11,31,264,2022-08-04 10:20:29+00:00,238,17
05,05112,14,11,2,9,29,132,2022-08-04 10:20:29+00:00,113,20
05,05113,15,34,17,12,36,306,2022-08-04 10:20:29+00:00,281,33
05,05114,7,4,0,4,17,69,2022-08-04 10:20:29+00:00,58,16
05,05116,6,7,2,4,6,78,2022-08-04 10:20:29+00:00,71,6
05,05117,2,5,2,2,5,31,2022-08-04 10:20:29+00:00,31,5
05,05119,6,5,1,4,13,56,2022-08-04 10:20:29+00:00,42,8
05,05120,1,1,1,1,9,19,2022-08-04 10:20:29+00:00,19,9
05,05122,4,7,4,3,9,63,2022-08-04 10:20:29+00:00,61,7
05,05124,7,13,2,5,7,127,2022-08-04 10:20:29+00:00,116,4
05,05154,8,3,1,5,18,48,2022-08-04 10:20:29+00:00,46,12
