bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,0,2,7,33,2022-09-30 10:20:57+00:00,31,2
01,01002,7,2,0,3,21,110,2022-09-30 10:20:57+00:00,91,16
01,01003,3,4,2,2,3,110,2022-09-30 10:20:57+00:00,87,2
01,01004,1,0,0,1,5,18,2022-09-30 10:20:57+00:00,18,5
01,01051,1,2,1,1,0,40,2022-09-30 10:20:57+00:00,40,0
01,01053,2,0,0,2,0,17,2022-09-30 10:20:57+00:00,17,0
01,01054,3,0,0,3,2,20,2022-09-30 10:20:57+00:00,20,2
01,01055,3,4,2,3,2,39,2022-09-30 10:20:57+00:00,39,2
01,01056,2,3,2,2,4,31,2022-09-30 10:20:57+00:00,31,4
01,01057,1,3,0,1,3,9,2022-09-30 10:20:57+00:00,9,3
01,01058,5,5,2,3,11,32,2022-09-30 10:20:57+00:00,26,11
01,01059,1,1,0,1,0,24,2022-09-30 10:20:57+00:00,24,0
01,01060,3,2,2,3,15,64,2022-09-30 10:20:57+00:00,64,15
01,01061,3,1,0,1,10,33,2022-09-30 10:20:57+00:00,21,9
01,01062,3,1,0,3,6,26,2022-09-30 10:20:57+00:00,26,6
02,02000,34,18,12,24,86,457,2022-09-30 10:20:57+00:00,401,37
03,03101,7,2,0,5,34,98,2022-09-30 10:20:57+00:00,90,25
03,03102,2,1,0,2,2,26,2022-09-30 10:20:57+00:00,26,2
03,03103,3,1,1,1,12,18,2022-09-30 10:20:57+00:00,13,7
03,03151,1,0,0,1,0,14,2022-09-30 10:20:57+00:00,14,0
03,03153,3,0,0,3,0,20,2022-09-30 10:20:57+00:00,20,0
03,03154,1,0,0,1,0,11,2022-09-30 10:20:57+00:00,11,0
03,03155,2,2,0,2,5,15,2022-09-30 10:20:57+00:00,15,5
03,03157,1,2,0,1,0,14,2022-09-30 10:20:57+00:00,14,0
03,03158,1,0,0,1,7,9,2022-09-30 10:20:57+00:00,9,7
03,03159,8,8,4,7,23,118,2022-09-30 10:20:57+00:00,104,21
03,03241,19,12,7,16,46,352,2022-09-30 10:20:57+00:00,302,35
03,03251,2,0,0,2,2,9,2022-09-30 10:20:57+00:00,9,2
03,03252,6,1,1,4,11,57,2022-09-30 10:20:57+00:00,55,7
03,03254,7,4,1,4,20,56,2022-09-30 10:20:57+00:00,51,13
03,03255,1,0,0,1,0,10,2022-09-30 10:20:57+00:00,10,0
03,03256,1,0,0,1,0,11,2022-09-30 10:20:57+00:00,11,0
03,03257,1,2,1,1,0,24,2022-09-30 10:20:57+00:00,24,0
03,03351,2,1,0,1,7,26,2022-09-30 10:20:57+00:00,20,3
03,03352,2,2,0,2,6,9,2022-09-30 10:20:57+00:00,9,6
03,03353,3,3,1,3,1,30,2022-09-30 10:20:57+00:00,30,1
03,03354,1,1,1,1,0,7,2022-09-30 10:20:57+00:00,7,0
03,03355,3,0,0,1,11,26,2022-09-30 10:20:57+00:00,15,5
03,03356,3,1,0,2,2,8,2022-09-30 10:20:57+00:00,8,2
03,03357,3,3,0,2,6,24,2022-09-30 10:20:57+00:00,23,3
03,03358,2,2,1,2,1,21,2022-09-30 10:20:57+00:00,21,1
03,03359,3,0,0,2,10,20,2022-09-30 10:20:57+00:00,20,7
03,03360,2,1,0,2,5,71,2022-09-30 10:20:57+00:00,71,5
03,03361,2,1,0,2,1,13,2022-09-30 10:20:57+00:00,13,1
03,03401,1,1,1,1,0,16,2022-09-30 10:20:57+00:00,16,0
03,03402,1,3,1,1,0,13,2022-09-30 10:20:57+00:00,13,0
03,03403,5,2,1,3,6,110,2022-09-30 10:20:57+00:00,91,6
03,03404,5,2,0,4,2,106,2022-09-30 10:20:57+00:00,92,0
03,03405,2,0,0,1,8,19,2022-09-30 10:20:57+00:00,17,2
03,03451,3,2,1,2,1,28,2022-09-30 10:20:57+00:00,28,1
03,03452,4,3,1,3,4,35,2022-09-30 10:20:57+00:00,26,3
03,03453,3,0,0,3,4,19,2022-09-30 10:20:57+00:00,19,4
03,03454,10,0,0,6,33,49,2022-09-30 10:20:57+00:00,41,17
03,03455,2,1,0,2,8,23,2022-09-30 10:20:57+00:00,23,8
03,03456,1,0,0,1,1,26,2022-09-30 10:20:57+00:00,26,1
03,03457,6,2,2,4,9,18,2022-09-30 10:20:57+00:00,18,4
03,03458,1,0,0,1,1,9,2022-09-30 10:20:57+00:00,9,1
03,03459,8,1,0,7,17,71,2022-09-30 10:20:57+00:00,71,17
03,03460,5,1,0,3,10,26,2022-09-30 10:20:57+00:00,22,6
03,03461,2,0,0,2,0,8,2022-09-30 10:20:57+00:00,8,0
03,03462,1,3,2,1,1,7,2022-09-30 10:20:57+00:00,7,1
04,04011,9,7,2,8,4,140,2022-09-30 10:20:57+00:00,126,2
04,04012,4,3,1,3,0,42,2022-09-30 10:20:57+00:00,35,0
05,05111,15,4,2,11,23,272,2022-09-30 10:20:57+00:00,242,10
05,05112,14,5,1,9,22,145,2022-09-30 10:20:57+00:00,123,19
05,05113,15,17,9,12,27,334,2022-09-30 10:20:57+00:00,313,22
05,05114,7,4,2,4,8,76,2022-09-30 10:20:57+00:00,66,8
05,05116,6,4,1,4,11,75,2022-09-30 10:20:57+00:00,68,11
05,05117,2,1,1,2,5,29,2022-09-30 10:20:57+00:00,29,5
05,05119,6,2,1,4,15,55,2022-09-30 10:20:57+00:00,42,9
05,05120,1,1,0,1,4,24,2022-09-30 10:20:57+00:00,24,4
05,05122,4,6,4,3,5,65,2022-09-30 10:20:57+00:00,63,3
05,05124,7,6,1,5,16,120,2022-09-30 10:20:57+00:00,110,12
05,05154,8,4,0,5,11,51,2022-09-30 10:20:57+00:00,49,5
05,05158,6,1,0,6,14,47,2022-09-30 10:20:57+00:00,47,14
05,05162,7,2,0,5,10,88,2022-09-30 10:20:57+00:00,77,7
05,05166,4,1,0,4,7,28,2022-09-30 10:20:57+00:00,28,7
05,05170,11,7,1,8,30,92,2022-09-30 10:20:57+00:00,92,19
05,05314,17,6,1,10,9,245,2022-09-30 10:20:57+00:00,189,4
