bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,0,2,7,35,2022-09-14 10:21:03+00:00,32,3
01,01002,7,2,2,3,21,120,2022-09-14 10:21:03+00:00,101,15
01,01003,3,2,0,2,9,113,2022-09-14 10:21:03+00:00,91,7
01,01004,1,1,0,1,4,19,2022-09-14 10:21:03+00:00,19,4
01,01051,1,1,0,1,2,31,2022-09-14 10:21:03+00:00,31,2
01,01053,2,3,0,2,5,15,2022-09-14 10:21:03+00:00,15,5
01,01054,3,1,0,3,8,14,2022-09-14 10:21:03+00:00,14,8
01,01055,3,4,2,3,8,38,2022-09-14 10:21:03+00:00,38,8
01,01056,2,2,0,2,3,32,2022-09-14 10:21:03+00:00,32,3
01,01057,1,0,0,1,7,5,2022-09-14 10:21:03+00:00,5,7
01,01058,5,2,1,3,16,27,2022-09-14 10:21:03+00:00,27,10
01,01059,1,1,0,1,0,24,2022-09-14 10:21:03+00:00,24,0
01,01060,3,2,1,3,21,63,2022-09-14 10:21:03+00:00,63,21
01,01061,3,1,0,1,8,35,2022-09-14 10:21:03+00:00,23,7
01,01062,3,0,0,3,14,18,2022-09-14 10:21:03+00:00,18,14
02,02000,34,20,8,24,85,467,2022-09-14 10:21:03+00:00,395,49
03,03101,7,2,2,5,33,99,2022-09-14 10:21:03+00:00,86,29
03,03102,2,1,0,2,3,25,2022-09-14 10:21:03+00:00,25,3
03,03103,3,0,0,1,8,22,2022-09-14 10:21:03+00:00,17,3
03,03151,1,1,1,1,1,13,2022-09-14 10:21:03+00:00,13,1
03,03153,3,0,0,3,2,20,2022-09-14 10:21:03+00:00,20,2
03,03154,1,1,0,1,1,13,2022-09-14 10:21:03+00:00,13,1
03,03155,2,1,0,2,6,14,2022-09-14 10:21:03+00:00,14,6
03,03157,1,2,0,1,0,13,2022-09-14 10:21:03+00:00,13,0
03,03158,1,1,0,1,9,7,2022-09-14 10:21:03+00:00,7,9
03,03159,8,6,0,7,31,111,2022-09-14 10:21:03+00:00,99,29
