bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,1,2,9,33,2022-11-03 11:21:17+00:00,31,4
01,01002,7,1,0,3,16,117,2022-11-03 11:21:17+00:00,100,10
01,01003,3,8,2,2,1,125,2022-11-03 11:21:17+00:00,100,1
01,01004,1,1,0,1,3,20,2022-11-03 11:21:17+00:00,20,3
01,01051,1,1,0,1,2,36,2022-11-03 11:21:17+00:00,36,2
01,01053,2,2,0,2,1,15,2022-11-03 11:21:17+00:00,15,1
01,01054,3,2,2,3,5,19,2022-11-03 11:21:17+00:00,19,5
01,01055,3,3,0,3,1,38,2022-11-03 11:21:17+00:00,38,1
01,01056,2,1,1,2,1,33,2022-11-03 11:21:17+00:00,33,1
01,01057,1,0,0,1,5,7,2022-11-03 11:21:17+00:00,7,5
01,01058,5,3,2,3,9,33,2022-11-03 11:21:17+00:00,31,6
01,01059,1,1,0,1,1,23,2022-11-03 11:21:17+00:00,23,1
01,01060,3,2,2,3,15,69,2022-11-03 11:21:17+00:00,69,15
01,01061,3,4,0,1,6,37,2022-11-03 11:21:17+00:00,25,5
01,01062,3,0,0,3,4,26,2022-11-03 11:21:17+00:00,26,4
02,02000,34,23,14,24,102,435,2022-11-03 11:21:17+00:00,371,62
03,03101,7,4,1,5,36,96,2022-11-03 11:21:17+00:00,87,28
03,03102,2,2,1,2,0,28,2022-11-03 11:21:17+00:00,28,0
03,03103,3,3,1,1,3,23,2022-11-03 11:21:17+00:00,15,1
03,03151,1,0,0,1,0,13,2022-11-03 11:21:17+00:00,13,0
03,03153,3,3,0,3,2,20,2022-11-03 11:21:17+00:00,20,2
03,03154,1,2,0,1,0,12,2022-11-03 11:21:17+00:00,12,0
03,03155,2,6,0,2,4,17,2022-11-03 11:21:17+00:00,17,4
03,03157,1,0,0,1,4,12,2022-11-03 11:21:17+00:00,12,4
03,03158,1,1,0,1,9,7,2022-11-03 11:21:17+00:00,7,9
03,03159,7,9,3,6,28,109,2022-11-03 11:21:17+00:00,97,25
03,03241,19,14,7,16,53,340,2022-11-03 11:21:17+00:00,291,43
03,03251,3,1,1,3,6,11,2022-11-03 11:21:17+00:00,11,6
03,03252,6,3,0,4,15,57,2022-11-03 11:21:17+00:00,55,11
03,03254,7,3,0,4,19,56,2022-11-03 11:21:17+00:00,47,16
03,03255,1,1,1,1,0,9,2022-11-03 11:21:17+00:00,9,0
03,03256,1,2,1,1,1,11,2022-11-03 11:21:17+00:00,11,1
