bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,0,2,5,37,2022-07-27 10:20:34+00:00,35,0
01,01002,7,7,6,3,20,105,2022-07-27 10:20:34+00:00,87,14
01,01003,3,6,1,2,4,116,2022-07-27 10:20:34+00:00,95,1
01,01004,1,2,1,1,4,19,2022-07-27 10:20:34+00:00,19,4
01,01051,1,4,1,1,4,36,2022-07-27 10:20:34+00:00,36,4
01,01053,2,0,0,2,1,15,2022-07-27 10:20:34+00:00,15,1
01,01054,3,1,0,3,7,17,2022-07-27 10:20:34+00:00,17,7
01,01055,3,3,1,3,10,33,2022-07-27 10:20:34+00:00,33,10
01,01056,2,3,1,2,11,26,2022-07-27 10:20:34+00:00,26,11
01,01057,1,0,0,1,2,10,2022-07-27 10:20:34+00:00,10,2
01,01058,5,5,4,3,15,28,2022-07-27 10:20:34+00:00,27,10
01,01059,1,2,1,1,0,24,2022-07-27 10:20:34+00:00,24,0
01,01060,3,2,1,3,26,58,2022-07-27 10:20:34+00:00,58,26
01,01061,3,1,0,1,15,28,2022-07-27 10:20:34+00:00,17,13
01,01062,3,1,0,3,8,19,2022-07-27 10:20:34+00:00,19,8
02,02000,33,37,9,23,105,401,2022-07-27 10:20:34+00:00,347,55
03,03101,7,6,4,5,32,98,2022-07-27 10:20:34+00:00,88,25
03,03102,2,1,0,2,4,24,2022-07-27 10:20:34+00:00,24,4
03,03103,3,3,0,1,3,26,2022-07-27 10:20:34+00:00,20,0
03,03151,1,1,1,1,0,12,2022-07-27 10:20:34+00:00,12,0
03,03153,3,0,0,3,1,24,2022-07-27 10:20:34+00:00,24,1
03,03154,1,1,0,1,0,14,2022-07-27 10:20:34+00:00,14,0
03,03155,2,0,0,2,10,11,2022-07-27 10:20:34+00:00,11,10
03,03157,1,1,1,1,0,11,2022-07-27 10:20:34+00:00,11,0
03,03158,1,2,0,1,4,12,2022-07-27 10:20:34+00:00,12,4
03,03159,7,10,3,6,26,113,2022-07-27 10:20:34+00:00,101,21
03,03241,18,18,6,15,38,333,2022-07-27 10:20:34+00:00,282,29
03,03251,3,1,0,3,7,10,2022-07-27 10:20:34+00:00,10,7
03,03252,6,3,1,4,12,59,2022-07-27 10:20:34+00:00,57,8
03,03254,7,6,2,4,23,50,2022-07-27 10:20:34+00:00,45,18
03,03255,1,2,0,1,4,6,2022-07-27 10:20:34+00:00,6,4
03,03256,1,1,0,1,7,9,2022-07-27 10:20:34+00:00,9,7
03,03257,1,0,0,1,7,17,2022-07-27 10:20:34+00:00,17,7
03,03351,2,3,1,1,14,24,2022-07-27 10:20:34+00:00,19,9
03,03352,2,0,0,2,3,9,2022-07-27 10:20:34+00:00,9,3
03,03353,3,2,0,3,0,31,2022-07-27 10:20:34+00:00,31,0
03,03354,1,0,0,1,0,5,2022-07-27 10:20:34+00:00,5,0
03,03355,3,0,0,1,3,35,2022-07-27 10:20:34+00:00,21,0
03,03356,3,0,0,2,1,8,2022-07-27 10:20:34+00:00,8,1
03,03357,3,2,1,2,9,21,2022-07-27 10:20:34+00:00,21,5
03,03358,2,2,0,2,4,16,2022-07-27 10:20:34+00:00,16,4
03,03359,3,1,1,2,7,19,2022-07-27 10:20:34+00:00,19,4
03,03360,2,1,0,2,5,71,2022-07-27 10:20:34+00:00,71,5
03,03361,2,1,0,2,2,11,2022-07-27 10:20:34+00:00,11,2
03,03401,1,2,0,1,2,11,2022-07-27 10:20:34+00:00,11,2
03,03402,1,1,0,1,2,11,2022-07-27 10:20:34+00:00,11,2
03,03403,5,6,2,3,5,103,2022-07-27 10:20:34+00:00,90,3
03,03404,3,2,1,3,13,77,2022-07-27 10:20:34+00:00,77,13
03,03405,2,0,0,1,7,19,2022-07-27 10:20:34+00:00,17,1
03,03451,3,0,0,2,0,29,2022-07-27 10:20:34+00:00,29,0
03,03452,4,4,1,3,7,29,2022-07-27 10:20:34+00:00,24,4
03,03453,3,0,0,3,5,19,2022-07-27 10:20:34+00:00,19,5
03,03454,10,4,0,6,28,52,2022-07-27 10:20:34+00:00,40,17
03,03455,2,1,0,2,4,25,2022-07-27 10:20:34+00:00,25,4
03,03456,1,0,0,1,4,23,2022-07-27 10:20:34+00:00,23,4
03,03457,6,1,0,4,10,17,2022-07-27 10:20:34+00:00,17,5
03,03458,1,0,0,1,0,5,2022-07-27 10:20:34+00:00,5,0
03,03459,7,9,0,6,14,70,2022-07-27 10:20:34+00:00,70,14
03,03460,5,2,1,3,17,21,2022-07-27 10:20:34+00:00,20,10
03,03461,2,0,0,2,0,11,2022-07-27 10:20:34+00:00,11,0
03,03462,1,1,0,1,0,8,2022-07-27 10:20:34+00:00,8,0
04,04011,9,13,6,8,5,135,2022-07-27 10:20:34+00:00,121,3
04,04012,4,5,2,3,0,37,2022-07-27 10:20:34+00:00,27,0
05,05111,15,15,6,11,26,267,2022-07-27 10:20:34+00:00,239,10
05,05112,15,9,2,9,24,141,2022-07-27 10:20:34+00:00,123,16
05,05113,15,21,10,12,18,310,2022-07-27 10:20:34+00:00,285,13
05,05114,7,2,1,4,10,74,2022-07-27 10:20:34+00:00,63,9
05,05116,6,9,2,4,11,76,2022-07-27 10:20:34+00:00,70,10
05,05117,2,5,1,2,3,32,2022-07-27 10:20:34+00:00,32,3
05,05119,6,1,1,4,15,53,2022-07-27 10:20:34+00:00,41,8
05,05120,1,0,0,1,11,17,2022-07-27 10:20:34+00:00,17,11
05,05122,4,6,3,3,12,61,2022-07-27 10:20:34+00:00,60,9
05,05124,7,10,2,5,22,113,2022-07-27 10:20:34+00:00,100,21
05,05154,8,2,0,5,20,46,2022-07-27 10:20:34+00:00,45,13
05,05158,6,5,2,6,10,49,2022-07-27 10:20:34+00:00,49,10
05,05162,7,6,2,5,8,86,2022-07-27 10:20:34+00:00,75,5
05,05166,4,2,0,4,5,25,2022-07-27 10:20:34+00:00,25,5
05,05170,11,13,4,8,30,98,2022-07-27 10:20:34+00:00,96,19
05,05314,18,22,8,11,12,264,2022-07-27 10:20:34+00:00,203,10
05,05315,25,31,9,17,21,311,2022-07-27 10:20:34+00:00,276,16
05,05316,5,2,1,2,16,53,2022-07-27 10:20:34+00:00,43,8
05,05334,13,7,3,7,25,243,2022-07-27 10:20:34+00:00,231,21
05,05358,6,2,2,4,7,51,2022-07-27 10:20:34+00:00,44,6
05,05362,6,3,2,6,14,47,2022-07-27 10:20:34+00:00,47,14
05,05366,3,2,0,3,7,21,2022-07-27 10:20:34+00:00,21,7
05,05370,3,2,0,3,8,28,2022-07-27 10:20:34+00:00,28,8
05,05374,4,1,1,4,12,38,2022-07-27 10:20:34+00:00,38,12
05,05378,4,2,1,4,3,39,2022-07-27 10:20:34+00:00,39,3
05,05382,7,3,1,6,8,72,2022-07-27 10:20:34+00:00,61,8
05,05512,2,2,0,2,15,28,2022-07-27 10:20:34+00:00,28,15
05,05513,7,3,3,4,16,71,2022-07-27 10:20:34+00:00,59,7
05,05515,10,8,0,7,11,208,2022-07-27 10:20:34+00:00,185,10
05,05554,6,12,2,5,22,47,2022-07-27 10:20:34+00:00,47,20
05,05558,5,2,0,3,1,27,2022-07-27 10:20:34+00:00,17,1
05,05562,15,17,9,14,60,167,2022-07-27 10:20:34+00:00,146,49
05,05566,7,5,0,5,14,82,2022-07-27 10:20:34+00:00,72,9
05,05570,6,3,0,5,7,40,2022-07-27 10:20:34+00:00,38,5
05,05711,9,8,1,5,18,107,2022-07-27 10:20:34+00:00,86,13
05,05754,3,3,2,3,5,22,2022-07-27 10:20:34+00:00,22,5
05,05758,4,4,2,2,18,32,2022-07-27 10:20:34+00:00,27,13
