bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,0,2,7,35,2022-05-27 10:20:04+00:00,31,4
01,01002,7,3,0,3,30,111,2022-05-27 10:20:04+00:00,94,23
01,01003,3,3,0,2,13,110,2022-05-27 10:20:04+00:00,90,9
01,01004,1,0,0,1,4,19,2022-05-27 10:20:04+00:00,19,4
01,01051,1,0,0,1,8,17,2022-05-27 10:20:04+00:00,17,8
01,01053,2,1,0,2,1,16,2022-05-27 10:20:04+00:00,16,1
01,01054,3,1,0,3,8,16,2022-05-27 10:20:04+00:00,16,8
01,01055,3,1,0,3,9,40,2022-05-27 10:20:04+00:00,40,9
01,01056,2,3,1,2,7,28,2022-05-27 10:20:04+00:00,28,7
01,01057,1,1,0,1,5,7,2022-05-27 10:20:04+00:00,7,5
01,01058,5,1,0,3,7,34,2022-05-27 10:20:04+00:00,31,4
01,01059,1,0,0,1,0,24,2022-05-27 10:20:04+00:00,24,0
01,01060,3,2,1,3,29,52,2022-05-27 10:20:04+00:00,52,29
01,01061,3,1,0,1,10,34,2022-05-27 10:20:04+00:00,22,8
01,01062,3,2,2,3,7,21,2022-05-27 10:20:04+00:00,21,7
02,02000,34,11,5,24,112,448,2022-05-27 10:20:04+00:00,387,66
03,03101,7,3,2,5,39,93,2022-05-27 10:20:04+00:00,85,30
03,03102,2,0,0,2,3,25,2022-05-27 10:20:04+00:00,25,3
03,03103,3,0,0,1,7,23,2022-05-27 10:20:04+00:00,18,3
03,03151,1,1,1,1,0,12,2022-05-27 10:20:04+00:00,12,0
03,03153,3,2,1,3,5,22,2022-05-27 10:20:04+00:00,22,5
03,03154,1,0,0,1,0,16,2022-05-27 10:20:04+00:00,16,0
03,03155,2,1,0,2,8,15,2022-05-27 10:20:04+00:00,15,8
03,03157,1,0,0,1,1,11,2022-05-27 10:20:04+00:00,11,1
03,03158,1,0,0,1,8,8,2022-05-27 10:20:04+00:00,8,8
03,03159,8,4,2,7,29,113,2022-05-27 10:20:04+00:00,103,22
03,03241,19,10,5,16,64,320,2022-05-27 10:20:04+00:00,281,54
