bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,1,2,6,36,2022-03-25 13:50:26+00:00,32,3
01,01002,7,3,1,3,19,117,2022-03-25 13:50:26+00:00,100,13
01,01003,3,10,4,2,9,122,2022-03-25 13:50:26+00:00,104,3
01,01004,1,0,0,1,4,21,2022-03-25 13:50:26+00:00,21,4
01,01051,1,2,2,1,3,36,2022-03-25 13:50:26+00:00,36,3
01,01053,2,0,0,2,3,15,2022-03-25 13:50:26+00:00,15,3
01,01054,3,1,0,3,10,14,2022-03-25 13:50:26+00:00,14,10
01,01055,3,1,0,3,11,34,2022-03-25 13:50:26+00:00,34,11
01,01056,2,1,1,2,3,24,2022-03-25 13:50:26+00:00,24,3
01,01057,1,0,0,1,4,8,2022-03-25 13:50:26+00:00,8,4
01,01058,5,4,3,3,8,33,2022-03-25 13:50:26+00:00,31,4
01,01059,1,2,0,1,0,24,2022-03-25 13:50:26+00:00,24,0
01,01060,3,2,2,3,18,63,2022-03-25 13:50:26+00:00,63,18
01,01061,3,1,0,1,11,32,2022-03-25 13:50:26+00:00,26,4
01,01062,3,7,1,3,5,23,2022-03-25 13:50:26+00:00,23,5
02,02000,34,41,21,24,119,447,2022-03-25 13:50:26+00:00,385,74
03,03101,7,10,5,5,31,101,2022-03-25 13:50:26+00:00,88,27
03,03102,2,6,3,2,1,27,2022-03-25 13:50:26+00:00,27,1
03,03103,3,2,1,1,8,23,2022-03-25 13:50:26+00:00,16,6
03,03151,1,0,0,1,1,9,2022-03-25 13:50:26+00:00,9,1
03,03153,3,4,2,3,1,24,2022-03-25 13:50:26+00:00,24,1
03,03154,1,2,1,1,2,15,2022-03-25 13:50:26+00:00,15,2
03,03155,2,5,0,2,4,15,2022-03-25 13:50:26+00:00,15,4
03,03157,1,2,0,1,3,11,2022-03-25 13:50:26+00:00,11,3
03,03158,1,0,0,1,4,12,2022-03-25 13:50:26+00:00,12,4
03,03159,8,19,4,7,18,117,2022-03-25 13:50:26+00:00,103,18
03,03241,19,32,11,16,45,340,2022-03-25 13:50:26+00:00,300,34
