bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,1,2,3,36,2022-10-11 10:20:57+00:00,32,0
01,01002,7,3,1,3,21,112,2022-10-11 10:20:57+00:00,94,15
01,01003,3,10,1,2,2,110,2022-10-11 10:20:57+00:00,88,0
01,01004,1,1,0,1,3,20,2022-10-11 10:20:57+00:00,20,3
01,01051,1,5,3,1,3,37,2022-10-11 10:20:57+00:00,37,3
01,01053,2,1,0,2,1,15,2022-10-11 10:20:57+00:00,15,1
01,01054,3,3,2,3,3,17,2022-10-11 10:20:57+00:00,17,3
01,01055,3,9,0,3,5,40,2022-10-11 10:20:57+00:00,40,5
01,01056,2,1,1,2,4,32,2022-10-11 10:20:57+00:00,32,4
01,01057,1,2,0,1,1,11,2022-10-11 10:20:57+00:00,11,1
01,01058,5,1,0,3,13,30,2022-10-11 10:20:57+00:00,27,10
01,01059,1,0,0,1,1,23,2022-10-11 10:20:57+00:00,23,1
01,01060,3,10,7,3,15,69,2022-10-11 10:20:57+00:00,69,15
01,01061,3,1,0,1,8,35,2022-10-11 10:20:57+00:00,24,6
01,01062,3,0,0,3,6,26,2022-10-11 10:20:57+00:00,26,6
02,02000,34,21,11,24,96,442,2022-10-11 10:20:57+00:00,385,52
03,03101,7,5,2,5,29,103,2022-10-11 10:20:57+00:00,91,24
03,03102,2,3,2,2,2,26,2022-10-11 10:20:57+00:00,26,2
03,03103,3,2,1,1,5,23,2022-10-11 10:20:57+00:00,16,2
03,03151,1,0,0,1,0,14,2022-10-11 10:20:57+00:00,14,0
03,03153,3,3,1,3,2,20,2022-10-11 10:20:57+00:00,20,2
03,03154,1,2,0,1,0,11,2022-10-11 10:20:57+00:00,11,0
03,03155,2,1,0,2,6,14,2022-10-11 10:20:57+00:00,14,6
03,03157,1,0,0,1,0,14,2022-10-11 10:20:57+00:00,14,0
03,03158,1,2,0,1,7,9,2022-10-11 10:20:57+00:00,9,7
03,03159,8,12,5,7,23,116,2022-10-11 10:20:57+00:00,101,21
03,03241,19,9,5,16,40,341,2022-10-11 10:20:57+00:00,294,31
03,03251,3,0,0,3,7,10,2022-10-11 10:20:57+00:00,10,7
03,03252,6,0,0,4,12,53,2022-10-11 10:20:57+00:00,53,6
03,03254,7,3,2,4,20,55,2022-10-11 10:20:57+00:00,47,16
03,03255,1,0,0,1,1,8,2022-10-11 10:20:57+00:00,8,1
03,03256,1,0,0,1,0,16,2022-10-11 10:20:57+00:00,16,0
03,03257,1,0,0,1,4,20,2022-10-11 10:20:57+00:00,20,4
03,03351,2,2,1,1,3,30,2022-10-11 10:20:57+00:00,23,0
03,03352,2,0,0,2,6,9,2022-10-11 10:20:57+00:00,9,6
03,03353,3,2,0,3,5,29,2022-10-11 10:20:57+00:00,29,5
03,03354,1,0,0,1,0,6,2022-10-11 10:20:57+00:00,6,0
03,03355,3,0,0,1,3,33,2022-10-11 10:20:57+00:00,17,3
03,03356,3,2,0,2,2,8,2022-10-11 10:20:57+00:00,8,2
03,03357,3,5,2,2,3,28,2022-10-11 10:20:57+00:00,27,0
03,03358,2,3,0,2,1,20,2022-10-11 10:20:57+00:00,20,1
03,03359,3,1,1,2,8,21,2022-10-11 10:20:57+00:00,21,5
03,03360,2,2,1,2,3,73,2022-10-11 10:20:57+00:00,73,3
03,03361,2,4,1,2,1,12,2022-10-11 10:20:57+00:00,12,1
03,03401,1,1,0,1,6,16,2022-10-11 10:20:57+00:00,16,6
03,03402,1,0,0,1,0,13,2022-10-11 10:20:57+00:00,13,0
03,03403,5,5,1,3,10,105,2022-10-11 10:20:57+00:00,91,4
03,03404,5,4,1,4,5,106,2022-10-11 10:20:57+00:00,91,4
03,03405,2,2,1,1,8,19,2022-10-11 10:20:57+00:00,19,0
03,03451,3,2,0,2,0,28,2022-10-11 10:20:57+00:00,28,0
03,03452,4,4,1,3,11,28,2022-10-11 10:20:57+00:00,25,4
03,03453,3,2,0,3,3,19,2022-10-11 10:20:57+00:00,19,3
03,03454,10,6,0,6,28,49,2022-10-11 10:20:57+00:00,39,14
03,03455,2,0,0,2,6,25,2022-10-11 10:20:57+00:00,25,6
03,03456,1,3,0,1,1,22,2022-10-11 10:20:57+00:00,22,1
03,03457,6,3,2,4,8,20,2022-10-11 10:20:57+00:00,20,3
03,03458,1,0,0,1,0,9,2022-10-11 10:20:57+00:00,9,0
03,03459,7,4,1,6,12,73,2022-10-11 10:20:57+00:00,73,12
03,03460,5,2,0,3,6,31,2022-10-11 10:20:57+00:00,27,2
03,03461,2,2,0,2,0,9,2022-10-11 10:20:57+00:00,9,0
03,03462,1,1,1,1,0,8,2022-10-11 10:20:57+00:00,8,0
04,04011,9,13,4,8,4,142,2022-10-11 10:20:57+00:00,128,2
04,04012,4,5,1,3,3,43,2022-10-11 10:20:57+00:00,33,1
05,05111,15,9,2,11,27,252,2022-10-11 10:20:57+00:00,227,13
05,05112,15,6,0,9,31,136,2022-10-11 10:20:57+00:00,119,23
05,05113,15,26,14,12,23,324,2022-10-11 10:20:57+00:00,304,18
05,05114,7,8,3,4,8,76,2022-10-11 10:20:57+00:00,66,8
05,05116,6,6,1,4,14,75,2022-10-11 10:20:57+00:00,69,13
05,05117,2,3,1,2,5,27,2022-10-11 10:20:57+00:00,27,5
05,05119,6,4,2,4,15,53,2022-10-11 10:20:57+00:00,38,11
05,05120,1,5,3,1,1,27,2022-10-11 10:20:57+00:00,27,1
05,05122,4,7,5,3,7,63,2022-10-11 10:20:57+00:00,61,5
05,05124,7,10,2,5,24,112,2022-10-11 10:20:57+00:00,103,19
05,05154,8,4,2,5,8,52,2022-10-11 10:20:57+00:00,51,2
05,05158,5,6,2,5,13,32,2022-10-11 10:20:57+00:00,32,13
05,05162,7,4,0,5,7,90,2022-10-11 10:20:57+00:00,79,4
05,05166,4,0,0,4,1,34,2022-10-11 10:20:57+00:00,34,1
05,05170,10,11,3,8,25,91,2022-10-11 10:20:57+00:00,91,14
05,05314,17,10,3,10,10,237,2022-10-11 10:20:57+00:00,185,5
05,05315,24,31,8,17,17,299,2022-10-11 10:20:57+00:00,262,15
05,05316,5,3,1,2,15,52,2022-10-11 10:20:57+00:00,39,10
05,05334,13,9,4,7,12,254,2022-10-11 10:20:57+00:00,241,8
05,05358,6,3,1,4,7,52,2022-10-11 10:20:57+00:00,48,3
05,05362,6,8,3,6,8,54,2022-10-11 10:20:57+00:00,54,8
05,05366,3,2,1,3,6,24,2022-10-11 10:20:57+00:00,24,6
05,05370,3,1,1,3,2,32,2022-10-11 10:20:57+00:00,32,2
05,05374,4,2,0,4,5,25,2022-10-11 10:20:57+00:00,25,5
05,05378,3,0,0,3,3,26,2022-10-11 10:20:57+00:00,26,3
05,05382,7,8,1,6,8,78,2022-10-11 10:20:57+00:00,70,4
05,05512,2,0,0,2,18,25,2022-10-11 10:20:57+00:00,25,18
05,05513,7,4,3,4,12,78,2022-10-11 10:20:57+00:00,67,1
05,05515,10,7,1,7,11,195,2022-10-11 10:20:57+00:00,180,10
