bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,1,2,6,33,2022-10-03 10:20:51+00:00,31,1
01,01002,7,2,0,3,24,105,2022-10-03 10:20:51+00:00,86,19
01,01003,3,7,1,2,4,106,2022-10-03 10:20:51+00:00,85,4
01,01004,1,1,0,1,4,19,2022-10-03 10:20:51+00:00,19,4
01,01051,1,4,3,1,4,36,2022-10-03 10:20:51+00:00,36,4
01,01053,2,0,0,2,3,13,2022-10-03 10:20:51+00:00,13,3
01,01054,3,0,0,3,1,22,2022-10-03 10:20:51+00:00,22,1
01,01055,3,7,2,3,7,34,2022-10-03 10:20:51+00:00,34,7
01,01056,2,4,3,2,7,30,2022-10-03 10:20:51+00:00,30,7
01,01057,1,1,0,1,3,9,2022-10-03 10:20:51+00:00,9,3
01,01058,5,2,2,3,11,32,2022-10-03 10:20:51+00:00,28,9
01,01059,1,0,0,1,2,22,2022-10-03 10:20:51+00:00,22,2
01,01060,3,9,9,3,16,63,2022-10-03 10:20:51+00:00,63,16
01,01061,3,2,0,1,9,34,2022-10-03 10:20:51+00:00,23,7
01,01062,3,4,1,3,2,24,2022-10-03 10:20:51+00:00,24,2
02,02000,33,17,10,23,84,410,2022-10-03 10:20:51+00:00,353,40
03,03101,7,5,1,5,33,99,2022-10-03 10:20:51+00:00,89,26
03,03102,2,1,0,2,1,27,2022-10-03 10:20:51+00:00,27,1
03,03103,3,2,0,1,4,24,2022-10-03 10:20:51+00:00,17,1
03,03151,1,0,0,1,0,14,2022-10-03 10:20:51+00:00,14,0
03,03153,3,0,0,3,0,20,2022-10-03 10:20:51+00:00,20,0
03,03154,1,1,0,1,0,11,2022-10-03 10:20:51+00:00,11,0
03,03155,2,1,0,2,3,17,2022-10-03 10:20:51+00:00,17,3
03,03157,1,1,0,1,0,14,2022-10-03 10:20:51+00:00,14,0
03,03158,1,0,0,1,8,8,2022-10-03 10:20:51+00:00,8,8
03,03159,8,8,4,7,25,112,2022-10-03 10:20:51+00:00,100,23
03,03241,19,10,4,16,52,346,2022-10-03 10:20:51+00:00,299,39
03,03251,2,0,0,2,3,9,2022-10-03 10:20:51+00:00,9,3
03,03252,6,2,1,4,11,55,2022-10-03 10:20:51+00:00,55,5
03,03254,7,4,1,4,20,53,2022-10-03 10:20:51+00:00,48,13
03,03255,1,1,0,1,3,7,2022-10-03 10:20:51+00:00,7,3
03,03256,1,0,0,1,2,14,2022-10-03 10:20:51+00:00,14,2
03,03257,1,1,1,1,9,15,2022-10-03 10:20:51+00:00,15,9
03,03351,2,0,0,1,3,30,2022-10-03 10:20:51+00:00,23,0
03,03352,2,1,0,2,7,8,2022-10-03 10:20:51+00:00,8,7
03,03353,3,3,0,3,4,27,2022-10-03 10:20:51+00:00,27,4
03,03354,1,1,1,1,0,4,2022-10-03 10:20:51+00:00,4,0
03,03355,3,0,0,1,8,28,2022-10-03 10:20:51+00:00,15,5
03,03356,3,2,0,2,4,6,2022-10-03 10:20:51+00:00,6,4
03,03357,3,3,2,2,7,23,2022-10-03 10:20:51+00:00,22,4
03,03358,2,1,1,2,1,21,2022-10-03 10:20:51+00:00,21,1
03,03359,3,1,0,2,7,19,2022-10-03 10:20:51+00:00,19,4
03,03360,2,1,0,2,5,71,2022-10-03 10:20:51+00:00,71,5
03,03361,2,1,1,2,1,12,2022-10-03 10:20:51+00:00,12,1
03,03401,1,1,1,1,0,16,2022-10-03 10:20:51+00:00,16,0
03,03402,1,1,1,1,0,13,2022-10-03 10:20:51+00:00,13,0
03,03403,5,2,0,3,6,107,2022-10-03 10:20:51+00:00,93,2
03,03404,5,2,0,4,8,102,2022-10-03 10:20:51+00:00,88,6
03,03405,2,0,0,1,7,20,2022-10-03 10:20:51+00:00,18,1
03,03451,3,2,1,2,1,26,2022-10-03 10:20:51+00:00,26,1
03,03452,4,2,1,3,9,30,2022-10-03 10:20:51+00:00,22,7
03,03453,3,1,0,3,5,18,2022-10-03 10:20:51+00:00,18,5
03,03454,10,0,0,6,34,48,2022-10-03 10:20:51+00:00,39,19
03,03455,2,1,0,2,9,22,2022-10-03 10:20:51+00:00,22,9
03,03456,1,0,0,1,3,23,2022-10-03 10:20:51+00:00,23,3
03,03457,6,3,2,4,10,17,2022-10-03 10:20:51+00:00,16,6
03,03458,1,0,0,1,2,5,2022-10-03 10:20:51+00:00,5,2
03,03459,8,2,1,7,23,65,2022-10-03 10:20:51+00:00,65,23
03,03460,5,1,0,3,12,23,2022-10-03 10:20:51+00:00,18,9
03,03461,2,0,0,2,1,7,2022-10-03 10:20:51+00:00,7,1
03,03462,1,3,3,1,4,4,2022-10-03 10:20:51+00:00,4,4
04,04011,9,7,1,8,3,132,2022-10-03 10:20:51+00:00,117,2
04,04012,4,2,1,3,1,43,2022-10-03 10:20:51+00:00,34,0
05,05111,15,9,3,11,25,265,2022-10-03 10:20:51+00:00,238,9
05,05112,14,5,1,9,27,134,2022-10-03 10:20:51+00:00,113,23
05,05113,15,16,8,12,37,310,2022-10-03 10:20:51+00:00,290,31
05,05114,7,7,2,4,16,67,2022-10-03 10:20:51+00:00,58,16
05,05116,6,5,0,4,12,74,2022-10-03 10:20:51+00:00,69,10
05,05117,2,1,1,2,5,27,2022-10-03 10:20:51+00:00,27,5
05,05119,6,4,1,4,17,52,2022-10-03 10:20:51+00:00,41,9
05,05120,1,4,0,1,0,21,2022-10-03 10:20:51+00:00,21,0
05,05122,4,6,4,3,9,61,2022-10-03 10:20:51+00:00,58,8
05,05124,7,5,2,5,17,116,2022-10-03 10:20:51+00:00,106,13
05,05154,8,4,1,5,16,43,2022-10-03 10:20:51+00:00,43,8
05,05158,6,3,0,6,7,54,2022-10-03 10:20:51+00:00,54,7
05,05162,7,1,0,5,15,84,2022-10-03 10:20:51+00:00,73,12
05,05166,4,1,0,4,6,29,2022-10-03 10:20:51+00:00,29,6
