bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,0,2,10,32,2021-12-23 12:15:00,29,6
01,01002,7,10,6,3,38,102,2021-12-23 12:15:00,86,30
01,01003,3,8,5,2,9,113,2021-12-23 12:15:00,91,7
01,01004,1,2,1,1,9,16,2021-12-23 12:15:00,16,9
01,01051,1,3,2,1,5,33,2021-12-23 12:15:00,33,5
01,01053,2,2,0,2,2,16,2021-12-23 12:15:00,16,2
01,01054,3,2,1,3,7,18,2021-12-23 12:15:00,18,7
01,01055,3,1,1,3,8,37,2021-12-23 12:15:00,37,8
01,01056,2,5,4,2,2,28,2021-12-23 12:15:00,28,2
01,01057,1,1,0,1,9,3,2021-12-23 12:15:00,3,9
01,01058,5,2,2,3,14,28,2021-12-23 12:15:00,25,11
01,01059,1,2,2,1,0,24,2021-12-23 12:15:00,24,0
01,01060,3,5,1,3,25,52,2021-12-23 12:15:00,52,25
01,01061,3,2,2,1,14,29,2021-12-23 12:15:00,23,7
01,01062,3,6,3,3,4,22,2021-12-23 12:15:00,22,4
02,02000,34,68,31,24,123,448,2021-12-23 12:15:00,398,64
03,03101,7,12,5,5,31,98,2021-12-23 12:15:00,88,24
03,03102,2,6,5,2,3,25,2021-12-23 12:15:00,25,3
03,03103,3,8,5,1,7,24,2021-12-23 12:15:00,19,3
03,03151,1,4,1,1,0,12,2021-12-23 12:15:00,12,0
03,03153,3,2,2,3,1,23,2021-12-23 12:15:00,23,1
03,03154,1,4,3,1,4,13,2021-12-23 12:15:00,13,4
03,03155,2,2,0,2,5,15,2021-12-23 12:15:00,15,5
03,03157,1,3,1,1,1,13,2021-12-23 12:15:00,13,1
03,03158,1,1,1,1,9,7,2021-12-23 12:15:00,7,9
03,03159,8,21,15,7,19,118,2021-12-23 12:15:00,104,15
03,03241,19,50,29,16,51,338,2021-12-23 12:15:00,293,42
03,03251,3,1,1,3,10,7,2021-12-23 12:15:00,7,10
03,03252,6,5,4,4,8,66,2021-12-23 12:15:00,61,7
03,03254,7,9,2,4,15,63,2021-12-23 12:15:00,57,10
03,03255,1,2,1,1,3,6,2021-12-23 12:15:00,6,3
03,03256,1,2,0,1,2,12,2021-12-23 12:15:00,12,2
03,03257,1,1,1,1,0,22,2021-12-23 12:15:00,22,0
03,03351,2,3,3,1,7,26,2021-12-23 12:15:00,21,2
03,03352,2,1,0,2,3,9,2021-12-23 12:15:00,9,3
03,03353,3,6,2,3,5,27,2021-12-23 12:15:00,27,5
03,03354,1,1,0,1,1,5,2021-12-23 12:15:00,5,1
03,03355,3,3,3,1,10,33,2021-12-23 12:15:00,21,5
03,03356,3,1,1,2,5,6,2021-12-23 12:15:00,6,5
03,03357,3,3,2,2,11,23,2021-12-23 12:15:00,23,7
03,03358,2,4,2,2,6,15,2021-12-23 12:15:00,15,6
03,03359,3,4,1,2,15,26,2021-12-23 12:15:00,26,12
03,03360,2,5,1,2,5,71,2021-12-23 12:15:00,71,5
03,03361,2,0,0,2,2,13,2021-12-23 12:15:00,13,2
03,03401,1,3,0,1,2,14,2021-12-23 12:15:00,14,2
03,03402,1,1,1,1,5,12,2021-12-23 12:15:00,12,5
03,03403,6,8,5,3,17,95,2021-12-23 12:15:00,79,11
03,03404,5,13,9,4,16,105,2021-12-23 12:15:00,91,14
03,03405,2,2,2,1,11,18,2021-12-23 12:15:00,16,5
03,03451,3,2,2,2,5,27,2021-12-23 12:15:00,27,5
03,03452,4,1,0,3,11,26,2021-12-23 12:15:00,21,8
03,03453,3,3,2,3,8,16,2021-12-23 12:15:00,16,8
03,03454,10,9,4,6,22,67,2021-12-23 12:15:00,50,15
03,03455,2,4,0,2,3,28,2021-12-23 12:15:00,28,3
03,03456,1,5,3,1,7,20,2021-12-23 12:15:00,20,7
03,03457,6,2,2,4,11,18,2021-12-23 12:15:00,16,8
03,03458,1,0,0,1,0,10,2021-12-23 12:15:00,10,0
03,03459,7,8,3,6,12,73,2021-12-23 12:15:00,73,12
03,03460,5,1,1,3,13,23,2021-12-23 12:15:00,20,8
03,03461,2,3,2,2,0,12,2021-12-23 12:15:00,12,0
03,03462,1,2,1,1,0,8,2021-12-23 12:15:00,8,0
04,04011,9,20,14,8,10,129,2021-12-23 12:15:00,118,5
04,04012,4,6,5,3,11,37,2021-12-23 12:15:00,32,6
05,05111,14,43,23,11,18,279,2021-12-23 12:15:00,256,12
