bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,10,32,2022-08-09 10:20:27+00:00,30,5
01,01002,7,5,3,3,21,110,2022-08-09 10:20:27+00:00,93,14
01,01003,3,5,1,2,7,110,2022-08-09 10:20:27+00:00,90,6
01,01004,1,1,0,1,3,20,2022-08-09 10:20:27+00:00,20,3
01,01051,1,0,0,1,3,32,2022-08-09 10:20:27+00:00,32,3
01,01053,2,0,0,2,0,16,2022-08-09 10:20:27+00:00,16,0
01,01054,3,1,0,3,12,12,2022-08-09 10:20:27+00:00,12,12
01,01055,3,2,1,3,5,38,2022-08-09 10:20:27+00:00,38,5
01,01056,2,1,1,2,4,32,2022-08-09 10:20:27+00:00,32,4
01,01057,1,1,0,1,5,7,2022-08-09 10:20:27+00:00,7,5
01,01058,5,5,4,3,10,33,2022-08-09 10:20:27+00:00,33,4
01,01059,1,1,0,1,1,23,2022-08-09 10:20:27+00:00,23,1
01,01060,3,1,0,3,13,65,2022-08-09 10:20:27+00:00,65,13
01,01061,3,0,0,1,15,28,2022-08-09 10:20:27+00:00,20,10
01,01062,3,1,0,3,6,24,2022-08-09 10:20:27+00:00,24,6
02,02000,32,27,9,22,111,392,2022-08-09 10:20:27+00:00,341,56
03,03101,7,6,3,5,42,88,2022-08-09 10:20:27+00:00,81,32
03,03102,2,0,0,2,2,26,2022-08-09 10:20:27+00:00,26,2
03,03103,3,3,2,1,7,23,2022-08-09 10:20:27+00:00,15,5
03,03151,1,1,0,1,1,11,2022-08-09 10:20:27+00:00,11,1
03,03153,3,1,1,3,1,24,2022-08-09 10:20:27+00:00,24,1
03,03154,1,1,1,1,2,13,2022-08-09 10:20:27+00:00,13,2
03,03155,2,1,0,2,6,15,2022-08-09 10:20:27+00:00,15,6
03,03157,1,1,1,1,1,13,2022-08-09 10:20:27+00:00,13,1
03,03158,1,1,0,1,8,8,2022-08-09 10:20:27+00:00,8,8
03,03159,8,9,3,7,21,113,2022-08-09 10:20:27+00:00,101,21
03,03241,19,16,8,16,52,343,2022-08-09 10:20:27+00:00,299,35
03,03251,3,0,0,3,6,12,2022-08-09 10:20:27+00:00,12,6
03,03252,6,1,0,4,14,57,2022-08-09 10:20:27+00:00,56,9
03,03254,7,5,0,4,20,56,2022-08-09 10:20:27+00:00,49,15
03,03255,1,3,0,1,3,7,2022-08-09 10:20:27+00:00,7,3
03,03256,1,0,0,1,4,12,2022-08-09 10:20:27+00:00,12,4
03,03257,1,1,0,1,7,17,2022-08-09 10:20:27+00:00,17,7
03,03351,2,3,2,1,10,25,2022-08-09 10:20:27+00:00,19,6
03,03352,2,3,1,2,3,12,2022-08-09 10:20:27+00:00,12,3
03,03353,3,1,0,3,1,30,2022-08-09 10:20:27+00:00,30,1
03,03354,1,0,0,1,0,6,2022-08-09 10:20:27+00:00,6,0
03,03355,3,2,0,1,7,30,2022-08-09 10:20:27+00:00,16,4
03,03356,3,1,0,2,1,8,2022-08-09 10:20:27+00:00,8,1
03,03357,3,2,1,2,10,20,2022-08-09 10:20:27+00:00,20,6
03,03358,2,1,0,2,6,16,2022-08-09 10:20:27+00:00,16,6
03,03359,3,0,0,2,8,20,2022-08-09 10:20:27+00:00,20,5
03,03360,2,3,1,2,2,74,2022-08-09 10:20:27+00:00,74,2
