bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,6,36,2022-09-12 10:20:41+00:00,32,3
01,01002,7,2,2,3,28,113,2022-09-12 10:20:41+00:00,94,22
01,01003,3,2,0,2,6,111,2022-09-12 10:20:41+00:00,94,2
01,01004,1,2,0,1,5,18,2022-09-12 10:20:41+00:00,18,5
01,01051,1,1,0,1,2,31,2022-09-12 10:20:41+00:00,31,2
01,01053,2,1,0,2,2,15,2022-09-12 10:20:41+00:00,15,2
01,01054,3,1,0,3,4,18,2022-09-12 10:20:41+00:00,18,4
01,01055,3,4,1,3,8,37,2022-09-12 10:20:41+00:00,37,8
01,01056,2,1,0,2,4,31,2022-09-12 10:20:41+00:00,31,4
01,01057,1,0,0,1,7,5,2022-09-12 10:20:41+00:00,5,7
01,01058,5,4,0,3,12,31,2022-09-12 10:20:41+00:00,30,7
01,01059,1,1,0,1,0,24,2022-09-12 10:20:41+00:00,24,0
01,01060,3,1,1,3,22,62,2022-09-12 10:20:41+00:00,62,22
01,01061,3,1,0,1,6,37,2022-09-12 10:20:41+00:00,24,6
01,01062,3,0,0,3,12,20,2022-09-12 10:20:41+00:00,20,12
02,02000,33,16,8,23,94,428,2022-09-12 10:20:41+00:00,364,51
03,03101,7,1,1,5,32,100,2022-09-12 10:20:41+00:00,88,27
03,03102,2,1,0,2,2,26,2022-09-12 10:20:41+00:00,26,2
03,03103,3,0,0,1,9,21,2022-09-12 10:20:41+00:00,15,5
03,03151,1,1,1,1,0,12,2022-09-12 10:20:41+00:00,12,0
03,03153,3,0,0,3,2,20,2022-09-12 10:20:41+00:00,20,2
03,03154,1,1,0,1,1,11,2022-09-12 10:20:41+00:00,11,1
03,03155,2,0,0,2,8,13,2022-09-12 10:20:41+00:00,13,8
03,03157,1,0,0,1,2,10,2022-09-12 10:20:41+00:00,10,2
03,03158,1,0,0,1,7,9,2022-09-12 10:20:41+00:00,9,7
03,03159,8,6,0,7,30,108,2022-09-12 10:20:41+00:00,95,29
03,03241,19,11,7,16,64,328,2022-09-12 10:20:41+00:00,281,53
03,03251,3,0,0,3,3,14,2022-09-12 10:20:41+00:00,14,3
03,03252,6,1,0,4,14,55,2022-09-12 10:20:41+00:00,54,9
03,03254,7,4,1,4,19,53,2022-09-12 10:20:41+00:00,48,14
03,03255,1,0,0,1,2,8,2022-09-12 10:20:41+00:00,8,2
03,03256,1,0,0,1,6,10,2022-09-12 10:20:41+00:00,10,6
03,03257,1,0,0,1,1,23,2022-09-12 10:20:41+00:00,23,1
03,03351,2,2,2,1,10,23,2022-09-12 10:20:41+00:00,17,6
03,03352,2,1,1,2,6,9,2022-09-12 10:20:41+00:00,9,6
03,03353,3,1,0,3,6,28,2022-09-12 10:20:41+00:00,28,6
03,03354,1,1,1,1,0,5,2022-09-12 10:20:41+00:00,5,0
03,03355,3,1,0,1,10,27,2022-09-12 10:20:41+00:00,17,3
03,03356,3,1,0,2,2,8,2022-09-12 10:20:41+00:00,8,2
03,03357,3,0,0,2,5,25,2022-09-12 10:20:41+00:00,21,5
03,03358,2,1,0,2,5,13,2022-09-12 10:20:41+00:00,13,5
03,03359,3,0,0,2,9,21,2022-09-12 10:20:41+00:00,20,7
03,03360,2,1,1,2,4,72,2022-09-12 10:20:41+00:00,72,4
03,03361,2,0,0,2,3,12,2022-09-12 10:20:41+00:00,12,3
03,03401,1,0,0,1,1,12,2022-09-12 10:20:41+00:00,12,1
03,03402,1,0,0,1,4,9,2022-09-12 10:20:41+00:00,9,4
03,03403,5,1,1,3,12,106,2022-09-12 10:20:41+00:00,88,10
03,03404,5,1,0,4,10,100,2022-09-12 10:20:41+00:00,84,10
03,03405,2,0,0,1,6,21,2022-09-12 10:20:41+00:00,19,0
03,03451,3,0,0,2,3,26,2022-09-12 10:20:41+00:00,26,3
03,03452,4,3,2,3,14,23,2022-09-12 10:20:41+00:00,23,6
03,03453,3,1,0,3,8,16,2022-09-12 10:20:41+00:00,16,8
03,03454,10,0,0,6,32,50,2022-09-12 10:20:41+00:00,38,20
03,03455,2,0,0,2,3,28,2022-09-12 10:20:41+00:00,28,3
03,03456,1,0,0,1,7,20,2022-09-12 10:20:41+00:00,20,7
03,03457,6,0,0,4,9,18,2022-09-12 10:20:41+00:00,15,7
03,03458,1,0,0,1,2,5,2022-09-12 10:20:41+00:00,5,2
03,03459,7,0,0,6,21,66,2022-09-12 10:20:41+00:00,66,21
03,03460,5,0,0,3,7,34,2022-09-12 10:20:41+00:00,30,3
03,03461,2,0,0,2,6,5,2022-09-12 10:20:41+00:00,5,6
03,03462,1,0,0,1,0,8,2022-09-12 10:20:41+00:00,8,0
04,04011,9,7,3,8,2,142,2022-09-12 10:20:41+00:00,126,2
04,04012,4,2,0,3,13,37,2022-09-12 10:20:41+00:00,30,11
05,05111,15,8,3,11,40,262,2022-09-12 10:20:41+00:00,230,25
05,05112,14,5,1,9,26,132,2022-09-12 10:20:41+00:00,114,19
05,05113,15,21,13,12,46,297,2022-09-12 10:20:41+00:00,279,38
05,05114,7,1,1,4,28,57,2022-09-12 10:20:41+00:00,52,22
05,05116,6,2,1,4,18,68,2022-09-12 10:20:41+00:00,62,17
05,05117,2,2,0,2,4,26,2022-09-12 10:20:41+00:00,26,4
05,05119,6,1,0,4,11,60,2022-09-12 10:20:41+00:00,44,8
05,05120,1,1,0,1,4,24,2022-09-12 10:20:41+00:00,24,4
05,05122,4,4,3,3,11,61,2022-09-12 10:20:41+00:00,58,10
05,05124,7,3,1,5,29,105,2022-09-12 10:20:41+00:00,95,25
