bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,9,31,2022-09-17 10:20:44+00:00,28,5
01,01002,7,2,2,3,26,114,2022-09-17 10:20:44+00:00,94,21
01,01003,3,2,0,2,6,114,2022-09-17 10:20:44+00:00,96,3
01,01004,1,1,0,1,2,21,2022-09-17 10:20:44+00:00,21,2
01,01051,1,0,0,1,2,33,2022-09-17 10:20:44+00:00,33,2
01,01053,2,3,0,2,2,17,2022-09-17 10:20:44+00:00,17,2
01,01054,3,0,0,3,5,15,2022-09-17 10:20:44+00:00,15,5
01,01055,3,4,1,3,3,39,2022-09-17 10:20:44+00:00,39,3
01,01056,2,1,1,2,1,36,2022-09-17 10:20:44+00:00,36,1
01,01057,1,0,0,1,5,7,2022-09-17 10:20:44+00:00,7,5
01,01058,5,2,1,3,15,28,2022-09-17 10:20:44+00:00,25,12
01,01059,1,1,0,1,0,24,2022-09-17 10:20:44+00:00,24,0
01,01060,3,3,1,3,26,53,2022-09-17 10:20:44+00:00,53,26
01,01061,3,1,0,1,8,35,2022-09-17 10:20:44+00:00,22,8
01,01062,3,1,0,3,8,24,2022-09-17 10:20:44+00:00,24,8
02,02000,34,13,7,24,93,456,2022-09-17 10:20:44+00:00,388,52
03,03101,7,3,2,5,32,100,2022-09-17 10:20:44+00:00,85,30
03,03102,2,1,0,2,2,26,2022-09-17 10:20:44+00:00,26,2
03,03103,3,0,0,1,10,20,2022-09-17 10:20:44+00:00,15,5
03,03151,1,1,0,1,0,12,2022-09-17 10:20:44+00:00,12,0
03,03153,3,0,0,3,2,20,2022-09-17 10:20:44+00:00,20,2
03,03154,1,1,1,1,0,11,2022-09-17 10:20:44+00:00,11,0
03,03155,2,0,0,2,4,14,2022-09-17 10:20:44+00:00,14,4
03,03157,1,2,1,1,5,7,2022-09-17 10:20:44+00:00,7,5
03,03158,1,0,0,1,10,6,2022-09-17 10:20:44+00:00,6,10
03,03159,8,6,3,7,24,110,2022-09-17 10:20:44+00:00,97,24
03,03241,19,8,8,16,53,335,2022-09-17 10:20:44+00:00,289,41
03,03251,3,0,0,3,4,14,2022-09-17 10:20:44+00:00,14,4
03,03252,6,0,0,4,8,58,2022-09-17 10:20:44+00:00,57,3
03,03254,7,3,1,4,20,54,2022-09-17 10:20:44+00:00,47,15
03,03255,1,0,0,1,1,9,2022-09-17 10:20:44+00:00,9,1
03,03256,1,0,0,1,6,10,2022-09-17 10:20:44+00:00,10,6
03,03257,1,0,0,1,4,20,2022-09-17 10:20:44+00:00,20,4
03,03351,2,2,1,1,12,26,2022-09-17 10:20:44+00:00,20,8
03,03352,2,0,0,2,6,9,2022-09-17 10:20:44+00:00,9,6
03,03353,3,0,0,3,7,24,2022-09-17 10:20:44+00:00,24,7
03,03354,1,1,1,1,0,7,2022-09-17 10:20:44+00:00,7,0
03,03355,3,0,0,1,7,31,2022-09-17 10:20:44+00:00,21,0
03,03356,3,1,0,2,2,8,2022-09-17 10:20:44+00:00,8,2
03,03357,3,1,0,2,4,26,2022-09-17 10:20:44+00:00,24,2
03,03358,2,1,0,2,2,16,2022-09-17 10:20:44+00:00,16,2
03,03359,3,1,0,2,2,25,2022-09-17 10:20:44+00:00,24,0
03,03360,2,1,1,2,2,74,2022-09-17 10:20:44+00:00,74,2
03,03361,2,1,0,2,2,13,2022-09-17 10:20:44+00:00,13,2
03,03401,1,3,2,1,2,10,2022-09-17 10:20:44+00:00,10,2
03,03402,1,1,0,1,0,13,2022-09-17 10:20:44+00:00,13,0
03,03403,5,1,1,3,10,97,2022-09-17 10:20:44+00:00,82,7
03,03404,5,1,0,4,6,104,2022-09-17 10:20:44+00:00,89,5
03,03405,2,0,0,1,8,19,2022-09-17 10:20:44+00:00,18,1
03,03451,3,0,0,2,2,27,2022-09-17 10:20:44+00:00,27,2
03,03452,4,3,2,3,9,28,2022-09-17 10:20:44+00:00,26,3
03,03453,3,1,1,3,5,19,2022-09-17 10:20:44+00:00,19,5
03,03454,10,1,0,6,31,50,2022-09-17 10:20:44+00:00,39,18
03,03455,2,0,0,2,13,18,2022-09-17 10:20:44+00:00,18,13
03,03456,1,0,0,1,1,26,2022-09-17 10:20:44+00:00,26,1
03,03457,6,2,0,4,6,22,2022-09-17 10:20:44+00:00,20,3
03,03458,1,0,0,1,0,7,2022-09-17 10:20:44+00:00,7,0
03,03459,7,2,0,6,17,70,2022-09-17 10:20:44+00:00,70,17
03,03460,5,0,0,3,8,28,2022-09-17 10:20:44+00:00,23,5
03,03461,2,0,0,2,6,5,2022-09-17 10:20:44+00:00,5,6
03,03462,1,0,0,1,1,7,2022-09-17 10:20:44+00:00,7,1
04,04011,9,6,2,8,7,132,2022-09-17 10:20:44+00:00,118,5
04,04012,4,3,3,3,9,36,2022-09-17 10:20:44+00:00,28,8
05,05111,15,10,2,11,24,273,2022-09-17 10:20:44+00:00,240,12
05,05112,14,3,0,9,22,140,2022-09-17 10:20:44+00:00,121,16
05,05113,15,14,10,12,33,317,2022-09-17 10:20:44+00:00,302,22
05,05114,7,3,1,4,16,68,2022-09-17 10:20:44+00:00,60,14
05,05116,6,3,1,4,15,71,2022-09-17 10:20:44+00:00,65,14
05,05117,2,2,1,2,1,30,2022-09-17 10:20:44+00:00,30,1
05,05119,6,1,0,4,8,62,2022-09-17 10:20:44+00:00,48,3
05,05120,1,1,1,1,10,18,2022-09-17 10:20:44+00:00,18,10
05,05122,4,4,2,3,15,57,2022-09-17 10:20:44+00:00,55,13
05,05124,7,1,0,5,21,113,2022-09-17 10:20:44+00:00,101,19
05,05154,8,0,0,5,16,49,2022-09-17 10:20:44+00:00,49,8
05,05158,6,1,0,6,21,39,2022-09-17 10:20:44+00:00,39,21
05,05162,7,0,0,5,9,84,2022-09-17 10:20:44+00:00,73,6
05,05166,4,0,0,4,9,25,2022-09-17 10:20:44+00:00,25,9
05,05170,11,4,2,8,37,88,2022-09-17 10:20:44+00:00,85,29
05,05314,17,9,5,10,10,238,2022-09-17 10:20:44+00:00,181,8
05,05315,24,11,6,17,23,296,2022-09-17 10:20:44+00:00,257,22
05,05316,5,0,0,2,14,51,2022-09-17 10:20:44+00:00,40,7
05,05334,13,6,5,7,26,239,2022-09-17 10:20:44+00:00,226,22
05,05358,5,1,0,4,5,38,2022-09-17 10:20:44+00:00,35,0
05,05362,6,4,0,6,19,43,2022-09-17 10:20:44+00:00,43,19
05,05366,3,0,0,3,6,20,2022-09-17 10:20:44+00:00,20,6
05,05370,3,3,0,3,4,32,2022-09-17 10:20:44+00:00,32,4
05,05374,4,2,1,4,15,32,2022-09-17 10:20:44+00:00,32,15
05,05378,4,1,0,4,9,32,2022-09-17 10:20:44+00:00,32,9
05,05382,7,1,0,6,10,69,2022-09-17 10:20:44+00:00,58,8
05,05512,2,0,0,2,14,29,2022-09-17 10:20:44+00:00,29,14
05,05513,7,1,0,4,19,73,2022-09-17 10:20:44+00:00,63,10
05,05515,10,0,0,7,10,197,2022-09-17 10:20:44+00:00,183,7
05,05554,6,1,1,5,25,46,2022-09-17 10:20:44+00:00,46,23
05,05558,5,2,1,3,3,29,2022-09-17 10:20:44+00:00,19,3
05,05562,15,7,2,14,64,162,2022-09-17 10:20:44+00:00,134,60
05,05566,7,2,2,5,17,63,2022-09-17 10:20:44+00:00,52,14
05,05570,6,0,0,5,6,40,2022-09-17 10:20:44+00:00,36,6
05,05711,7,4,1,5,11,88,2022-09-17 10:20:44+00:00,88,11
05,05754,3,1,0,3,6,20,2022-09-17 10:20:44+00:00,20,6
05,05758,4,0,0,2,15,33,2022-09-17 10:20:44+00:00,30,8
05,05762,6,1,0,5,5,28,2022-09-17 10:20:44+00:00,24,5
05,05766,2,1,0,2,2,48,2022-09-17 10:20:44+00:00,48,2
05,05770,9,2,1,6,8,184,2022-09-17 10:20:44+00:00,161,4
05,05774,7,2,1,5,11,68,2022-09-17 10:20:44+00:00,59,5
05,05911,8,2,1,6,32,152,2022-09-17 10:20:44+00:00,133,30
05,05913,8,6,1,8,41,233,2022-09-17 10:20:44+00:00,233,41
05,05914,7,0,0,5,15,67,2022-09-17 10:20:44+00:00,66,6
05,05915,7,1,0,5,26,65,2022-09-17 10:20:44+00:00,53,16
05,05916,4,1,0,4,7,56,2022-09-17 10:20:44+00:00,56,7
05,05954,8,2,0,6,37,75,2022-09-17 10:20:44+00:00,54,29
05,05958,9,1,0,8,16,64,2022-09-17 10:20:44+00:00,63,11
05,05962,10,4,3,8,13,91,2022-09-17 10:20:44+00:00,86,10
05,05966,3,0,0,3,11,10,2022-09-17 10:20:44+00:00,10,11
05,05970,7,1,0,6,32,84,2022-09-17 10:20:44+00:00,78,22
05,05974,9,1,1,7,14,73,2022-09-17 10:20:44+00:00,65,8
05,05978,8,6,1,8,17,93,2022-09-17 10:20:44+00:00,93,17
06,06411,7,2,0,4,32,72,2022-09-17 10:20:44+00:00,47,12
06,06412,17,8,3,12,32,250,2022-09-17 10:20:44+00:00,228,25
06,06413,4,3,1,2,20,86,2022-09-17 10:20:44+00:00,79,13
06,06414,6,2,1,4,3,80,2022-09-17 10:20:44+00:00,71,3
06,06431,5,2,0,5,13,28,2022-09-17 10:20:44+00:00,28,13
06,06432,2,4,1,2,0,21,2022-09-17 10:20:44+00:00,21,0
06,06433,2,1,1,2,8,11,2022-09-17 10:20:44+00:00,11,8
06,06434,2,0,0,2,3,17,2022-09-17 10:20:44+00:00,17,3
06,06435,7,1,1,4,7,66,2022-09-17 10:20:44+00:00,56,2
06,06436,2,1,1,2,2,21,2022-09-17 10:20:44+00:00,21,2
06,06437,2,3,0,2,6,120,2022-09-17 10:20:44+00:00,120,6
06,06438,2,0,0,2,12,11,2022-09-17 10:20:44+00:00,11,12
06,06439,2,2,1,2,0,16,2022-09-17 10:20:44+00:00,16,0
06,06440,5,2,2,5,3,59,2022-09-17 10:20:44+00:00,59,3
06,06531,6,12,5,4,17,198,2022-09-17 10:20:44+00:00,178,15
06,06532,2,3,2,2,3,40,2022-09-17 10:20:44+00:00,40,3
06,06533,3,2,1,3,6,37,2022-09-17 10:20:44+00:00,37,6
06,06534,3,2,1,3,18,113,2022-09-17 10:20:44+00:00,113,18
06,06535,4,1,0,4,9,14,2022-09-17 10:20:44+00:00,14,9
06,06611,5,2,0,5,17,118,2022-09-17 10:20:44+00:00,118,17
06,06631,3,2,0,3,15,65,2022-09-17 10:20:44+00:00,65,15
06,06632,4,3,0,3,20,38,2022-09-17 10:20:44+00:00,36,15
06,06633,3,0,0,3,5,16,2022-09-17 10:20:44+00:00,16,5
06,06634,3,1,0,3,4,22,2022-09-17 10:20:44+00:00,22,4
06,06635,6,0,0,6,7,72,2022-09-17 10:20:44+00:00,72,7
06,06636,3,0,0,3,10,20,2022-09-17 10:20:44+00:00,20,10
