bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,2,2,7,34,2022-10-19 10:21:00+00:00,30,4
01,01002,7,4,1,3,26,104,2022-10-19 10:21:00+00:00,86,19
01,01003,3,12,3,2,1,114,2022-10-19 10:21:00+00:00,91,0
01,01004,1,0,0,1,1,22,2022-10-19 10:21:00+00:00,22,1
01,01051,1,2,1,1,0,35,2022-10-19 10:21:00+00:00,35,0
01,01053,2,3,1,2,2,12,2022-10-19 10:21:00+00:00,12,2
01,01054,3,3,2,3,4,14,2022-10-19 10:21:00+00:00,14,4
01,01055,3,4,1,3,8,29,2022-10-19 10:21:00+00:00,29,8
01,01056,2,0,0,2,5,32,2022-10-19 10:21:00+00:00,32,5
01,01057,1,1,1,1,7,5,2022-10-19 10:21:00+00:00,5,7
01,01058,5,2,2,3,11,31,2022-10-19 10:21:00+00:00,31,6
01,01059,1,2,0,1,0,24,2022-10-19 10:21:00+00:00,24,0
01,01060,3,14,8,3,15,69,2022-10-19 10:21:00+00:00,69,15
01,01061,3,3,1,1,12,31,2022-10-19 10:21:00+00:00,24,6
01,01062,3,3,1,3,7,21,2022-10-19 10:21:00+00:00,21,7
02,02000,33,25,9,23,103,407,2022-10-19 10:21:00+00:00,351,59
03,03101,7,5,3,5,39,93,2022-10-19 10:21:00+00:00,85,30
03,03102,2,0,0,2,2,26,2022-10-19 10:21:00+00:00,26,2
03,03103,3,2,0,1,4,24,2022-10-19 10:21:00+00:00,18,0
03,03151,1,1,0,1,0,12,2022-10-19 10:21:00+00:00,12,0
03,03153,3,0,0,3,0,22,2022-10-19 10:21:00+00:00,22,0
03,03154,1,3,1,1,0,12,2022-10-19 10:21:00+00:00,12,0
03,03155,2,1,0,2,4,16,2022-10-19 10:21:00+00:00,16,4
03,03157,1,2,1,1,0,14,2022-10-19 10:21:00+00:00,14,0
03,03158,1,3,0,1,6,10,2022-10-19 10:21:00+00:00,10,6
03,03159,7,17,5,6,9,114,2022-10-19 10:21:00+00:00,103,8
03,03241,19,16,7,16,36,335,2022-10-19 10:21:00+00:00,287,28
03,03251,3,0,0,3,5,12,2022-10-19 10:21:00+00:00,12,5
03,03252,6,0,0,4,14,51,2022-10-19 10:21:00+00:00,49,10
03,03254,7,7,0,4,19,53,2022-10-19 10:21:00+00:00,45,15
03,03255,1,0,0,1,0,9,2022-10-19 10:21:00+00:00,9,0
03,03256,1,0,0,1,0,16,2022-10-19 10:21:00+00:00,16,0
03,03257,1,0,0,1,1,23,2022-10-19 10:21:00+00:00,23,1
03,03351,2,4,0,1,1,32,2022-10-19 10:21:00+00:00,23,0
03,03352,2,1,0,2,5,10,2022-10-19 10:21:00+00:00,10,5
03,03353,3,3,0,3,2,32,2022-10-19 10:21:00+00:00,32,2
03,03354,1,2,1,1,0,6,2022-10-19 10:21:00+00:00,6,0
03,03355,3,3,0,1,10,26,2022-10-19 10:21:00+00:00,13,7
03,03356,3,0,0,2,3,7,2022-10-19 10:21:00+00:00,7,3
03,03357,3,1,0,2,7,23,2022-10-19 10:21:00+00:00,23,3
03,03358,2,2,0,2,0,18,2022-10-19 10:21:00+00:00,18,0
03,03359,3,3,0,2,3,24,2022-10-19 10:21:00+00:00,22,2
03,03360,2,1,1,2,3,73,2022-10-19 10:21:00+00:00,73,3
03,03361,2,1,0,2,2,10,2022-10-19 10:21:00+00:00,10,2
03,03401,1,1,0,1,0,14,2022-10-19 10:21:00+00:00,14,0
03,03402,1,2,1,1,1,12,2022-10-19 10:21:00+00:00,12,1
03,03403,5,5,2,3,7,104,2022-10-19 10:21:00+00:00,86,5
03,03404,5,5,1,4,8,101,2022-10-19 10:21:00+00:00,86,7
03,03405,2,1,1,1,6,21,2022-10-19 10:21:00+00:00,19,0
03,03451,3,2,1,2,0,26,2022-10-19 10:21:00+00:00,26,0
03,03452,4,3,0,3,7,29,2022-10-19 10:21:00+00:00,24,4
03,03453,3,3,0,3,3,20,2022-10-19 10:21:00+00:00,20,3
03,03454,10,8,0,6,21,61,2022-10-19 10:21:00+00:00,50,8
03,03455,2,3,0,2,5,24,2022-10-19 10:21:00+00:00,24,5
03,03456,1,3,0,1,3,22,2022-10-19 10:21:00+00:00,22,3
03,03457,6,1,1,4,12,15,2022-10-19 10:21:00+00:00,14,8
03,03458,1,0,0,1,1,9,2022-10-19 10:21:00+00:00,9,1
03,03459,7,5,1,6,10,72,2022-10-19 10:21:00+00:00,72,10
03,03460,5,0,0,3,9,29,2022-10-19 10:21:00+00:00,25,5
03,03461,2,1,0,2,1,7,2022-10-19 10:21:00+00:00,7,1
03,03462,1,2,0,1,1,7,2022-10-19 10:21:00+00:00,7,1
04,04011,9,8,2,8,5,142,2022-10-19 10:21:00+00:00,128,3
04,04012,4,4,0,3,9,35,2022-10-19 10:21:00+00:00,25,9
05,05111,15,14,5,11,26,251,2022-10-19 10:21:00+00:00,224,16
05,05112,14,8,4,9,23,135,2022-10-19 10:21:00+00:00,115,17
05,05113,15,29,16,12,20,326,2022-10-19 10:21:00+00:00,305,16
05,05114,7,9,5,4,9,75,2022-10-19 10:21:00+00:00,65,9
05,05116,6,7,1,4,5,84,2022-10-19 10:21:00+00:00,78,4
05,05117,2,5,1,2,2,33,2022-10-19 10:21:00+00:00,33,2
05,05119,6,3,2,4,7,65,2022-10-19 10:21:00+00:00,53,0
05,05120,1,4,1,1,1,27,2022-10-19 10:21:00+00:00,27,1
05,05122,4,5,3,3,15,55,2022-10-19 10:21:00+00:00,54,12
05,05124,7,9,5,5,17,119,2022-10-19 10:21:00+00:00,108,14
05,05154,8,7,1,5,19,48,2022-10-19 10:21:00+00:00,48,11
05,05158,6,8,1,6,12,48,2022-10-19 10:21:00+00:00,48,12
05,05162,7,3,0,5,6,92,2022-10-19 10:21:00+00:00,81,3
05,05166,4,1,0,4,1,33,2022-10-19 10:21:00+00:00,33,1
05,05170,11,18,4,8,22,106,2022-10-19 10:21:00+00:00,105,13
05,05314,18,15,5,11,14,258,2022-10-19 10:21:00+00:00,209,7
05,05315,25,31,11,17,19,306,2022-10-19 10:21:00+00:00,270,15
05,05316,5,5,0,2,4,61,2022-10-19 10:21:00+00:00,46,1
05,05334,12,8,4,7,15,230,2022-10-19 10:21:00+00:00,218,11
05,05358,6,3,0,4,6,51,2022-10-19 10:21:00+00:00,46,3
05,05362,6,7,2,6,10,51,2022-10-19 10:21:00+00:00,51,10
05,05366,3,5,3,3,1,28,2022-10-19 10:21:00+00:00,28,1
05,05370,3,6,1,3,0,34,2022-10-19 10:21:00+00:00,34,0
05,05374,5,5,2,5,13,43,2022-10-19 10:21:00+00:00,43,13
05,05378,3,2,1,3,2,28,2022-10-19 10:21:00+00:00,28,2
05,05382,7,5,1,6,11,74,2022-10-19 10:21:00+00:00,63,10
05,05512,2,2,0,2,10,33,2022-10-19 10:21:00+00:00,33,10
05,05513,7,8,4,4,18,71,2022-10-19 10:21:00+00:00,62,5
05,05515,10,11,1,7,19,190,2022-10-19 10:21:00+00:00,172,18
05,05554,6,6,2,5,12,61,2022-10-19 10:21:00+00:00,61,10
05,05558,5,4,0,3,4,29,2022-10-19 10:21:00+00:00,19,4
05,05562,14,17,6,13,47,172,2022-10-19 10:21:00+00:00,147,40
05,05566,7,6,2,5,14,71,2022-10-19 10:21:00+00:00,59,11
05,05570,6,6,1,5,9,37,2022-10-19 10:21:00+00:00,36,8
05,05711,9,6,2,5,28,99,2022-10-19 10:21:00+00:00,79,22
05,05754,3,6,2,3,5,21,2022-10-19 10:21:00+00:00,21,5
05,05758,4,0,0,2,12,36,2022-10-19 10:21:00+00:00,29,9
05,05762,6,3,1,5,4,28,2022-10-19 10:21:00+00:00,24,4
05,05766,2,7,6,2,2,48,2022-10-19 10:21:00+00:00,48,2
05,05770,9,10,1,6,15,178,2022-10-19 10:21:00+00:00,161,5
05,05774,7,2,0,5,8,71,2022-10-19 10:21:00+00:00,62,2
05,05911,8,9,1,6,18,159,2022-10-19 10:21:00+00:00,138,18
05,05913,8,14,4,8,17,245,2022-10-19 10:21:00+00:00,245,17
05,05914,7,5,2,5,17,64,2022-10-19 10:21:00+00:00,60,11
05,05915,7,2,2,5,19,70,2022-10-19 10:21:00+00:00,56,11
05,05916,4,1,1,4,7,57,2022-10-19 10:21:00+00:00,57,7
05,05954,8,7,1,6,27,91,2022-10-19 10:21:00+00:00,68,21
05,05958,9,9,2,8,13,65,2022-10-19 10:21:00+00:00,62,10
05,05962,10,12,3,8,15,79,2022-10-19 10:21:00+00:00,75,11
05,05966,3,1,1,3,4,21,2022-10-19 10:21:00+00:00,21,4
05,05970,7,10,2,6,19,97,2022-10-19 10:21:00+00:00,88,12
05,05974,9,7,1,7,17,71,2022-10-19 10:21:00+00:00,65,9
05,05978,8,10,3,8,10,92,2022-10-19 10:21:00+00:00,92,10
06,06411,7,9,1,4,17,88,2022-10-19 10:21:00+00:00,55,4
06,06412,17,25,8,12,34,243,2022-10-19 10:21:00+00:00,219,29
06,06413,4,7,1,2,14,90,2022-10-19 10:21:00+00:00,83,7
06,06414,6,8,3,4,8,75,2022-10-19 10:21:00+00:00,68,6
06,06431,5,4,0,5,7,33,2022-10-19 10:21:00+00:00,33,7
06,06432,2,3,2,2,0,20,2022-10-19 10:21:00+00:00,20,0
06,06433,2,5,2,2,1,18,2022-10-19 10:21:00+00:00,18,1
06,06434,2,2,0,2,0,18,2022-10-19 10:21:00+00:00,18,0
06,06435,7,10,1,4,18,54,2022-10-19 10:21:00+00:00,44,15
06,06436,2,3,1,2,0,22,2022-10-19 10:21:00+00:00,22,0
