bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,3,2,5,34,2022-10-23 10:21:03+00:00,30,2
01,01002,7,3,1,3,22,115,2022-10-23 10:21:03+00:00,97,16
01,01003,3,10,6,2,10,108,2022-10-23 10:21:03+00:00,87,10
01,01004,1,2,0,1,5,18,2022-10-23 10:21:03+00:00,18,5
01,01051,1,1,1,1,5,30,2022-10-23 10:21:03+00:00,30,5
01,01053,2,4,1,2,2,13,2022-10-23 10:21:03+00:00,13,2
01,01054,3,1,1,3,5,17,2022-10-23 10:21:03+00:00,17,5
01,01055,3,7,1,3,1,37,2022-10-23 10:21:03+00:00,37,1
01,01056,2,1,0,2,11,22,2022-10-23 10:21:03+00:00,22,11
01,01057,1,1,1,1,5,7,2022-10-23 10:21:03+00:00,7,5
01,01058,5,5,1,3,12,30,2022-10-23 10:21:03+00:00,30,7
01,01059,1,0,0,1,1,23,2022-10-23 10:21:03+00:00,23,1
01,01060,3,9,6,3,20,59,2022-10-23 10:21:03+00:00,59,20
01,01061,3,3,1,1,12,31,2022-10-23 10:21:03+00:00,22,8
01,01062,3,4,1,3,9,19,2022-10-23 10:21:03+00:00,19,9
02,02000,32,27,12,22,83,386,2022-10-23 10:21:03+00:00,322,44
03,03101,7,3,1,5,35,97,2022-10-23 10:21:03+00:00,88,27
03,03102,2,0,0,2,2,26,2022-10-23 10:21:03+00:00,26,2
03,03103,3,2,0,1,5,23,2022-10-23 10:21:03+00:00,17,1
03,03151,1,1,0,1,1,11,2022-10-23 10:21:03+00:00,11,1
03,03153,3,2,0,3,2,20,2022-10-23 10:21:03+00:00,20,2
03,03154,1,0,0,1,1,9,2022-10-23 10:21:03+00:00,9,1
03,03155,2,1,0,2,8,10,2022-10-23 10:21:03+00:00,10,8
03,03157,1,0,0,1,0,14,2022-10-23 10:21:03+00:00,14,0
03,03158,1,1,0,1,10,6,2022-10-23 10:21:03+00:00,6,10
03,03159,7,16,7,6,17,109,2022-10-23 10:21:03+00:00,99,15
03,03241,19,11,3,16,43,322,2022-10-23 10:21:03+00:00,278,31
03,03251,3,0,0,3,3,15,2022-10-23 10:21:03+00:00,15,3
03,03252,6,1,0,4,15,52,2022-10-23 10:21:03+00:00,50,11
03,03254,7,5,1,4,24,49,2022-10-23 10:21:03+00:00,41,20
03,03255,1,0,0,1,0,9,2022-10-23 10:21:03+00:00,9,0
03,03256,1,0,0,1,0,12,2022-10-23 10:21:03+00:00,12,0
03,03257,1,1,0,1,4,20,2022-10-23 10:21:03+00:00,20,4
03,03351,2,3,0,1,15,23,2022-10-23 10:21:03+00:00,16,12
03,03352,2,3,0,2,3,12,2022-10-23 10:21:03+00:00,12,3
03,03353,3,2,0,3,3,29,2022-10-23 10:21:03+00:00,29,3
03,03354,1,2,0,1,0,6,2022-10-23 10:21:03+00:00,6,0
03,03355,3,2,0,1,7,29,2022-10-23 10:21:03+00:00,13,7
03,03356,3,1,0,2,4,6,2022-10-23 10:21:03+00:00,6,4
03,03357,3,1,1,2,5,25,2022-10-23 10:21:03+00:00,24,2
03,03358,2,2,1,2,0,16,2022-10-23 10:21:03+00:00,16,0
03,03359,3,1,0,2,5,20,2022-10-23 10:21:03+00:00,20,2
03,03360,2,0,0,2,7,69,2022-10-23 10:21:03+00:00,69,7
03,03361,2,1,0,2,0,15,2022-10-23 10:21:03+00:00,15,0
03,03401,1,1,0,1,0,12,2022-10-23 10:21:03+00:00,12,0
03,03402,1,1,1,1,3,10,2022-10-23 10:21:03+00:00,10,3
03,03403,5,5,1,3,10,96,2022-10-23 10:21:03+00:00,83,7
03,03404,5,6,2,4,11,99,2022-10-23 10:21:03+00:00,84,10
03,03405,2,2,0,1,6,21,2022-10-23 10:21:03+00:00,18,1
03,03451,3,3,1,2,1,31,2022-10-23 10:21:03+00:00,31,1
03,03452,4,6,2,3,6,29,2022-10-23 10:21:03+00:00,25,2
03,03453,3,1,1,3,5,15,2022-10-23 10:21:03+00:00,15,5
03,03454,10,6,1,6,26,56,2022-10-23 10:21:03+00:00,44,14
03,03455,2,0,0,2,6,23,2022-10-23 10:21:03+00:00,23,6
03,03456,1,2,0,1,5,20,2022-10-23 10:21:03+00:00,20,5
03,03457,6,4,3,4,6,20,2022-10-23 10:21:03+00:00,17,4
03,03458,1,1,1,1,2,8,2022-10-23 10:21:03+00:00,8,2
03,03459,7,8,4,6,18,65,2022-10-23 10:21:03+00:00,65,18
03,03460,5,0,0,3,10,26,2022-10-23 10:21:03+00:00,21,7
03,03461,2,0,0,2,2,8,2022-10-23 10:21:03+00:00,8,2
03,03462,1,2,0,1,1,7,2022-10-23 10:21:03+00:00,7,1
04,04011,9,6,0,8,5,134,2022-10-23 10:21:03+00:00,120,3
04,04012,4,4,2,3,1,40,2022-10-23 10:21:03+00:00,31,1
05,05111,15,15,5,11,24,253,2022-10-23 10:21:03+00:00,226,14
05,05112,14,14,6,9,31,123,2022-10-23 10:21:03+00:00,107,27
05,05113,15,25,14,12,20,324,2022-10-23 10:21:03+00:00,304,15
05,05114,7,9,5,4,6,76,2022-10-23 10:21:03+00:00,67,5
05,05116,6,9,1,4,4,82,2022-10-23 10:21:03+00:00,76,3
05,05117,2,3,2,2,2,32,2022-10-23 10:21:03+00:00,32,2
05,05119,6,3,2,4,8,59,2022-10-23 10:21:03+00:00,44,4
05,05120,1,5,4,1,0,28,2022-10-23 10:21:03+00:00,28,0
05,05122,4,7,3,3,17,51,2022-10-23 10:21:03+00:00,50,14
05,05124,7,12,6,5,17,119,2022-10-23 10:21:03+00:00,107,15
05,05154,8,9,1,5,11,48,2022-10-23 10:21:03+00:00,47,5
05,05158,6,6,2,6,8,48,2022-10-23 10:21:03+00:00,48,8
05,05162,7,6,0,5,9,84,2022-10-23 10:21:03+00:00,73,6
05,05166,4,2,0,4,2,30,2022-10-23 10:21:03+00:00,30,2
05,05170,11,11,3,8,25,97,2022-10-23 10:21:03+00:00,94,18
05,05314,17,17,5,10,11,235,2022-10-23 10:21:03+00:00,180,9
05,05315,25,31,11,17,17,317,2022-10-23 10:21:03+00:00,280,14
05,05316,5,4,1,2,9,58,2022-10-23 10:21:03+00:00,45,4
05,05334,12,18,5,7,18,222,2022-10-23 10:21:03+00:00,210,14
05,05358,6,6,0,4,3,48,2022-10-23 10:21:03+00:00,42,1
05,05362,6,6,2,6,14,45,2022-10-23 10:21:03+00:00,45,14
05,05366,3,5,1,3,1,29,2022-10-23 10:21:03+00:00,29,1
05,05370,3,6,3,3,1,33,2022-10-23 10:21:03+00:00,33,1
05,05374,5,7,4,5,3,52,2022-10-23 10:21:03+00:00,52,3
05,05378,3,3,0,3,1,29,2022-10-23 10:21:03+00:00,29,1
05,05382,7,4,1,6,11,69,2022-10-23 10:21:03+00:00,58,10
05,05512,2,3,0,2,11,32,2022-10-23 10:21:03+00:00,32,11
05,05513,7,9,4,4,18,64,2022-10-23 10:21:03+00:00,54,6
05,05515,10,12,4,7,13,194,2022-10-23 10:21:03+00:00,176,12
05,05554,5,4,1,4,11,53,2022-10-23 10:21:03+00:00,53,9
05,05558,5,1,0,3,7,26,2022-10-23 10:21:03+00:00,16,7
05,05562,15,15,3,14,53,178,2022-10-23 10:21:03+00:00,154,45
05,05566,6,3,1,4,12,58,2022-10-23 10:21:03+00:00,47,8
05,05570,6,8,2,5,5,40,2022-10-23 10:21:03+00:00,39,4
05,05711,7,10,1,5,11,88,2022-10-23 10:21:03+00:00,88,11
05,05754,3,7,1,3,3,20,2022-10-23 10:21:03+00:00,20,3
05,05758,4,0,0,2,16,34,2022-10-23 10:21:03+00:00,28,12
05,05762,6,4,1,5,8,29,2022-10-23 10:21:03+00:00,26,7
05,05766,2,8,7,2,2,48,2022-10-23 10:21:03+00:00,48,2
05,05770,9,5,1,6,17,174,2022-10-23 10:21:03+00:00,155,9
05,05774,7,3,1,5,9,68,2022-10-23 10:21:03+00:00,61,1
05,05911,8,12,2,6,16,166,2022-10-23 10:21:03+00:00,145,16
05,05913,8,11,0,8,20,243,2022-10-23 10:21:03+00:00,243,20
05,05914,7,5,2,5,20,62,2022-10-23 10:21:03+00:00,58,14
05,05915,7,2,2,5,25,62,2022-10-23 10:21:03+00:00,52,13
05,05916,4,1,1,4,8,56,2022-10-23 10:21:03+00:00,56,8
05,05954,8,4,1,6,29,89,2022-10-23 10:21:03+00:00,68,21
05,05958,9,10,4,8,13,62,2022-10-23 10:21:03+00:00,59,10
05,05962,10,6,3,8,17,76,2022-10-23 10:21:03+00:00,71,14
05,05966,3,1,1,3,11,15,2022-10-23 10:21:03+00:00,15,11
05,05970,7,7,2,6,14,102,2022-10-23 10:21:03+00:00,92,8
05,05974,9,8,2,7,10,80,2022-10-23 10:21:03+00:00,71,3
05,05978,8,9,4,8,8,94,2022-10-23 10:21:03+00:00,94,8
06,06411,7,10,1,4,25,82,2022-10-23 10:21:03+00:00,53,8
06,06412,17,21,5,12,41,227,2022-10-23 10:21:03+00:00,199,38
06,06413,4,4,2,2,16,89,2022-10-23 10:21:03+00:00,82,9
06,06414,6,7,4,4,2,77,2022-10-23 10:21:03+00:00,69,2
06,06431,5,6,0,5,6,35,2022-10-23 10:21:03+00:00,35,6
06,06432,2,3,2,2,0,20,2022-10-23 10:21:03+00:00,20,0
06,06433,2,0,0,2,0,17,2022-10-23 10:21:03+00:00,17,0
06,06434,2,1,0,2,3,15,2022-10-23 10:21:03+00:00,15,3
06,06435,7,9,2,4,11,59,2022-10-23 10:21:03+00:00,48,8
06,06436,2,4,1,2,0,19,2022-10-23 10:21:03+00:00,19,0
06,06437,2,7,0,2,6,120,2022-10-23 10:21:03+00:00,120,6
06,06438,2,6,1,2,4,19,2022-10-23 10:21:03+00:00,19,4
06,06439,2,2,1,2,1,15,2022-10-23 10:21:03+00:00,15,1
06,06440,5,4,3,5,4,58,2022-10-23 10:21:03+00:00,58,4
06,06531,6,18,7,4,11,199,2022-10-23 10:21:03+00:00,181,10
06,06532,2,3,1,2,2,42,2022-10-23 10:21:03+00:00,42,2
06,06533,3,4,3,3,9,39,2022-10-23 10:21:03+00:00,39,9
06,06534,3,6,1,3,17,109,2022-10-23 10:21:03+00:00,109,17
06,06535,4,4,0,4,6,15,2022-10-23 10:21:03+00:00,15,6
06,06611,6,16,6,6,15,125,2022-10-23 10:21:03+00:00,125,15
06,06631,3,12,3,3,13,69,2022-10-23 10:21:03+00:00,69,13
06,06632,4,5,1,3,13,47,2022-10-23 10:21:03+00:00,45,8
06,06633,3,2,0,3,1,19,2022-10-23 10:21:03+00:00,19,1
06,06634,3,2,0,3,8,18,2022-10-23 10:21:03+00:00,18,8
06,06635,6,2,2,6,10,69,2022-10-23 10:21:03+00:00,69,10
06,06636,3,2,0,3,10,20,2022-10-23 10:21:03+00:00,20,10
07,07111,7,12,1,4,20,96,2022-10-23 10:21:03+00:00,83,13
07,07131,2,0,0,2,2,13,2022-10-23 10:21:03+00:00,13,2
07,07132,2,2,1,2,5,11,2022-10-23 10:21:03+00:00,11,5
07,07133,6,7,2,4,4,34,2022-10-23 10:21:03+00:00,28,2
07,07134,2,1,0,2,5,14,2022-10-23 10:21:03+00:00,14,5
07,07135,2,2,0,2,2,6,2022-10-23 10:21:03+00:00,6,2
07,07137,3,2,1,3,7,26,2022-10-23 10:21:03+00:00,26,7
07,07138,7,2,0,5,8,56,2022-10-23 10:21:03+00:00,41,5
07,07140,1,1,0,1,1,4,2022-10-23 10:21:03+00:00,4,1
07,07141,4,2,1,4,10,19,2022-10-23 10:21:03+00:00,19,10
07,07143,4,3,1,4,4,19,2022-10-23 10:21:03+00:00,19,4
07,07211,5,6,3,2,15,59,2022-10-23 10:21:03+00:00,53,9
07,07231,2,1,0,2,8,14,2022-10-23 10:21:03+00:00,14,8
07,07232,2,2,0,2,6,9,2022-10-23 10:21:03+00:00,9,6
07,07233,2,0,0,2,4,9,2022-10-23 10:21:03+00:00,9,4
07,07235,2,1,0,2,6,6,2022-10-23 10:21:03+00:00,6,6
07,07311,1,0,0,1,0,16,2022-10-23 10:21:03+00:00,16,0
07,07312,3,8,6,1,17,92,2022-10-23 10:21:03+00:00,83,13
07,07313,3,1,1,2,9,13,2022-10-23 10:21:03+00:00,12,5
07,07314,6,6,1,4,19,76,2022-10-23 10:21:03+00:00,68,11
07,07315,3,9,5,2,4,98,2022-10-23 10:21:03+00:00,81,4
07,07316,1,3,1,1,1,16,2022-10-23 10:21:03+00:00,16,1
07,07317,2,1,0,1,9,7,2022-10-23 10:21:03+00:00,7,5
07,07318,3,7,3,2,4,22,2022-10-23 10:21:03+00:00,21,4
07,07319,3,3,0,1,9,43,2022-10-23 10:21:03+00:00,27,3
07,07320,1,0,0,1,7,3,2022-10-23 10:21:03+00:00,3,7
07,07331,1,0,0,1,1,5,2022-10-23 10:21:03+00:00,5,1
07,07332,2,0,0,2,4,11,2022-10-23 10:21:03+00:00,11,4
07,07333,2,4,0,2,0,12,2022-10-23 10:21:03+00:00,12,0
07,07334,2,2,0,2,1,15,2022-10-23 10:21:03+00:00,15,1
07,07335,1,0,0,1,6,4,2022-10-23 10:21:03+00:00,4,6
07,07336,1,2,0,1,1,15,2022-10-23 10:21:03+00:00,15,1
07,07337,2,1,0,2,0,9,2022-10-23 10:21:03+00:00,9,0
07,07339,1,4,1,1,0,10,2022-10-23 10:21:03+00:00,10,0
07,07340,1,0,0,1,6,5,2022-10-23 10:21:03+00:00,5,6
08,08111,13,16,5,10,44,212,2022-10-23 10:21:03+00:00,193,41
08,08115,6,5,1,4,6,39,2022-10-23 10:21:03+00:00,29,3
08,08116,8,7,3,4,27,58,2022-10-23 10:21:03+00:00,50,19
08,08117,4,3,0,2,11,23,2022-10-23 10:21:03+00:00,20,2
08,08118,4,0,0,3,4,61,2022-10-23 10:21:03+00:00,61,4
08,08119,4,4,0,2,10,52,2022-10-23 10:21:03+00:00,44,5
08,08121,3,1,1,1,9,45,2022-10-23 10:21:03+00:00,36,4
08,08125,2,6,3,2,5,36,2022-10-23 10:21:03+00:00,36,5
08,08126,1,1,1,1,0,5,2022-10-23 10:21:03+00:00,5,0
08,08127,4,5,0,2,6,38,2022-10-23 10:21:03+00:00,33,3
08,08128,4,2,2,3,22,30,2022-10-23 10:21:03+00:00,23,13
08,08135,2,4,0,1,8,14,2022-10-23 10:21:03+00:00,13,3
08,08136,7,4,0,3,14,41,2022-10-23 10:21:03+00:00,27,2
08,08211,3,1,1,1,10,10,2022-10-23 10:21:03+00:00,7,3
08,08212,6,6,3,4,10,90,2022-10-23 10:21:03+00:00,81,7
08,08215,3,6,0,3,15,29,2022-10-23 10:21:03+00:00,29,15
08,08216,1,1,0,1,0,9,2022-10-23 10:21:03+00:00,9,0
08,08221,7,27,8,5,14,183,2022-10-23 10:21:03+00:00,155,10
08,08222,6,12,9,3,8,89,2022-10-23 10:21:03+00:00,72,2
08,08225,3,3,0,3,7,14,2022-10-23 10:21:03+00:00,14,7
08,08226,4,6,1,4,3,33,2022-10-23 10:21:03+00:00,33,3
08,08231,4,1,0,2,12,36,2022-10-23 10:21:03+00:00,27,8
08,08235,2,2,0,2,4,15,2022-10-23 10:21:03+00:00,15,4
08,08236,2,0,0,2,2,9,2022-10-23 10:21:03+00:00,9,2
08,08237,1,0,0,1,3,8,2022-10-23 10:21:03+00:00,8,3
08,08311,7,14,4,4,25,169,2022-10-23 10:21:03+00:00,143,15
08,08315,3,1,0,3,3,24,2022-10-23 10:21:03+00:00,24,3
08,08316,3,0,0,3,5,13,2022-10-23 10:21:03+00:00,13,5
08,08317,8,4,3,6,16,71,2022-10-23 10:21:03+00:00,60,12
08,08325,2,4,2,2,1,9,2022-10-23 10:21:03+00:00,9,1
08,08326,6,6,0,2,6,47,2022-10-23 10:21:03+00:00,37,5
08,08327,1,1,0,1,2,8,2022-10-23 10:21:03+00:00,8,2
08,08335,10,0,0,6,27,54,2022-10-23 10:21:03+00:00,46,16
08,08336,2,0,0,2,5,27,2022-10-23 10:21:03+00:00,19,0
08,08337,1,1,0,1,1,9,2022-10-23 10:21:03+00:00,9,1
08,08415,3,1,0,1,3,21,2022-10-23 10:21:03+00:00,12,0
08,08416,5,0,0,2,5,89,2022-10-23 10:21:03+00:00,66,2
08,08417,2,1,0,2,4,14,2022-10-23 10:21:03+00:00,14,4
08,08421,5,11,2,4,25,106,2022-10-23 10:21:03+00:00,89,20
08,08425,2,2,0,2,2,14,2022-10-23 10:21:03+00:00,14,2
08,08426,1,0,0,1,2,14,2022-10-23 10:21:03+00:00,14,2
08,08435,5,4,2,3,15,39,2022-10-23 10:21:03+00:00,35,14
08,08436,6,5,1,4,20,34,2022-10-23 10:21:03+00:00,32,10
08,08437,2,1,1,2,3,9,2022-10-23 10:21:03+00:00,9,3
09,09161,1,5,3,1,11,36,2022-10-23 10:21:03+00:00,36,11
09,09162,35,45,15,24,33,457,2022-10-23 10:21:03+00:00,391,29
09,09163,3,5,2,1,2,34,2022-10-23 10:21:03+00:00,24,2
09,09171,2,4,2,1,4,20,2022-10-23 10:21:03+00:00,13,4
09,09172,3,1,0,3,3,16,2022-10-23 10:21:03+00:00,16,3
09,09173,2,2,0,2,2,20,2022-10-23 10:21:03+00:00,20,2
09,09174,1,5,3,1,0,29,2022-10-23 10:21:03+00:00,29,0
09,09175,1,2,1,1,3,15,2022-10-23 10:21:03+00:00,15,3
09,09176,3,1,0,3,3,41,2022-10-23 10:21:03+00:00,41,3
09,09177,1,4,3,1,1,15,2022-10-23 10:21:03+00:00,15,1
