bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,0,2,9,32,2022-10-05 10:20:55+00:00,29,5
01,01002,7,2,0,3,15,117,2022-10-05 10:20:55+00:00,98,9
01,01003,3,11,1,2,1,113,2022-10-05 10:20:55+00:00,92,1
01,01004,1,2,0,1,2,21,2022-10-05 10:20:55+00:00,21,2
01,01051,1,2,2,1,3,37,2022-10-05 10:20:55+00:00,37,3
01,01053,2,0,0,2,4,12,2022-10-05 10:20:55+00:00,12,4
01,01054,3,0,0,3,2,20,2022-10-05 10:20:55+00:00,20,2
01,01055,3,7,1,3,0,43,2022-10-05 10:20:55+00:00,43,0
01,01056,2,5,3,2,2,32,2022-10-05 10:20:55+00:00,32,2
01,01057,1,1,0,1,3,9,2022-10-05 10:20:55+00:00,9,3
01,01058,5,4,3,3,4,39,2022-10-05 10:20:55+00:00,33,4
01,01059,1,0,0,1,2,22,2022-10-05 10:20:55+00:00,22,2
01,01060,3,9,7,3,16,68,2022-10-05 10:20:55+00:00,68,16
01,01061,3,0,0,1,5,38,2022-10-05 10:20:55+00:00,26,4
01,01062,3,2,0,3,7,25,2022-10-05 10:20:55+00:00,25,7
02,02000,33,20,10,23,80,417,2022-10-05 10:20:55+00:00,356,40
03,03101,7,4,1,5,31,101,2022-10-05 10:20:55+00:00,92,23
03,03102,2,2,1,2,3,25,2022-10-05 10:20:55+00:00,25,3
03,03103,3,1,0,1,4,24,2022-10-05 10:20:55+00:00,17,1
03,03151,1,1,0,1,0,14,2022-10-05 10:20:55+00:00,14,0
03,03153,3,1,0,3,0,20,2022-10-05 10:20:55+00:00,20,0
03,03154,1,1,0,1,1,10,2022-10-05 10:20:55+00:00,10,1
03,03155,2,2,0,2,4,16,2022-10-05 10:20:55+00:00,16,4
03,03157,1,1,0,1,0,14,2022-10-05 10:20:55+00:00,14,0
03,03158,1,0,0,1,10,6,2022-10-05 10:20:55+00:00,6,10
03,03159,8,12,4,7,28,115,2022-10-05 10:20:55+00:00,103,26
03,03241,19,9,3,16,39,352,2022-10-05 10:20:55+00:00,303,27
03,03251,2,0,0,2,2,10,2022-10-05 10:20:55+00:00,10,2
03,03252,6,0,0,4,12,54,2022-10-05 10:20:55+00:00,53,7
03,03254,7,5,1,4,14,57,2022-10-05 10:20:55+00:00,50,9
03,03255,1,0,0,1,0,10,2022-10-05 10:20:55+00:00,10,0
03,03256,1,1,0,1,1,13,2022-10-05 10:20:55+00:00,13,1
03,03257,1,1,1,1,0,24,2022-10-05 10:20:55+00:00,24,0
03,03351,2,0,0,1,5,28,2022-10-05 10:20:55+00:00,21,2
03,03352,2,1,1,2,8,7,2022-10-05 10:20:55+00:00,7,8
03,03353,3,4,0,3,3,28,2022-10-05 10:20:55+00:00,28,3
03,03354,1,1,1,1,1,5,2022-10-05 10:20:55+00:00,5,1
03,03355,3,0,0,1,3,33,2022-10-05 10:20:55+00:00,20,0
03,03356,3,1,0,2,3,7,2022-10-05 10:20:55+00:00,7,3
03,03357,3,4,2,2,5,25,2022-10-05 10:20:55+00:00,24,2
03,03358,2,1,1,2,8,14,2022-10-05 10:20:55+00:00,14,8
03,03359,3,0,0,2,7,23,2022-10-05 10:20:55+00:00,23,4
03,03360,2,1,0,2,3,73,2022-10-05 10:20:55+00:00,73,3
03,03361,2,1,0,2,1,14,2022-10-05 10:20:55+00:00,14,1
03,03401,1,1,1,1,1,15,2022-10-05 10:20:55+00:00,15,1
03,03402,1,3,1,1,2,11,2022-10-05 10:20:55+00:00,11,2
03,03403,5,2,1,3,16,95,2022-10-05 10:20:55+00:00,81,12
03,03404,5,1,0,4,3,110,2022-10-05 10:20:55+00:00,95,2
03,03405,2,1,1,1,8,19,2022-10-05 10:20:55+00:00,18,1
03,03451,3,2,0,2,2,24,2022-10-05 10:20:55+00:00,24,2
03,03452,4,6,1,3,9,30,2022-10-05 10:20:55+00:00,26,3
03,03453,3,1,0,3,5,18,2022-10-05 10:20:55+00:00,18,5
03,03454,10,4,0,6,27,56,2022-10-05 10:20:55+00:00,48,11
03,03455,2,0,0,2,8,23,2022-10-05 10:20:55+00:00,23,8
03,03456,1,2,0,1,1,26,2022-10-05 10:20:55+00:00,26,1
03,03457,6,3,2,4,10,17,2022-10-05 10:20:55+00:00,16,6
03,03458,1,0,0,1,0,7,2022-10-05 10:20:55+00:00,7,0
03,03459,7,6,1,6,13,69,2022-10-05 10:20:55+00:00,69,13
03,03460,5,1,0,3,13,25,2022-10-05 10:20:55+00:00,21,9
03,03461,2,1,0,2,1,6,2022-10-05 10:20:55+00:00,6,1
03,03462,1,3,2,1,0,8,2022-10-05 10:20:55+00:00,8,0
04,04011,9,12,2,8,4,144,2022-10-05 10:20:55+00:00,130,2
04,04012,4,1,1,3,7,39,2022-10-05 10:20:55+00:00,30,4
05,05111,15,14,3,11,22,263,2022-10-05 10:20:55+00:00,235,6
05,05112,14,3,2,9,23,141,2022-10-05 10:20:55+00:00,122,17
05,05113,15,17,9,12,35,315,2022-10-05 10:20:55+00:00,296,29
05,05114,7,6,2,4,12,72,2022-10-05 10:20:55+00:00,63,11
05,05116,6,4,0,4,10,76,2022-10-05 10:20:55+00:00,70,9
05,05117,2,1,1,2,3,30,2022-10-05 10:20:55+00:00,30,3
05,05119,6,8,2,4,8,62,2022-10-05 10:20:55+00:00,49,2
05,05120,1,4,0,1,5,21,2022-10-05 10:20:55+00:00,21,5
05,05122,4,6,4,3,8,62,2022-10-05 10:20:55+00:00,59,7
05,05124,7,6,2,5,22,115,2022-10-05 10:20:55+00:00,105,18
05,05154,8,5,1,5,14,49,2022-10-05 10:20:55+00:00,49,6
05,05158,6,5,0,6,8,52,2022-10-05 10:20:55+00:00,52,8
05,05162,7,7,0,5,6,93,2022-10-05 10:20:55+00:00,82,3
05,05166,4,2,0,4,8,29,2022-10-05 10:20:55+00:00,29,8
05,05170,11,11,3,8,21,104,2022-10-05 10:20:55+00:00,104,10
05,05314,17,9,1,10,8,241,2022-10-05 10:20:55+00:00,185,6
05,05315,24,21,6,17,21,302,2022-10-05 10:20:55+00:00,268,16
05,05316,5,2,1,2,20,49,2022-10-05 10:20:55+00:00,40,11
05,05334,13,2,2,7,18,250,2022-10-05 10:20:55+00:00,235,14
05,05358,6,3,1,4,3,56,2022-10-05 10:20:55+00:00,51,0
05,05362,6,5,0,6,13,49,2022-10-05 10:20:55+00:00,49,13
05,05366,3,2,0,3,2,26,2022-10-05 10:20:55+00:00,26,2
05,05370,3,2,0,3,3,33,2022-10-05 10:20:55+00:00,33,3
05,05374,4,3,0,4,3,27,2022-10-05 10:20:55+00:00,27,3
05,05378,3,2,0,3,2,26,2022-10-05 10:20:55+00:00,26,2
05,05382,7,5,0,6,9,72,2022-10-05 10:20:55+00:00,64,4
05,05512,2,0,0,2,15,28,2022-10-05 10:20:55+00:00,28,15
05,05513,7,1,1,4,12,75,2022-10-05 10:20:55+00:00,66,2
05,05515,10,3,1,7,6,179,2022-10-05 10:20:55+00:00,163,4
05,05554,6,6,3,5,14,57,2022-10-05 10:20:55+00:00,57,12
05,05558,5,0,0,3,15,20,2022-10-05 10:20:55+00:00,12,13
05,05562,14,17,5,13,47,172,2022-10-05 10:20:55+00:00,146,41
05,05566,6,3,0,4,11,60,2022-10-05 10:20:55+00:00,47,9
05,05570,6,4,1,5,8,38,2022-10-05 10:20:55+00:00,38,4
05,05711,9,2,0,5,27,100,2022-10-05 10:20:55+00:00,81,20
05,05754,3,1,0,3,5,21,2022-10-05 10:20:55+00:00,21,5
05,05758,4,1,1,2,14,36,2022-10-05 10:20:55+00:00,30,10
05,05762,6,0,0,5,5,27,2022-10-05 10:20:55+00:00,23,5
05,05766,2,2,0,2,2,48,2022-10-05 10:20:55+00:00,48,2
05,05770,9,4,1,6,7,185,2022-10-05 10:20:55+00:00,164,3
05,05774,7,0,0,5,15,62,2022-10-05 10:20:55+00:00,51,11
05,05911,8,4,2,6,23,157,2022-10-05 10:20:55+00:00,141,18
05,05913,8,7,3,8,22,253,2022-10-05 10:20:55+00:00,253,22
05,05914,7,2,1,5,18,62,2022-10-05 10:20:55+00:00,58,12
05,05915,7,2,0,5,15,75,2022-10-05 10:20:55+00:00,63,5
05,05916,4,1,1,4,15,48,2022-10-05 10:20:55+00:00,48,15
05,05954,8,3,0,6,19,99,2022-10-05 10:20:55+00:00,76,13
05,05958,9,7,5,8,17,68,2022-10-05 10:20:55+00:00,66,13
05,05962,10,9,5,8,13,90,2022-10-05 10:20:55+00:00,88,7
05,05966,3,2,1,3,9,16,2022-10-05 10:20:55+00:00,16,9
05,05970,6,4,0,5,17,84,2022-10-05 10:20:55+00:00,76,9
05,05974,9,5,0,7,18,67,2022-10-05 10:20:55+00:00,60,11
05,05978,8,10,2,8,15,92,2022-10-05 10:20:55+00:00,92,15
