bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,1,2,6,36,2022-09-07 10:20:51+00:00,32,3
01,01002,7,1,1,3,27,113,2022-09-07 10:20:51+00:00,95,21
01,01003,3,0,0,2,10,108,2022-09-07 10:20:51+00:00,86,8
01,01004,1,1,0,1,2,21,2022-09-07 10:20:51+00:00,21,2
01,01051,1,1,0,1,5,33,2022-09-07 10:20:51+00:00,33,5
01,01053,2,0,0,2,0,16,2022-09-07 10:20:51+00:00,16,0
01,01054,3,1,1,3,5,17,2022-09-07 10:20:51+00:00,17,5
01,01055,3,3,1,3,10,31,2022-09-07 10:20:51+00:00,31,10
01,01056,2,0,0,2,0,35,2022-09-07 10:20:51+00:00,35,0
01,01057,1,1,0,1,2,10,2022-09-07 10:20:51+00:00,10,2
01,01058,5,2,0,3,10,33,2022-09-07 10:20:51+00:00,29,8
01,01059,1,1,0,1,1,23,2022-09-07 10:20:51+00:00,23,1
01,01060,3,1,1,3,24,60,2022-09-07 10:20:51+00:00,60,24
01,01061,3,2,0,1,11,32,2022-09-07 10:20:51+00:00,21,9
01,01062,3,0,0,3,8,24,2022-09-07 10:20:51+00:00,24,8
02,02000,33,19,6,23,109,420,2022-09-07 10:20:51+00:00,356,65
03,03101,7,3,1,5,33,99,2022-09-07 10:20:51+00:00,90,25
03,03102,2,1,0,2,5,23,2022-09-07 10:20:51+00:00,23,5
03,03103,3,1,0,1,8,22,2022-09-07 10:20:51+00:00,17,3
03,03151,1,1,1,1,2,12,2022-09-07 10:20:51+00:00,12,2
03,03153,3,0,0,3,2,20,2022-09-07 10:20:51+00:00,20,2
03,03154,1,2,1,1,0,11,2022-09-07 10:20:51+00:00,11,0
03,03155,2,0,0,2,5,16,2022-09-07 10:20:51+00:00,16,5
03,03157,1,0,0,1,0,14,2022-09-07 10:20:51+00:00,14,0
03,03158,1,0,0,1,4,12,2022-09-07 10:20:51+00:00,12,4
