bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,1,2,6,33,2022-03-11 11:19:23+00:00,30,2
01,01002,7,4,2,3,32,106,2022-03-11 11:19:23+00:00,90,25
01,01003,3,6,3,2,10,117,2022-03-11 11:19:23+00:00,99,4
01,01004,1,2,2,1,5,20,2022-03-11 11:19:23+00:00,20,5
01,01051,1,2,0,1,4,36,2022-03-11 11:19:23+00:00,36,4
01,01053,2,0,0,2,5,13,2022-03-11 11:19:23+00:00,13,5
01,01054,3,1,1,3,4,19,2022-03-11 11:19:23+00:00,19,4
01,01055,3,0,0,3,12,37,2022-03-11 11:19:23+00:00,37,12
01,01056,2,1,1,2,4,33,2022-03-11 11:19:23+00:00,33,4
01,01057,1,2,0,1,5,7,2022-03-11 11:19:23+00:00,7,5
01,01058,5,3,1,3,17,28,2022-03-11 11:19:23+00:00,26,13
01,01059,1,4,0,1,0,24,2022-03-11 11:19:23+00:00,24,0
01,01060,3,2,0,3,27,54,2022-03-11 11:19:23+00:00,54,27
01,01061,3,3,1,1,11,32,2022-03-11 11:19:23+00:00,21,9
01,01062,3,5,1,3,7,23,2022-03-11 11:19:23+00:00,23,7
02,02000,34,38,20,24,124,457,2022-03-11 11:19:23+00:00,387,85
03,03101,7,5,5,5,28,104,2022-03-11 11:19:23+00:00,92,23
03,03102,2,4,2,2,3,25,2022-03-11 11:19:23+00:00,25,3
03,03103,3,9,3,1,3,28,2022-03-11 11:19:23+00:00,21,1
03,03151,1,2,1,1,0,12,2022-03-11 11:19:23+00:00,12,0
03,03153,3,2,0,3,4,23,2022-03-11 11:19:23+00:00,23,4
03,03154,1,3,3,1,2,14,2022-03-11 11:19:23+00:00,14,2
03,03155,2,1,0,2,5,16,2022-03-11 11:19:23+00:00,16,5
03,03157,1,2,0,1,3,13,2022-03-11 11:19:23+00:00,13,3
03,03158,1,1,1,1,4,12,2022-03-11 11:19:23+00:00,12,4
03,03159,8,13,7,7,10,129,2022-03-11 11:19:23+00:00,115,10
03,03241,19,33,19,16,49,344,2022-03-11 11:19:23+00:00,302,38
03,03251,3,0,0,3,5,13,2022-03-11 11:19:23+00:00,13,5
03,03252,6,4,1,4,18,58,2022-03-11 11:19:23+00:00,57,13
03,03254,7,6,1,4,20,57,2022-03-11 11:19:23+00:00,51,15
03,03255,1,2,1,1,0,9,2022-03-11 11:19:23+00:00,9,0
03,03256,1,0,0,1,4,12,2022-03-11 11:19:23+00:00,12,4
03,03257,1,1,0,1,0,24,2022-03-11 11:19:23+00:00,24,0
03,03351,2,2,2,1,9,29,2022-03-11 11:19:23+00:00,22,6
03,03352,2,4,4,2,1,8,2022-03-11 11:19:23+00:00,8,1
03,03353,3,1,0,3,11,21,2022-03-11 11:19:23+00:00,21,11
03,03354,1,0,0,1,4,2,2022-03-11 11:19:23+00:00,2,4
03,03355,3,3,1,1,6,37,2022-03-11 11:19:23+00:00,23,3
03,03356,3,0,0,2,3,9,2022-03-11 11:19:23+00:00,9,3
03,03357,3,1,0,2,9,23,2022-03-11 11:19:23+00:00,22,6
03,03358,2,2,0,2,11,11,2022-03-11 11:19:23+00:00,11,11
03,03359,3,0,0,2,9,22,2022-03-11 11:19:23+00:00,22,6
03,03360,2,1,0,2,8,68,2022-03-11 11:19:23+00:00,68,8
03,03361,2,1,0,2,3,12,2022-03-11 11:19:23+00:00,12,3
03,03401,1,2,1,1,7,12,2022-03-11 11:19:23+00:00,12,7
03,03402,1,2,1,1,0,13,2022-03-11 11:19:23+00:00,13,0
03,03403,6,4,2,3,12,104,2022-03-11 11:19:23+00:00,89,8
03,03404,5,7,3,4,9,101,2022-03-11 11:19:23+00:00,85,9
03,03405,2,0,0,1,4,24,2022-03-11 11:19:23+00:00,16,4
03,03451,3,0,0,2,2,30,2022-03-11 11:19:23+00:00,30,2
03,03452,4,3,0,3,9,27,2022-03-11 11:19:23+00:00,21,7
03,03453,3,0,0,3,7,16,2022-03-11 11:19:23+00:00,16,7
03,03454,10,1,0,6,25,63,2022-03-11 11:19:23+00:00,47,17
03,03455,2,3,1,2,15,16,2022-03-11 11:19:23+00:00,16,15
03,03456,1,2,0,1,3,24,2022-03-11 11:19:23+00:00,24,3
03,03457,6,3,1,4,7,20,2022-03-11 11:19:23+00:00,17,5
03,03458,1,0,0,1,0,7,2022-03-11 11:19:23+00:00,7,0
03,03459,7,4,0,6,24,66,2022-03-11 11:19:23+00:00,66,24
03,03460,5,5,2,3,13,23,2022-03-11 11:19:23+00:00,21,7
03,03461,2,2,0,2,2,9,2022-03-11 11:19:23+00:00,9,2
03,03462,1,0,0,1,0,8,2022-03-11 11:19:23+00:00,8,0
04,04011,9,9,5,8,8,149,2022-03-11 11:19:23+00:00,137,4
04,04012,4,4,1,3,13,42,2022-03-11 11:19:23+00:00,37,4
05,05111,15,15,4,11,21,274,2022-03-11 11:19:23+00:00,244,8
05,05112,16,15,9,9,30,157,2022-03-11 11:19:23+00:00,142,17
05,05113,15,19,9,12,43,320,2022-03-11 11:19:23+00:00,300,32
05,05114,7,2,2,4,22,63,2022-03-11 11:19:23+00:00,52,20
05,05116,6,7,4,4,11,80,2022-03-11 11:19:23+00:00,75,9
05,05117,2,6,4,2,0,35,2022-03-11 11:19:23+00:00,35,0
05,05119,6,6,2,4,20,49,2022-03-11 11:19:23+00:00,43,7
05,05120,1,3,2,1,8,20,2022-03-11 11:19:23+00:00,20,8
05,05122,4,8,6,3,10,60,2022-03-11 11:19:23+00:00,57,9
05,05124,7,18,15,5,19,121,2022-03-11 11:19:23+00:00,113,13
05,05154,8,3,0,5,17,51,2022-03-11 11:19:23+00:00,50,10
05,05158,6,4,1,6,11,48,2022-03-11 11:19:23+00:00,48,11
05,05162,7,6,2,5,12,88,2022-03-11 11:19:23+00:00,77,9
05,05166,4,2,1,4,6,31,2022-03-11 11:19:23+00:00,31,6
05,05170,11,8,1,8,29,101,2022-03-11 11:19:23+00:00,99,20
05,05314,18,20,8,11,17,270,2022-03-11 11:19:23+00:00,213,13
05,05315,29,45,19,18,17,353,2022-03-11 11:19:23+00:00,294,16
05,05316,5,2,0,2,13,56,2022-03-11 11:19:23+00:00,44,7
05,05334,13,20,12,7,18,256,2022-03-11 11:19:23+00:00,238,15
05,05358,6,7,1,4,9,49,2022-03-11 11:19:23+00:00,44,6
05,05362,6,4,3,6,5,54,2022-03-11 11:19:23+00:00,54,5
05,05366,3,2,1,3,10,17,2022-03-11 11:19:23+00:00,17,10
05,05370,3,4,2,3,11,29,2022-03-11 11:19:23+00:00,29,11
05,05374,6,4,2,6,20,62,2022-03-11 11:19:23+00:00,62,20
05,05378,3,1,1,3,2,30,2022-03-11 11:19:23+00:00,30,2
05,05382,7,6,2,6,7,74,2022-03-11 11:19:23+00:00,63,5
05,05512,2,4,0,2,11,32,2022-03-11 11:19:23+00:00,32,11
05,05513,7,6,2,4,18,72,2022-03-11 11:19:23+00:00,60,9
05,05515,10,8,3,7,19,201,2022-03-11 11:19:23+00:00,189,11
05,05554,6,7,1,5,20,50,2022-03-11 11:19:23+00:00,49,20
05,05558,5,3,0,3,7,27,2022-03-11 11:19:23+00:00,17,7
05,05562,15,13,6,14,55,171,2022-03-11 11:19:23+00:00,154,40
05,05566,7,3,1,5,24,82,2022-03-11 11:19:23+00:00,70,21
05,05570,6,4,2,5,13,34,2022-03-11 11:19:23+00:00,34,9
05,05711,6,13,5,4,11,125,2022-03-11 11:19:23+00:00,102,6
05,05754,3,2,2,3,7,22,2022-03-11 11:19:23+00:00,22,7
05,05758,5,3,1,3,12,46,2022-03-11 11:19:23+00:00,40,8
05,05762,6,3,1,5,5,26,2022-03-11 11:19:23+00:00,22,5
05,05766,2,7,4,2,2,48,2022-03-11 11:19:23+00:00,48,2
05,05770,9,13,5,6,23,182,2022-03-11 11:19:23+00:00,161,17
05,05774,7,12,9,5,25,64,2022-03-11 11:19:23+00:00,54,20
05,05911,8,16,4,6,19,170,2022-03-11 11:19:23+00:00,155,13
05,05913,8,17,8,8,28,250,2022-03-11 11:19:23+00:00,250,28
05,05914,7,6,1,5,11,74,2022-03-11 11:19:23+00:00,68,8
05,05915,7,9,4,5,23,70,2022-03-11 11:19:23+00:00,57,14
05,05916,4,3,1,4,9,54,2022-03-11 11:19:23+00:00,54,9
05,05954,8,4,2,6,31,101,2022-03-11 11:19:23+00:00,72,17
05,05958,10,10,4,9,23,71,2022-03-11 11:19:23+00:00,68,20
05,05962,10,11,7,8,28,74,2022-03-11 11:19:23+00:00,72,22
05,05966,3,5,0,3,11,14,2022-03-11 11:19:23+00:00,14,11
05,05970,5,2,0,5,12,95,2022-03-11 11:19:23+00:00,95,12
05,05974,9,10,2,7,24,64,2022-03-11 11:19:23+00:00,58,16
05,05978,8,7,3,8,10,93,2022-03-11 11:19:23+00:00,93,10
06,06411,7,8,7,4,21,87,2022-03-11 11:19:23+00:00,57,2
06,06412,17,27,9,12,24,264,2022-03-11 11:19:23+00:00,240,19
06,06413,4,8,5,2,21,87,2022-03-11 11:19:23+00:00,80,14
06,06414,6,7,5,4,22,85,2022-03-11 11:19:23+00:00,65,22
06,06431,5,3,0,5,3,38,2022-03-11 11:19:23+00:00,38,3
06,06432,2,10,5,2,0,27,2022-03-11 11:19:23+00:00,27,0
06,06433,2,4,1,2,3,20,2022-03-11 11:19:23+00:00,20,3
06,06434,2,3,2,2,4,20,2022-03-11 11:19:23+00:00,20,4
06,06435,7,7,0,4,8,74,2022-03-11 11:19:23+00:00,62,6
06,06436,2,2,1,2,0,24,2022-03-11 11:19:23+00:00,24,0
06,06437,2,8,3,2,6,120,2022-03-11 11:19:23+00:00,120,6
06,06438,2,1,0,2,4,20,2022-03-11 11:19:23+00:00,20,4
06,06439,2,3,2,2,3,11,2022-03-11 11:19:23+00:00,11,3
06,06440,5,4,3,5,4,61,2022-03-11 11:19:23+00:00,61,4
06,06531,6,11,7,4,23,196,2022-03-11 11:19:23+00:00,180,17
06,06532,2,2,0,2,13,34,2022-03-11 11:19:23+00:00,34,13
06,06533,3,2,1,3,9,41,2022-03-11 11:19:23+00:00,41,9
06,06534,3,6,2,3,6,138,2022-03-11 11:19:23+00:00,138,6
06,06535,4,0,0,4,7,16,2022-03-11 11:19:23+00:00,16,7
06,06611,6,7,3,6,23,121,2022-03-11 11:19:23+00:00,121,23
06,06631,5,5,1,3,4,88,2022-03-11 11:19:23+00:00,80,1
06,06632,4,1,0,3,16,44,2022-03-11 11:19:23+00:00,43,10
