bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,6,36,2022-07-29 10:20:30+00:00,34,1
01,01002,7,6,4,3,19,111,2022-07-29 10:20:30+00:00,94,12
01,01003,3,6,1,2,5,115,2022-07-29 10:20:30+00:00,93,3
01,01004,1,2,1,1,3,20,2022-07-29 10:20:30+00:00,20,3
01,01051,1,3,2,1,1,36,2022-07-29 10:20:30+00:00,36,1
01,01053,2,0,0,2,4,12,2022-07-29 10:20:30+00:00,12,4
01,01054,3,0,0,3,4,20,2022-07-29 10:20:30+00:00,20,4
01,01055,3,3,1,3,12,32,2022-07-29 10:20:30+00:00,32,12
01,01056,2,2,1,2,4,33,2022-07-29 10:20:30+00:00,33,4
01,01057,1,0,0,1,3,9,2022-07-29 10:20:30+00:00,9,3
01,01058,5,9,4,3,10,33,2022-07-29 10:20:30+00:00,32,5
01,01059,1,3,1,1,0,24,2022-07-29 10:20:30+00:00,24,0
01,01060,3,1,1,3,27,57,2022-07-29 10:20:30+00:00,57,27
01,01061,3,1,0,1,13,30,2022-07-29 10:20:30+00:00,20,10
01,01062,3,2,0,3,1,28,2022-07-29 10:20:30+00:00,28,1
02,02000,33,38,10,23,104,408,2022-07-29 10:20:30+00:00,356,50
03,03101,7,5,3,5,31,99,2022-07-29 10:20:30+00:00,91,22
03,03102,2,0,0,2,3,25,2022-07-29 10:20:30+00:00,25,3
03,03103,3,2,0,1,3,26,2022-07-29 10:20:30+00:00,20,0
03,03151,1,1,1,1,0,13,2022-07-29 10:20:30+00:00,13,0
03,03153,3,0,0,3,1,24,2022-07-29 10:20:30+00:00,24,1
03,03154,1,1,0,1,0,14,2022-07-29 10:20:30+00:00,14,0
03,03155,2,0,0,2,11,10,2022-07-29 10:20:30+00:00,10,11
03,03157,1,1,1,1,0,10,2022-07-29 10:20:30+00:00,10,0
03,03158,1,0,0,1,4,12,2022-07-29 10:20:30+00:00,12,4
03,03159,7,9,4,6,21,113,2022-07-29 10:20:30+00:00,101,19
03,03241,19,18,8,16,37,340,2022-07-29 10:20:30+00:00,290,28
03,03251,3,0,0,3,9,9,2022-07-29 10:20:30+00:00,9,9
03,03252,6,5,0,4,15,55,2022-07-29 10:20:30+00:00,53,12
03,03254,7,3,0,4,27,46,2022-07-29 10:20:30+00:00,39,23
03,03255,1,0,0,1,5,5,2022-07-29 10:20:30+00:00,5,5
03,03256,1,1,0,1,6,10,2022-07-29 10:20:30+00:00,10,6
03,03257,1,0,0,1,6,18,2022-07-29 10:20:30+00:00,18,6
03,03351,2,2,1,1,14,24,2022-07-29 10:20:30+00:00,19,9
03,03352,2,1,0,2,4,8,2022-07-29 10:20:30+00:00,8,4
03,03353,3,2,0,3,4,27,2022-07-29 10:20:30+00:00,27,4
03,03354,1,0,0,1,0,4,2022-07-29 10:20:30+00:00,4,0
03,03355,3,1,1,1,4,32,2022-07-29 10:20:30+00:00,18,2
03,03356,3,0,0,2,1,8,2022-07-29 10:20:30+00:00,8,1
03,03357,3,2,1,2,10,20,2022-07-29 10:20:30+00:00,20,6
03,03358,2,2,1,2,3,17,2022-07-29 10:20:30+00:00,17,3
03,03359,3,1,1,2,8,18,2022-07-29 10:20:30+00:00,18,5
03,03360,2,1,0,2,4,72,2022-07-29 10:20:30+00:00,72,4
03,03361,2,1,0,2,2,10,2022-07-29 10:20:30+00:00,10,2
03,03401,1,1,0,1,2,11,2022-07-29 10:20:30+00:00,11,2
03,03402,1,0,0,1,2,11,2022-07-29 10:20:30+00:00,11,2
03,03403,5,6,3,3,6,102,2022-07-29 10:20:30+00:00,89,4
03,03404,5,3,2,4,13,96,2022-07-29 10:20:30+00:00,85,8
03,03405,2,0,0,1,6,20,2022-07-29 10:20:30+00:00,18,0
03,03451,3,0,0,2,1,28,2022-07-29 10:20:30+00:00,28,1
03,03452,4,4,2,3,13,23,2022-07-29 10:20:30+00:00,18,10
03,03453,3,1,0,3,9,16,2022-07-29 10:20:30+00:00,16,9
03,03454,10,2,0,6,24,57,2022-07-29 10:20:30+00:00,43,14
03,03455,2,3,0,2,8,23,2022-07-29 10:20:30+00:00,23,8
03,03456,1,1,0,1,0,27,2022-07-29 10:20:30+00:00,27,0
03,03457,6,1,0,4,10,17,2022-07-29 10:20:30+00:00,17,5
03,03458,1,0,0,1,0,7,2022-07-29 10:20:30+00:00,7,0
03,03459,7,8,1,6,13,69,2022-07-29 10:20:30+00:00,69,13
03,03460,5,2,1,3,15,23,2022-07-29 10:20:30+00:00,22,8
03,03461,2,0,0,2,1,10,2022-07-29 10:20:30+00:00,10,1
03,03462,1,2,0,1,1,7,2022-07-29 10:20:30+00:00,7,1
04,04011,9,12,5,8,12,125,2022-07-29 10:20:30+00:00,112,9
04,04012,4,3,1,3,2,38,2022-07-29 10:20:30+00:00,27,1
05,05111,15,13,4,11,24,269,2022-07-29 10:20:30+00:00,239,10
05,05112,14,7,1,9,24,135,2022-07-29 10:20:30+00:00,113,18
05,05113,15,24,12,12,15,310,2022-07-29 10:20:30+00:00,286,10
05,05114,7,2,1,4,11,68,2022-07-29 10:20:30+00:00,57,11
05,05116,6,8,2,4,5,78,2022-07-29 10:20:30+00:00,71,5
05,05117,2,7,1,2,7,25,2022-07-29 10:20:30+00:00,25,7
05,05119,6,4,1,4,9,58,2022-07-29 10:20:30+00:00,43,5
05,05120,1,0,0,1,8,20,2022-07-29 10:20:30+00:00,20,8
05,05122,4,7,1,3,4,71,2022-07-29 10:20:30+00:00,67,4
05,05124,7,10,1,5,16,119,2022-07-29 10:20:30+00:00,108,13
05,05154,8,3,1,5,16,47,2022-07-29 10:20:30+00:00,46,9
05,05158,5,7,2,5,4,45,2022-07-29 10:20:30+00:00,45,4
05,05162,7,3,2,5,17,81,2022-07-29 10:20:30+00:00,70,14
05,05166,4,1,0,4,9,22,2022-07-29 10:20:30+00:00,22,9
05,05170,11,11,4,8,31,95,2022-07-29 10:20:30+00:00,93,22
05,05314,17,18,5,10,14,232,2022-07-29 10:20:30+00:00,177,9
05,05315,24,28,10,17,18,304,2022-07-29 10:20:30+00:00,265,17
05,05316,5,2,1,2,16,51,2022-07-29 10:20:30+00:00,43,6
05,05334,13,10,5,7,23,238,2022-07-29 10:20:30+00:00,226,19
05,05358,6,5,2,4,3,48,2022-07-29 10:20:30+00:00,43,0
05,05362,6,2,1,6,12,46,2022-07-29 10:20:30+00:00,46,12
05,05366,3,3,0,3,8,20,2022-07-29 10:20:30+00:00,20,8
05,05370,3,1,1,3,5,31,2022-07-29 10:20:30+00:00,31,5
05,05374,4,1,1,4,9,40,2022-07-29 10:20:30+00:00,40,9
05,05378,4,2,2,4,4,38,2022-07-29 10:20:30+00:00,38,4
05,05382,7,3,0,6,12,68,2022-07-29 10:20:30+00:00,57,11
05,05512,2,2,1,2,16,27,2022-07-29 10:20:30+00:00,27,16
05,05513,7,3,3,4,16,70,2022-07-29 10:20:30+00:00,60,5
05,05515,10,8,2,7,15,200,2022-07-29 10:20:30+00:00,181,14
05,05554,6,7,1,5,17,49,2022-07-29 10:20:30+00:00,49,15
05,05558,5,3,1,3,1,28,2022-07-29 10:20:30+00:00,18,1
05,05562,15,13,8,14,55,169,2022-07-29 10:20:30+00:00,146,46
05,05566,7,8,2,5,15,81,2022-07-29 10:20:30+00:00,71,10
05,05570,6,2,0,5,7,40,2022-07-29 10:20:30+00:00,38,5
05,05711,9,11,2,5,20,107,2022-07-29 10:20:30+00:00,86,15
05,05754,3,3,0,3,6,21,2022-07-29 10:20:30+00:00,21,6
05,05758,4,3,2,2,16,34,2022-07-29 10:20:30+00:00,29,11
05,05762,6,1,0,5,6,26,2022-07-29 10:20:30+00:00,22,6
05,05766,2,5,1,2,2,48,2022-07-29 10:20:30+00:00,48,2
05,05770,9,6,1,6,7,187,2022-07-29 10:20:30+00:00,160,7
05,05774,7,3,0,5,15,60,2022-07-29 10:20:30+00:00,53,7
05,05911,8,12,4,6,32,145,2022-07-29 10:20:30+00:00,129,27
05,05913,8,16,5,8,21,246,2022-07-29 10:20:30+00:00,246,21
05,05914,6,3,2,4,9,54,2022-07-29 10:20:30+00:00,49,4
05,05915,7,4,3,5,27,61,2022-07-29 10:20:30+00:00,53,13
05,05916,4,4,1,4,6,55,2022-07-29 10:20:30+00:00,55,6
05,05954,8,2,1,6,27,105,2022-07-29 10:20:30+00:00,72,17
05,05958,10,6,0,9,21,68,2022-07-29 10:20:30+00:00,68,15
05,05962,10,8,4,8,16,85,2022-07-29 10:20:30+00:00,77,16
05,05966,3,3,0,3,10,16,2022-07-29 10:20:30+00:00,16,10
05,05970,5,7,2,5,13,88,2022-07-29 10:20:30+00:00,88,13
05,05974,9,3,0,7,14,73,2022-07-29 10:20:30+00:00,67,6
05,05978,8,8,1,8,20,88,2022-07-29 10:20:30+00:00,88,20
06,06411,7,6,4,4,21,83,2022-07-29 10:20:30+00:00,55,4
06,06412,17,26,9,12,28,251,2022-07-29 10:20:30+00:00,224,25
06,06413,4,7,1,2,14,91,2022-07-29 10:20:30+00:00,80,12
06,06414,6,4,1,4,1,76,2022-07-29 10:20:30+00:00,67,1
06,06431,5,6,1,5,12,30,2022-07-29 10:20:30+00:00,30,12
06,06432,2,2,2,2,0,20,2022-07-29 10:20:30+00:00,20,0
06,06433,2,5,4,2,3,20,2022-07-29 10:20:30+00:00,20,3
06,06434,2,2,1,2,2,19,2022-07-29 10:20:30+00:00,19,2
06,06435,7,10,1,4,5,71,2022-07-29 10:20:30+00:00,57,5
06,06436,2,0,0,2,1,22,2022-07-29 10:20:30+00:00,22,1
06,06437,2,3,1,2,5,119,2022-07-29 10:20:30+00:00,119,5
06,06438,2,3,0,2,5,18,2022-07-29 10:20:30+00:00,18,5
06,06439,2,4,1,2,0,12,2022-07-29 10:20:30+00:00,12,0
06,06440,5,5,3,5,3,60,2022-07-29 10:20:30+00:00,60,3
06,06531,6,19,5,4,14,184,2022-07-29 10:20:30+00:00,164,11
06,06532,2,2,0,2,2,41,2022-07-29 10:20:30+00:00,41,2
06,06533,3,5,3,3,5,35,2022-07-29 10:20:30+00:00,35,5
06,06534,3,3,1,3,12,117,2022-07-29 10:20:30+00:00,117,12
06,06535,4,2,0,4,6,17,2022-07-29 10:20:30+00:00,17,6
06,06611,6,14,3,6,15,126,2022-07-29 10:20:30+00:00,126,15
06,06631,5,4,1,3,8,84,2022-07-29 10:20:30+00:00,76,5
06,06632,4,2,0,3,26,31,2022-07-29 10:20:30+00:00,31,19
06,06633,3,1,0,3,2,20,2022-07-29 10:20:30+00:00,20,2
06,06634,3,1,0,3,9,17,2022-07-29 10:20:30+00:00,17,9
06,06635,6,0,0,6,7,72,2022-07-29 10:20:30+00:00,72,7
06,06636,3,5,3,3,7,23,2022-07-29 10:20:30+00:00,23,7
07,07111,7,3,1,4,24,93,2022-07-29 10:20:30+00:00,84,13
07,07131,2,1,0,2,2,14,2022-07-29 10:20:30+00:00,14,2
07,07132,2,0,0,2,3,13,2022-07-29 10:20:30+00:00,13,3
07,07133,6,4,1,4,10,36,2022-07-29 10:20:30+00:00,28,4
07,07134,2,4,1,2,1,15,2022-07-29 10:20:30+00:00,15,1
07,07135,2,6,1,2,4,9,2022-07-29 10:20:30+00:00,9,4
07,07137,3,5,3,3,9,28,2022-07-29 10:20:30+00:00,28,9
07,07138,7,4,1,5,8,55,2022-07-29 10:20:30+00:00,39,7
07,07140,1,0,0,1,3,2,2022-07-29 10:20:30+00:00,2,3
07,07141,4,4,1,4,5,24,2022-07-29 10:20:30+00:00,24,5
07,07143,4,3,0,4,4,21,2022-07-29 10:20:30+00:00,21,4
07,07211,5,1,0,2,17,61,2022-07-29 10:20:30+00:00,49,17
07,07231,2,3,0,2,2,18,2022-07-29 10:20:30+00:00,18,2
07,07232,2,0,0,2,8,7,2022-07-29 10:20:30+00:00,7,8
07,07233,2,1,1,2,5,9,2022-07-29 10:20:30+00:00,9,5
07,07235,2,0,0,2,7,7,2022-07-29 10:20:30+00:00,7,7
07,07311,1,4,2,1,0,11,2022-07-29 10:20:30+00:00,11,0
07,07312,3,5,2,1,16,92,2022-07-29 10:20:30+00:00,83,12
07,07313,3,1,0,2,11,12,2022-07-29 10:20:30+00:00,12,6
07,07314,6,7,1,4,15,90,2022-07-29 10:20:30+00:00,80,9
07,07315,3,4,2,2,3,103,2022-07-29 10:20:30+00:00,85,3
