bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,1,2,4,38,2022-08-30 11:27:24+00:00,34,1
01,01002,7,1,1,3,22,110,2022-08-30 11:27:24+00:00,91,16
01,01003,3,3,0,2,14,106,2022-08-30 11:27:24+00:00,89,7
01,01004,1,2,1,1,2,21,2022-08-30 11:27:24+00:00,21,2
01,01051,1,0,0,1,3,37,2022-08-30 11:27:24+00:00,37,3
01,01053,2,0,0,2,1,15,2022-08-30 11:27:24+00:00,15,1
01,01054,3,1,1,3,11,11,2022-08-30 11:27:24+00:00,11,11
01,01055,3,5,1,3,6,40,2022-08-30 11:27:24+00:00,40,6
01,01056,2,2,2,2,3,31,2022-08-30 11:27:24+00:00,31,3
01,01057,1,0,0,1,3,9,2022-08-30 11:27:24+00:00,9,3
01,01058,5,2,2,3,12,31,2022-08-30 11:27:24+00:00,26,11
01,01059,1,1,0,1,1,23,2022-08-30 11:27:24+00:00,23,1
01,01060,3,3,2,3,23,61,2022-08-30 11:27:24+00:00,61,23
01,01061,3,3,1,1,8,35,2022-08-30 11:27:24+00:00,24,6
01,01062,3,0,0,3,11,21,2022-08-30 11:27:24+00:00,21,11
02,02000,33,22,10,23,112,405,2022-08-30 11:27:24+00:00,344,66
03,03101,7,4,3,5,34,98,2022-08-30 11:27:24+00:00,84,31
03,03102,2,0,0,2,4,24,2022-08-30 11:27:24+00:00,24,4
03,03103,3,3,2,1,8,22,2022-08-30 11:27:24+00:00,15,5
03,03151,1,0,0,1,0,12,2022-08-30 11:27:24+00:00,12,0
03,03153,3,1,1,3,6,16,2022-08-30 11:27:24+00:00,16,6
03,03154,1,0,0,1,0,10,2022-08-30 11:27:24+00:00,10,0
03,03155,2,0,0,2,7,16,2022-08-30 11:27:24+00:00,16,7
03,03157,1,0,0,1,3,11,2022-08-30 11:27:24+00:00,11,3
03,03158,1,2,0,1,5,11,2022-08-30 11:27:24+00:00,11,5
03,03159,8,11,3,7,26,116,2022-08-30 11:27:24+00:00,103,26
03,03241,19,11,6,16,58,339,2022-08-30 11:27:24+00:00,288,48
03,03251,3,1,0,3,5,12,2022-08-30 11:27:24+00:00,12,5
03,03252,6,2,1,4,10,55,2022-08-30 11:27:24+00:00,53,8
03,03254,7,3,1,4,22,52,2022-08-30 11:27:24+00:00,46,18
03,03255,1,0,0,1,3,7,2022-08-30 11:27:24+00:00,7,3
03,03256,1,0,0,1,3,13,2022-08-30 11:27:24+00:00,13,3
03,03257,1,1,1,1,6,18,2022-08-30 11:27:24+00:00,18,6
03,03351,2,1,1,1,13,24,2022-08-30 11:27:24+00:00,18,9
03,03352,2,1,1,2,6,9,2022-08-30 11:27:24+00:00,9,6
03,03353,3,0,0,3,6,25,2022-08-30 11:27:24+00:00,25,6
03,03354,1,1,1,1,2,4,2022-08-30 11:27:24+00:00,4,2
03,03355,3,0,0,1,8,29,2022-08-30 11:27:24+00:00,19,1
03,03356,3,0,0,2,2,8,2022-08-30 11:27:24+00:00,8,2
03,03357,3,1,1,2,6,24,2022-08-30 11:27:24+00:00,23,3
03,03358,2,1,1,2,6,16,2022-08-30 11:27:24+00:00,16,6
03,03359,3,3,0,2,6,22,2022-08-30 11:27:24+00:00,21,4
03,03360,2,0,0,2,3,73,2022-08-30 11:27:24+00:00,73,3
03,03361,2,1,0,2,0,14,2022-08-30 11:27:24+00:00,14,0
03,03401,1,1,0,1,2,10,2022-08-30 11:27:24+00:00,10,2
03,03402,1,0,0,1,0,13,2022-08-30 11:27:24+00:00,13,0
03,03403,5,3,1,3,5,114,2022-08-30 11:27:24+00:00,95,5
03,03404,5,1,0,4,11,103,2022-08-30 11:27:24+00:00,87,11
03,03405,2,0,0,1,13,16,2022-08-30 11:27:24+00:00,14,7
03,03451,3,0,0,2,1,28,2022-08-30 11:27:24+00:00,28,1
03,03452,4,1,1,3,11,25,2022-08-30 11:27:24+00:00,20,8
03,03453,3,2,0,3,2,21,2022-08-30 11:27:24+00:00,21,2
03,03454,10,3,0,6,21,58,2022-08-30 11:27:24+00:00,43,12
03,03455,2,0,0,2,2,29,2022-08-30 11:27:24+00:00,29,2
03,03456,1,1,1,1,1,26,2022-08-30 11:27:24+00:00,26,1
03,03457,6,1,1,4,8,21,2022-08-30 11:27:24+00:00,18,6
03,03458,1,0,0,1,0,6,2022-08-30 11:27:24+00:00,6,0
03,03459,7,1,0,6,15,71,2022-08-30 11:27:24+00:00,71,15
03,03460,5,0,0,3,8,28,2022-08-30 11:27:24+00:00,21,7
03,03461,2,0,0,2,3,8,2022-08-30 11:27:24+00:00,8,3
03,03462,1,0,0,1,3,5,2022-08-30 11:27:24+00:00,5,3
04,04011,9,4,1,8,6,137,2022-08-30 11:27:24+00:00,123,4
04,04012,4,2,1,3,13,33,2022-08-30 11:27:24+00:00,27,7
05,05111,15,11,2,11,35,254,2022-08-30 11:27:24+00:00,229,17
05,05112,14,5,3,9,30,135,2022-08-30 11:27:24+00:00,116,24
05,05113,15,28,8,12,35,316,2022-08-30 11:27:24+00:00,299,26
05,05114,7,3,2,4,22,60,2022-08-30 11:27:24+00:00,52,20
05,05116,6,5,3,4,13,74,2022-08-30 11:27:24+00:00,68,12
05,05117,2,5,3,2,1,30,2022-08-30 11:27:24+00:00,30,1
05,05119,6,5,2,4,9,61,2022-08-30 11:27:24+00:00,46,5
05,05120,1,1,0,1,5,23,2022-08-30 11:27:24+00:00,23,5
05,05122,4,5,1,3,12,60,2022-08-30 11:27:24+00:00,58,10
05,05124,7,2,0,5,19,115,2022-08-30 11:27:24+00:00,106,14
05,05154,8,2,1,5,19,47,2022-08-30 11:27:24+00:00,46,12
05,05158,6,2,1,6,17,40,2022-08-30 11:27:24+00:00,40,17
05,05162,7,5,1,5,10,90,2022-08-30 11:27:24+00:00,79,7
05,05166,4,0,0,4,17,19,2022-08-30 11:27:24+00:00,19,17
05,05170,11,5,3,8,41,82,2022-08-30 11:27:24+00:00,77,35
05,05314,17,11,5,10,7,242,2022-08-30 11:27:24+00:00,186,3
