bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,9,33,2022-08-26 10:20:41+00:00,31,4
01,01002,7,2,1,3,24,108,2022-08-26 10:20:41+00:00,92,17
01,01003,3,3,0,2,13,108,2022-08-26 10:20:41+00:00,91,6
01,01004,1,1,0,1,7,18,2022-08-26 10:20:41+00:00,18,7
01,01051,1,0,0,1,4,36,2022-08-26 10:20:41+00:00,36,4
01,01053,2,1,0,2,1,15,2022-08-26 10:20:41+00:00,15,1
01,01054,3,1,1,3,5,17,2022-08-26 10:20:41+00:00,17,5
01,01055,3,5,1,3,3,41,2022-08-26 10:20:41+00:00,41,3
01,01056,2,3,2,2,0,32,2022-08-26 10:20:41+00:00,32,0
01,01057,1,1,0,1,2,10,2022-08-26 10:20:41+00:00,10,2
01,01058,5,2,2,3,17,26,2022-08-26 10:20:41+00:00,25,12
01,01059,1,1,0,1,0,24,2022-08-26 10:20:41+00:00,24,0
01,01060,3,3,2,3,20,59,2022-08-26 10:20:41+00:00,59,20
01,01061,3,1,0,1,10,33,2022-08-26 10:20:41+00:00,22,8
01,01062,3,1,0,3,3,29,2022-08-26 10:20:41+00:00,29,3
02,02000,33,23,12,23,90,426,2022-08-26 10:20:41+00:00,362,47
03,03101,7,3,2,5,29,103,2022-08-26 10:20:41+00:00,91,24
03,03102,2,0,0,2,3,25,2022-08-26 10:20:41+00:00,25,3
03,03103,3,2,1,1,12,18,2022-08-26 10:20:41+00:00,13,7
03,03151,1,0,0,1,2,12,2022-08-26 10:20:41+00:00,12,2
03,03153,3,0,0,3,2,20,2022-08-26 10:20:41+00:00,20,2
03,03154,1,0,0,1,0,12,2022-08-26 10:20:41+00:00,12,0
03,03155,2,0,0,2,1,17,2022-08-26 10:20:41+00:00,17,1
03,03157,1,0,0,1,1,13,2022-08-26 10:20:41+00:00,13,1
03,03158,1,2,1,1,5,11,2022-08-26 10:20:41+00:00,11,5
03,03159,8,6,1,7,17,124,2022-08-26 10:20:41+00:00,112,17
03,03241,19,14,8,16,38,350,2022-08-26 10:20:41+00:00,298,29
03,03251,3,0,0,3,6,12,2022-08-26 10:20:41+00:00,12,6
03,03252,6,3,0,4,16,51,2022-08-26 10:20:41+00:00,51,11
03,03254,7,4,1,4,27,47,2022-08-26 10:20:41+00:00,41,21
03,03255,1,1,0,1,3,7,2022-08-26 10:20:41+00:00,7,3
03,03256,1,0,0,1,4,12,2022-08-26 10:20:41+00:00,12,4
03,03257,1,0,0,1,2,22,2022-08-26 10:20:41+00:00,22,2
03,03351,2,1,0,1,9,25,2022-08-26 10:20:41+00:00,21,3
03,03352,2,1,1,2,5,10,2022-08-26 10:20:41+00:00,10,5
03,03353,3,3,0,3,4,27,2022-08-26 10:20:41+00:00,27,4
03,03354,1,1,1,1,1,5,2022-08-26 10:20:41+00:00,5,1
03,03355,3,0,0,1,9,28,2022-08-26 10:20:41+00:00,18,2
03,03356,3,0,0,2,2,8,2022-08-26 10:20:41+00:00,8,2
03,03357,3,1,1,2,5,25,2022-08-26 10:20:41+00:00,23,3
03,03358,2,1,1,2,8,14,2022-08-26 10:20:41+00:00,14,8
03,03359,3,1,0,2,5,23,2022-08-26 10:20:41+00:00,22,3
03,03360,2,0,0,2,9,67,2022-08-26 10:20:41+00:00,67,9
03,03361,2,1,0,2,2,12,2022-08-26 10:20:41+00:00,12,2
03,03401,1,1,0,1,2,10,2022-08-26 10:20:41+00:00,10,2
03,03402,1,0,0,1,0,13,2022-08-26 10:20:41+00:00,13,0
03,03403,5,4,3,3,6,109,2022-08-26 10:20:41+00:00,95,1
03,03404,5,6,0,4,13,105,2022-08-26 10:20:41+00:00,89,13
03,03405,2,0,0,1,3,23,2022-08-26 10:20:41+00:00,18,0
03,03451,3,0,0,2,1,29,2022-08-26 10:20:41+00:00,29,1
